date,Unnamed: 0,lat,lon,temperature_2m_mean,temperature_2m_max,temperature_2m_min,wind_speed_10m_mean,wind_speed_10m_max,shortwave_radiation_sum,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,precipitation_sum,soil_moisture_0_to_10cm_mean,gdd,is_precipitation_above_threshold,is_extreme_precipitation,consecutive_dry_days,is_heat_stress,is_wind_above_threshold,is_humidity_above_threshold,soil_moisture_deficit,solar_radiation_mj
1950-06-01 00:00:00+00:00,151,13.321617126464844,-16.02740478515625,28.665731,36.610405,23.505585,3.737324,6.034004,26.732916,63.787724,89.404076,32.75652,0.10553881,0.22727284,20.057995,False,False,1,False,False,False,0.0,2.6732916e-05
1950-06-02 00:00:00+00:00,152,13.321617126464844,-16.02740478515625,28.938942,37.24677,23.069983,3.465209,5.830523,26.808603,62.62208,93.14399,30.719492,0.0,0.2284359,20.1583765,False,False,2,False,False,False,0.0,2.6808603e-05
1950-06-03 00:00:00+00:00,153,13.321617126464844,-16.02740478515625,28.762154,36.833134,23.234379,3.469968,5.6256876,24.792984,59.456436,86.88391,27.682468,0.0,0.22959898,20.033756500000003,False,False,3,False,False,False,0.0,2.4792984e-05
1950-06-04 00:00:00+00:00,154,13.321617126464844,-16.02740478515625,28.535366,35.969498,23.99878,3.1967804,5.4194775,23.576662,62.290794,86.623825,30.645443,0.0,0.23076206,19.984139,False,False,4,False,False,False,0.0,2.3576662e-05
1950-06-05 00:00:00+00:00,155,13.321617126464844,-16.02740478515625,29.708576,37.955864,24.763178,2.922856,5.778381,23.85321,62.125153,86.363754,30.608418,0.2122041,0.23192513,21.359521,False,False,5,False,False,False,0.0,2.385321e-05
1950-06-06 00:00:00+00:00,156,13.321617126464844,-16.02740478515625,26.83179,32.99223,24.677576,2.7875645,4.889151,18.171268,84.95951,100.0,47.571392,21.138649,0.25708818,18.834902999999997,True,False,0,False,False,False,0.0,1.8171268000000002e-05
1950-06-07 00:00:00+00:00,157,13.321617126464844,-16.02740478515625,24.655,24.67859,24.041973,1.8144656,1.8256749,9.622799,98.79387,100.0,82.53436,7.0184693,0.29925126,14.3602815,True,False,0,False,False,True,0.0,9.622799000000001e-06
1950-06-08 00:00:00+00:00,158,13.321617126464844,-16.02740478515625,24.678213,26.164957,23.706375,1.956805,2.2902424,14.569326,98.62823,100.0,78.497345,9.793467,0.3034143,14.935666000000001,True,False,0,False,False,True,0.0,1.4569326e-05
1950-06-09 00:00:00+00:00,159,13.321617126464844,-16.02740478515625,24.751427,26.951323,23.420773,2.7994156,3.217859,15.446715,93.462585,100.0,75.46033,7.3523383,0.31457737,15.186048,True,False,0,False,False,True,0.0,1.5446715e-05
1950-06-10 00:00:00+00:00,160,13.321617126464844,-16.02740478515625,24.724634,24.787683,23.735172,2.6632538,3.1141536,7.5181565,89.296936,100.0,79.423294,0.0,0.31074044,14.2614275,False,False,1,False,False,False,0.0,7.5181565e-06
1950-06-11 00:00:00+00:00,161,13.321617126464844,-16.02740478515625,25.697847,28.724045,23.49957,2.2459722,3.5885167,21.248056,87.1313,100.0,65.38628,1.6012627,0.3049035,16.111807499999998,False,False,0,False,False,False,0.0,2.1248055999999997e-05
1950-06-12 00:00:00+00:00,162,13.321617126464844,-16.02740478515625,24.771059,25.810415,23.61397,1.8274981,1.510371,11.35425,93.96567,100.0,79.34924,1.9231526,0.3040666,14.7121925,False,False,0,False,False,True,0.0,1.135425e-05
1950-06-13 00:00:00+00:00,163,13.321617126464844,-16.02740478515625,25.094269,27.79678,23.778368,1.8301643,2.0989866,19.332733,97.80002,100.0,78.312225,15.718525,0.32122964,15.787574,True,False,0,False,False,True,0.0,1.9332733000000002e-05
1950-06-14 00:00:00+00:00,164,13.321617126464844,-16.02740478515625,26.317482,30.633142,23.692768,1.9738392,2.1067684,20.59476,90.63438,100.0,63.2752,6.9557743,0.33439267,17.162955,True,False,0,False,False,True,0.0,2.0594760000000002e-05
1950-06-15 00:00:00+00:00,165,13.321617126464844,-16.02740478515625,26.890696,30.26951,24.207167,1.8355576,1.7621906,17.818,88.468735,100.0,65.238174,2.8914711,0.33955574,17.238338499999998,False,False,0,False,False,False,0.0,1.7818e-05
1950-06-16 00:00:00+00:00,166,13.321617126464844,-16.02740478515625,26.313906,31.855871,24.371565,1.8382853,1.8867279,21.143917,90.303085,100.0,60.20115,27.0063,0.3517188,18.113718,True,False,0,False,False,True,0.0,2.1143917e-05
1950-06-17 00:00:00+00:00,167,13.321617126464844,-16.02740478515625,26.23712,30.042238,23.985966,1.9826527,2.3673217,19.648987,94.13745,100.0,68.16412,8.472043,0.3818819,17.014102,True,False,0,False,False,True,0.0,1.9648987000000002e-05
1950-06-18 00:00:00+00:00,168,13.321617126464844,-16.02740478515625,28.460331,32.978607,24.200363,1.9856359,2.3763256,22.57344,79.9718,100.0,52.127098,0.32193404,0.38004494,18.589484999999996,False,False,1,False,False,False,0.0,2.2573440000000003e-05
1950-06-19 00:00:00+00:00,169,13.321617126464844,-16.02740478515625,28.43354,33.414967,25.414764,2.2727344,3.2203197,25.785873,80.80617,95.722626,55.090076,1.9328195,0.371208,19.414865499999998,False,False,0,False,False,False,0.0,2.5785873e-05
1950-06-20 00:00:00+00:00,170,13.321617126464844,-16.02740478515625,27.006754,31.051332,24.87916,2.4184594,3.1129966,22.821003,86.64052,95.46253,65.053055,8.810392,0.37537107,17.965246,True,False,0,False,False,False,0.0,2.2821003000000002e-05
1950-06-21 00:00:00+00:00,171,13.321617126464844,-16.02740478515625,25.929966,29.687693,24.493563,2.1372063,3.125069,15.752657,89.47488,100.0,63.016026,26.984085,0.39253414,17.090628000000002,True,False,0,False,False,False,0.0,1.5752656999999998e-05
1950-06-22 00:00:00+00:00,172,13.321617126464844,-16.02740478515625,26.353176,31.174063,23.20796,2.1405044,3.1372676,23.164438,88.309235,100.0,58.979004,3.1194282,0.4166972,17.191011500000002,False,False,0,False,False,False,0.0,2.3164438000000002e-05
1950-06-23 00:00:00+00:00,173,13.321617126464844,-16.02740478515625,24.626389,24.310423,23.772358,2.000906,2.7861805,10.154268,100.0,100.0,97.94198,15.175055,0.42386025,14.041390499999999,True,False,0,False,False,True,0.0,1.0154268e-05
1950-06-24 00:00:00+00:00,174,13.321617126464844,-16.02740478515625,26.0996,29.69679,23.536757,2.2903235,3.0404356,17.848614,86.97796,100.0,61.904957,2.045928,0.42702335,16.6167735,False,False,0,False,False,False,0.0,1.7848614000000002e-05
1950-06-25 00:00:00+00:00,175,13.321617126464844,-16.02740478515625,27.272814,31.533155,24.001156,2.7240367,3.9072533,25.6238,77.81232,96.16213,56.867928,0.0,0.41218638,17.7671555,False,False,1,False,False,False,0.0,2.56238e-05
1950-06-26 00:00:00+00:00,176,13.321617126464844,-16.02740478515625,26.496027,31.969515,23.465555,2.2975566,3.9229145,23.163029,85.64667,100.0,57.830906,5.928258,0.40634948,17.717534999999998,True,False,0,False,False,False,0.0,2.3163029e-05
