date,Unnamed: 0,lat,lon,temperature_2m_mean,temperature_2m_max,temperature_2m_min,wind_speed_10m_mean,wind_speed_10m_max,shortwave_radiation_sum,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,precipitation_sum,soil_moisture_0_to_10cm_mean,gdd,is_extreme_precipitation,consecutive_dry_days,is_heat_stress,is_wind_above_threshold,is_humidity_above_threshold,soil_moisture_deficit,solar_radiation_mj
1950-06-01 00:00:00+00:00,151,13.391915321350098,-16.453369140625,26.47578,30.998137,23.50878,4.153859,5.6603837,27.702261,73.546005,91.44385,49.096767,0.0,0.15639001,17.2534585,False,1,False,False,False,0.043609990000000015,27.702261
1950-06-02 00:00:00+00:00,152,13.391915321350098,-16.453369140625,26.755428,31.799774,23.176739,3.9802866,5.816774,28.125364,72.30538,92.153366,44.96703,0.0,0.1568912,17.4882565,False,2,False,False,False,0.0431088,28.125364
1950-06-03 00:00:00+00:00,153,13.391915321350098,-16.453369140625,26.535072,31.251417,22.994705,4.0720124,6.117853,26.68011,71.06475,91.86291,42.837296,0.0,0.15739237,17.123061,False,3,False,False,False,0.04260763000000001,26.68011
1950-06-04 00:00:00+00:00,154,13.391915321350098,-16.453369140625,26.71472,30.603056,24.112669,4.2524905,5.771087,24.818693,71.82413,88.57243,47.70756,0.0,0.15789354,17.3578625,False,4,False,False,False,0.04210646000000001,24.818693
1950-06-05 00:00:00+00:00,155,13.391915321350098,-16.453369140625,27.494368,32.204697,24.530636,3.8126159,6.0735,25.033722,70.583496,90.28195,45.57782,0.0,0.15839472,18.367666500000002,False,5,False,False,False,0.04160528000000002,25.033722
1950-06-06 00:00:00+00:00,156,13.391915321350098,-16.453369140625,27.474014,31.506336,24.998598,3.2832983,5.1453495,19.430243,76.34287,90.991486,52.44809,0.16851018,0.1588959,18.252467000000003,False,6,False,False,False,0.041104100000000005,19.430243
1950-06-07 00:00:00+00:00,157,13.391915321350098,-16.453369140625,25.353664,25.157978,24.916563,2.4866931,3.3413024,11.329017,90.102234,98.70101,78.31835,1.6868119,0.16339706,15.037270499999998,False,0,False,False,True,0.03660294,11.329017
1950-06-08 00:00:00+00:00,158,13.391915321350098,-16.453369140625,24.88331,26.75962,24.484528,1.2443691,1.7473316,14.451416,96.8616,100.0,73.188614,11.228087,0.18389823,15.622074000000001,False,0,False,False,True,0.016101770000000015,14.451416
1950-06-09 00:00:00+00:00,159,13.391915321350098,-16.453369140625,23.562956,24.161257,23.452494,3.0245366,3.4298315,13.20779,100.0,100.0,91.05888,8.534374,0.2103994,13.8068755,False,0,False,False,True,0.0,13.20779
1950-06-10 00:00:00+00:00,160,13.391915321350098,-16.453369140625,23.042603,21.362902,23.77046,2.848985,2.998986,6.3458247,100.0,100.0,100.0,6.173757,0.22390057,12.566680999999999,False,0,False,False,True,0.0,6.3458247
