date,Unnamed: 0,lat,lon,temperature_2m_mean,temperature_2m_max,temperature_2m_min,wind_speed_10m_mean,wind_speed_10m_max,shortwave_radiation_sum,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,precipitation_sum,soil_moisture_0_to_10cm_mean,gdd,is_extreme_precipitation,consecutive_dry_days,is_heat_stress,is_wind_above_threshold,is_humidity_above_threshold,soil_moisture_deficit,solar_radiation_mj
1950-06-01 00:00:00+00:00,151,13.462214469909668,-13.751129150390623,33.49515,40.20613,26.56549,4.3340454,6.8227086,27.046312,37.541214,56.562115,20.973228,0.0,0.17219827,23.38581,False,1,False,False,False,0.027801730000000024,27.046312
1950-06-02 00:00:00+00:00,152,13.462214469909668,-13.751129150390623,33.498753,39.922375,26.765781,4.018675,6.6811876,25.817553,39.48437,61.443592,21.969112,0.0,0.17305227,23.344078000000003,False,2,False,False,False,0.026947730000000003,25.817553
1950-06-03 00:00:00+00:00,153,13.462214469909668,-13.751129150390623,34.20235,41.38862,27.416075,3.702411,7.62894,26.88141,37.42753,58.325066,18.964994,0.0,0.17390625,24.402347500000005,False,3,False,False,False,0.02609375,26.88141
1950-06-04 00:00:00+00:00,154,13.462214469909668,-13.751129150390623,32.30595,37.204853,27.866364,4.513665,7.332478,23.86541,40.370686,57.206535,26.96088,0.16477418,0.17476025,22.535608500000002,False,4,False,False,False,0.025239750000000005,23.86541
1950-06-05 00:00:00+00:00,155,13.462214469909668,-13.751129150390623,31.55955,39.171097,25.566654,4.0357704,7.503794,24.134012,54.313843,95.08801,26.956764,1.7328613,0.17761426,22.3688755,False,0,False,False,False,0.022385740000000015,24.134012
1950-06-06 00:00:00+00:00,156,13.462214469909668,-13.751129150390623,26.163145,28.18734,24.566946,3.7181776,4.699477,11.109721,88.257,100.0,69.952644,9.586359,0.20346823,16.377143,False,0,False,False,False,0.0,11.109721
1950-06-07 00:00:00+00:00,157,13.462214469909668,-13.751129150390623,25.366741,27.703579,23.817238,2.4283428,4.08124,15.157749,96.200165,100.0,76.94853,14.565583,0.23732223,15.7604085,False,0,False,False,True,0.0,15.157749
1950-06-08 00:00:00+00:00,158,13.462214469909668,-13.751129150390623,27.170338,31.169827,24.01753,2.5939157,3.7750478,16.227121,77.143326,99.73243,53.944412,0.082871504,0.23717622,17.593678500000003,False,1,False,False,False,0.0,16.227121
1950-06-09 00:00:00+00:00,159,13.462214469909668,-13.751129150390623,26.923939,31.086063,24.117817,3.0846593,5.043773,19.270048,77.08648,91.61391,54.940296,4.8957577,0.23403022,17.60194,False,0,False,False,False,0.0,19.270048
1950-06-10 00:00:00+00:00,160,13.462214469909668,-13.751129150390623,27.127537,31.702305,23.418112,2.6013095,4.1065316,20.528543,74.02963,91.495384,52.93618,0.4154082,0.23588422,17.5602085,False,1,False,False,False,0.0,20.528543
1950-06-11 00:00:00+00:00,161,13.462214469909668,-13.751129150390623,26.931131,32.568546,23.918404,2.279393,3.6402218,21.093628,78.97279,100.0,49.932064,9.565688,0.23473822,18.243474999999997,False,0,False,False,False,0.0,21.093628
1950-06-12 00:00:00+00:00,162,13.462214469909668,-13.751129150390623,25.884727,28.634785,23.61869,2.1196015,2.378984,13.683305,89.915955,100.0,69.92795,4.6633434,0.2615922,16.1267375,False,0,False,False,False,0.0,13.683305
1950-06-13 00:00:00+00:00,163,13.462214469909668,-13.751129150390623,27.038324,31.30103,24.218983,2.1226318,2.5428588,15.336828,86.85911,100.0,59.923832,4.6683955,0.2634462,17.760006500000003,False,0,False,False,False,0.0,15.336828
1950-06-14 00:00:00+00:00,164,13.462214469909668,-13.751129150390623,27.041925,31.267273,24.769274,2.1256692,2.7074184,16.200394,89.80228,100.0,64.91971,12.434163,0.2843002,18.0182735,False,0,False,False,False,0.0,16.200394
1950-06-15 00:00:00+00:00,165,13.462214469909668,-13.751129150390623,27.845522,31.533512,24.969566,2.1287146,2.0747025,20.297316,85.74543,99.90275,60.9156,6.5991755,0.2961542,18.251539,False,0,False,False,False,0.0,20.297316
1950-06-16 00:00:00+00:00,166,13.462214469909668,-13.751129150390623,27.04912,31.349754,25.019857,2.1317675,3.038604,16.451286,90.68858,99.784225,66.91148,12.625674,0.3070082,18.1848055,False,0,False,False,True,0.0,16.451286
1950-06-17 00:00:00+00:00,167,13.462214469909668,-13.751129150390623,27.302717,31.265991,24.570148,2.134828,2.7244537,14.473402,87.631744,99.6657,61.907368,6.5278635,0.32486218,17.9180695,False,0,False,False,False,0.0,14.473402
1950-06-18 00:00:00+00:00,168,13.462214469909668,-13.751129150390623,29.406317,34.88224,24.820436,2.1378963,2.4089832,24.122364,75.574905,98.54718,48.903244,0.4188224,0.31871617,19.851338000000002,False,1,False,False,False,0.0,24.122364
1950-06-19 00:00:00+00:00,169,13.462214469909668,-13.751129150390623,29.909912,35.048473,24.87073,2.4703526,4.023431,25.650057,69.51806,95.42865,44.899128,0.0,0.30757016,19.959601499999998,False,2,False,False,False,0.0,25.650057
1950-06-20 00:00:00+00:00,170,13.462214469909668,-13.751129150390623,27.763508,32.61472,25.07102,3.2985475,4.3544807,21.232174,84.46121,98.31013,59.89501,12.585649,0.31142414,18.842869999999998,False,0,False,False,False,0.0,21.232174
1950-06-21 00:00:00+00:00,171,13.462214469909668,-13.751129150390623,26.017109,28.880957,24.421312,2.4774776,2.9091299,11.282284,88.40437,99.1916,66.8909,18.977339,0.36727816,16.651134499999998,False,0,False,False,False,0.0,11.282284
1950-06-22 00:00:00+00:00,172,13.462214469909668,-13.751129150390623,28.470707,33.5472,23.4216,2.3156505,3.077261,25.252768,73.347534,96.07308,51.88678,0.420172,0.35413212,18.4844,False,1,False,False,False,0.0,25.252768
1950-06-23 00:00:00+00:00,173,13.462214469909668,-13.751129150390623,24.824303,25.563442,24.421892,2.4846387,3.4084125,5.9164004,98.29069,99.95455,81.88266,20.939932,0.38498616,14.992666999999997,False,0,False,False,True,0.0,5.9164004
1950-06-24 00:00:00+00:00,174,13.462214469909668,-13.751129150390623,28.4279,33.479687,24.372185,2.9858794,3.9036267,22.95428,74.23386,99.83601,47.878548,0.2524672,0.37484014,18.925936,False,1,False,False,False,0.0,22.95428
1950-06-25 00:00:00+00:00,175,13.462214469909668,-13.751129150390623,29.331497,34.095924,24.972475,2.9902036,4.4009557,24.469145,66.17701,89.7175,45.87443,0.08421335,0.35669413,19.5341995,False,2,False,False,False,0.0,24.469145
1950-06-26 00:00:00+00:00,176,13.462214469909668,-13.751129150390623,27.235096,30.712164,24.672766,3.1609018,4.247026,17.77029,86.12016,98.598976,63.870316,5.056147,0.3495481,17.692465,False,0,False,False,False,0.0,17.77029
1950-06-27 00:00:00+00:00,177,13.462214469909668,-13.751129150390623,25.38869,28.228407,23.623055,3.4986985,4.747226,14.6586485,89.063324,98.480446,69.866196,7.757724,0.35440215,15.925730999999999,False,0,False,False,False,0.0,14.6586485
1950-06-28 00:00:00+00:00,178,13.462214469909668,-13.751129150390623,23.79229,24.84465,23.123346,2.669548,3.4450355,5.5853105,94.00648,100.0,82.86208,20.418835,0.3902561,13.983998,False,0,False,False,True,0.0,5.5853105
1950-06-29 00:00:00+00:00,179,13.462214469909668,-13.751129150390623,26.845888,31.81089,22.723639,2.3392518,3.2880545,24.327864,72.949646,99.24339,43.857967,0.59098184,0.38011014,17.2672645,False,1,False,False,False,0.0,24.327864
1950-06-30 00:00:00+00:00,180,13.462214469909668,-13.751129150390623,26.499487,29.727133,22.523932,2.1753254,2.3066072,16.034643,70.8928,92.12487,54.853855,0.0,0.36396414,16.1255325,False,2,False,False,False,0.0,16.034643
1950-07-01 00:00:00+00:00,181,13.462214469909668,-13.751129150390623,25.203083,28.093372,23.37422,1.8433429,3.1371696,14.572725,88.83595,99.00633,70.84974,9.128449,0.3638181,15.733795999999998,False,0,False,False,False,0.0,14.572725
1950-07-02 00:00:00+00:00,182,13.462214469909668,-13.751129150390623,27.456682,32.509613,21.974512,2.3494961,3.6403906,25.081179,72.77911,98.88782,48.84562,0.0,0.3616721,17.242062500000003,False,1,False,False,False,0.0,25.081179
1950-07-03 00:00:00+00:00,183,13.462214469909668,-13.751129150390623,26.806065,29.41644,23.220892,3.6975076,4.4792724,16.444284,76.74936,97.81395,66.86873,4.4000688,0.35931882,16.318666,False,0,False,False,False,0.0,16.444284
1950-07-04 00:00:00+00:00,184,13.462214469909668,-13.751129150390623,28.048426,31.507565,24.660753,3.3664305,4.4939375,20.44073,71.76474,88.8145,56.937218,0.084668316,0.35062003,18.084159,False,1,False,False,False,0.0,20.44073
1950-07-05 00:00:00+00:00,185,13.462214469909668,-13.751129150390623,26.140789,29.698692,24.250614,2.8658094,3.5068257,15.554811,86.78013,95.815056,67.00571,4.744249,0.3469212,16.974653,False,0,False,False,False,0.0,15.554811
1950-07-06 00:00:00+00:00,186,13.462214469909668,-13.751129150390623,26.883154,31.43982,22.69048,2.5325248,3.5185032,23.167345,69.79552,84.81561,50.074196,0.0,0.34322244,17.065150000000003,False,1,False,False,False,0.0,23.167345
1950-07-07 00:00:00+00:00,187,13.462214469909668,-13.751129150390623,27.125513,31.480946,23.83034,2.3673375,3.194099,20.859564,79.810905,98.81617,58.142685,2.9685667,0.33652365,17.655642999999998,False,0,False,False,False,0.0,20.859564
1950-07-08 00:00:00+00:00,188,13.462214469909668,-13.751129150390623,27.467875,31.77208,23.470201,2.3710213,4.0483184,17.79476,75.82629,98.81672,53.211174,6.364747,0.3488249,17.6211405,False,0,False,False,False,0.0,17.79476
1950-07-09 00:00:00+00:00,189,13.462214469909668,-13.751129150390623,27.710238,32.813206,23.260065,2.2051172,3.385125,21.485561,70.841675,93.817276,50.27966,0.50945616,0.3391261,18.036635500000003,False,1,False,False,False,0.0,21.485561
1950-07-10 00:00:00+00:00,190,13.462214469909668,-13.751129150390623,27.0026,30.654331,23.749924,2.208607,2.7174327,16.051329,77.85706,93.81784,59.348152,0.0,0.33242732,17.2021275,False,2,False,False,False,0.0,16.051329
1950-07-11 00:00:00+00:00,191,13.462214469909668,-13.751129150390623,27.344961,32.795464,23.289785,2.55246,4.431179,24.19629,75.87245,98.81838,51.416645,4.2499266,0.32772857,18.042624500000002,False,0,False,False,False,0.0,24.19629
1950-07-12 00:00:00+00:00,192,13.462214469909668,-13.751129150390623,26.58732,32.186592,23.17965,2.3861306,3.4205534,19.528027,82.88784,97.81895,55.485134,3.5717514,0.33102977,17.683121,False,0,False,False,False,0.0,19.528027
1950-07-13 00:00:00+00:00,193,13.462214469909668,-13.751129150390623,27.679684,31.477722,24.06951,2.2192895,3.089389,18.562134,77.90322,95.8195,59.55362,0.0,0.328331,17.773616,False,1,False,False,False,0.0,18.562134
1950-07-14 00:00:00+00:00,194,13.462214469909668,-13.751129150390623,27.822046,30.968845,24.50937,3.0778942,3.961643,14.475793,76.9186,97.82005,61.62211,0.85125345,0.32463223,17.739107500000003,False,2,False,False,False,0.0,14.475793
1950-07-15 00:00:00+00:00,195,13.462214469909668,-13.751129150390623,28.964409,32.709976,25.099234,3.596807,4.840237,23.630241,68.934,89.8206,51.690598,0.08516588,0.31693345,18.904604999999997,False,3,False,False,False,0.0,23.630241
1950-07-16 00:00:00+00:00,196,13.462214469909668,-13.751129150390623,27.306768,29.3511,23.939095,2.5734282,3.643367,11.9924345,69.94939,96.82117,53.75909,0.76685023,0.31023467,16.6450975,False,4,False,False,False,0.0,11.9924345
1950-07-17 00:00:00+00:00,197,13.462214469909668,-13.751129150390623,25.799131,30.392233,22.978958,2.4059026,3.1343353,16.037111,83.96477,97.821724,55.82758,4.0064907,0.31353587,16.685595499999998,False,0,False,False,False,0.0,16.037111
1950-07-18 00:00:00+00:00,198,13.462214469909668,-13.751129150390623,25.341496,27.533356,23.16882,2.23784,2.971156,10.272486,82.980156,96.82227,69.896065,0.0,0.3148371,15.351088,False,1,False,False,False,0.0,10.272486
1950-07-19 00:00:00+00:00,199,13.462214469909668,-13.751129150390623,27.433855,32.524487,22.95868,2.2416673,2.982247,22.21934,75.995544,95.82283,53.964558,0.85319984,0.3081383,17.7415835,False,2,False,False,False,0.0,22.21934
1950-07-20 00:00:00+00:00,200,13.462214469909668,-13.751129150390623,27.176216,30.865612,23.948542,2.7637355,3.873917,16.741999,80.010925,96.82339,62.033047,2.304629,0.30543953,17.407077,False,0,False,False,False,0.0,16.741999
1950-07-21 00:00:00+00:00,201,13.462214469909668,-13.751129150390623,25.06858,28.60674,23.588404,2.249444,3.1816185,11.745289,94.02631,98.82394,75.10153,15.285269,0.33274075,16.097572,False,0,False,False,True,0.0,11.745289
1950-07-22 00:00:00+00:00,202,13.462214469909668,-13.751129150390623,25.460943,29.04787,22.828266,2.2533946,3.0163915,16.52079,88.041695,98.8245,66.17003,2.4774067,0.33904195,15.938068000000001,False,0,False,False,False,0.0,16.52079
1950-07-23 00:00:00+00:00,203,13.462214469909668,-13.751129150390623,26.753304,32.189,22.168127,2.0837429,4.096804,22.786995,80.05708,97.82505,56.238518,0.42731193,0.3333432,17.1785635,False,1,False,False,False,0.0,22.786995
1950-07-24 00:00:00+00:00,204,13.462214469909668,-13.751129150390623,24.745663,26.630125,23.657988,2.0874689,3.0399086,7.025913,94.07247,97.82561,81.30701,2.3084006,0.3316444,15.144056499999998,False,0,False,False,True,0.0,7.025913
1950-07-25 00:00:00+00:00,205,13.462214469909668,-13.751129150390623,26.238028,30.771252,23.697851,1.9169656,2.8723798,17.968079,90.08786,98.826164,65.375496,6.671309,0.33794564,17.234551500000002,False,0,False,False,True,0.0,17.968079
