date,Unnamed: 0,lat,lon,temperature_2m_mean,temperature_2m_max,temperature_2m_min,wind_speed_10m_mean,wind_speed_10m_max,shortwave_radiation_sum,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,precipitation_sum,soil_moisture_0_to_10cm_mean,gdd,is_precipitation_above_threshold,is_extreme_precipitation,consecutive_dry_days,is_heat_stress,is_wind_above_threshold,is_humidity_above_threshold,soil_moisture_deficit,solar_radiation_mj
1950-06-01 00:00:00+00:00,151,13.391915321350098,-16.124298095703125,27.926477,35.13647,22.998446,3.6664138,5.4398246,27.185265,66.33989,90.993355,35.689346,0.08781483,0.2588411,19.067458000000002,False,False,1,False,False,False,0.0,27.185265
1950-06-02 00:00:00+00:00,152,13.391915321350098,-16.124298095703125,28.249313,35.974594,22.616095,3.3076737,5.464469,27.27097,65.17212,92.74224,33.634995,0.0,0.2596685,19.295344500000002,False,False,2,False,False,False,0.0,27.27097
1950-06-03 00:00:00+00:00,153,13.391915321350098,-16.124298095703125,28.022148,35.41272,22.733742,3.4384444,5.391357,25.228737,62.00434,88.491135,31.580643,0.0,0.2604959,19.073231,False,False,3,False,False,False,0.0,25.228737
1950-06-04 00:00:00+00:00,154,13.391915321350098,-16.124298095703125,27.894985,34.500847,23.551388,3.200582,5.022193,23.998852,64.836555,88.24002,34.526295,0.0,0.26132327,19.026117499999998,False,False,4,False,False,False,0.0,23.998852
1950-06-05 00:00:00+00:00,155,13.391915321350098,-16.124298095703125,29.067822,36.838966,24.169035,2.9615912,5.6389527,24.288322,63.66877,87.98892,32.47194,0.088277385,0.26215065,20.5040005,False,False,5,False,False,False,0.0,24.288322
1950-06-06 00:00:00+00:00,156,13.391915321350098,-16.124298095703125,26.890656,33.37709,24.886683,2.3503485,3.876156,18.50886,81.50099,100.0,46.41759,14.670696,0.28597802,19.1318865,True,False,0,False,False,False,0.0,18.50886
1950-06-07 00:00:00+00:00,157,13.391915321350098,-16.124298095703125,24.913492,25.065222,23.754328,1.8601223,2.1967738,9.804846,94.33321,100.0,79.363235,3.892802,0.3178054,14.409775,False,False,0,False,False,True,0.0,9.804846
1950-06-08 00:00:00+00:00,158,13.391915321350098,-16.124298095703125,24.586327,26.25335,23.521975,1.7404304,1.9061414,14.849949,99.165436,100.0,78.30888,11.690327,0.32663283,14.887662500000001,True,False,0,False,False,True,0.0,14.849949
1950-06-09 00:00:00+00:00,159,13.391915321350098,-16.124298095703125,24.509161,26.74147,23.089626,2.4925494,3.0239518,15.749577,94.99766,100.0,76.25453,6.6486697,0.3404602,14.915548000000001,True,False,0,False,False,True,0.0,15.749577
1950-06-10 00:00:00+00:00,160,13.391915321350098,-16.124298095703125,24.331999,24.429598,23.307268,2.4988253,2.7345304,7.6681848,92.82988,100.0,83.20018,0.088730685,0.3382876,13.868433,False,False,1,False,False,True,0.0,7.6681848
