date,Unnamed: 0,lat,lon,temperature_2m_mean,temperature_2m_max,temperature_2m_min,wind_speed_10m_mean,wind_speed_10m_max,shortwave_radiation_sum,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,precipitation_sum,soil_moisture_0_to_10cm_mean,gdd,is_precipitation_above_threshold,is_extreme_precipitation,consecutive_dry_days,is_heat_stress,is_wind_above_threshold,is_humidity_above_threshold,soil_moisture_deficit,solar_radiation_mj
1950-06-01 00:00:00+00:00,151,13.462214469909668,-14.574554443359377,32.396404,39.67947,25.187677,3.9979217,5.5448337,27.194727,42.792625,68.16155,22.7461,0.0,0.17767784,22.4335735,False,False,1,False,False,False,0.022322160000000008,2.7194727e-05
1950-06-02 00:00:00+00:00,152,13.462214469909668,-14.574554443359377,32.406857,39.649685,25.094223,3.8426845,5.848539,26.663698,44.71012,72.9827,23.746292,0.0,0.17853335,22.371954000000002,False,False,2,False,False,False,0.021466650000000004,2.6663698e-05
1950-06-03 00:00:00+00:00,153,13.462214469909668,-14.574554443359377,32.767307,40.71989,25.500767,3.5267642,6.739539,26.333868,39.627617,65.80384,18.746483,0.0,0.17938885,23.1103285,False,False,3,False,False,False,0.020611150000000023,2.6333867999999998e-05
1950-06-04 00:00:00+00:00,154,13.462214469909668,-14.574554443359377,31.477755,38.140106,25.857313,3.8520882,5.1384,25.00437,43.545105,65.624985,25.746677,0.0,0.18024436,21.998709500000004,False,False,4,False,False,False,0.01975564000000002,2.5004370000000002e-05
1950-06-05 00:00:00+00:00,155,13.462214469909668,-14.574554443359377,32.088207,38.960316,26.513855,3.5354106,7.35563,23.777525,46.4626,64.44614,26.746872,0.16728552,0.18109986,22.7370855,False,False,5,False,False,False,0.01890014000000001,2.3777525000000002e-05
1950-06-06 00:00:00+00:00,156,13.462214469909668,-14.574554443359377,27.898659,31.88053,24.620401,3.8615506,5.454365,13.871231,73.3801,100.0,51.747063,4.355035,0.18895537,18.2504655,False,False,0,False,False,False,0.01104463,1.3871231e-05
1950-06-07 00:00:00+00:00,157,13.462214469909668,-14.574554443359377,24.709108,25.500734,23.926947,2.255344,3.2498274,13.556461,100.0,100.0,93.74725,21.131035,0.24481086,14.7138405,True,False,0,False,False,True,0.0,1.3556461e-05
1950-06-08 00:00:00+00:00,158,13.462214469909668,-14.574554443359377,26.169563,28.920954,23.633492,2.4194207,2.8124764,14.237949,84.21508,100.0,63.747444,0.503706,0.24966636,16.277223,False,False,1,False,False,False,0.0,1.4237949e-05
1950-06-09 00:00:00+00:00,159,13.462214469909668,-14.574554443359377,26.030014,28.491163,23.590036,3.2298815,4.5982995,17.304585,80.132576,92.73072,67.747635,3.2777207,0.24452189,16.0405995,False,False,0,False,False,False,0.0,1.7304585e-05
1950-06-10 00:00:00+00:00,160,13.462214469909668,-14.574554443359377,26.390465,29.811373,23.34658,2.7487988,4.75651,17.781246,77.050064,94.55187,57.74783,0.0,0.24137737,16.5789765,False,False,1,False,False,False,0.0,1.7781246e-05
1950-06-11 00:00:00+00:00,161,13.462214469909668,-14.574554443359377,26.850918,32.981586,22.803125,2.1046302,3.5748277,24.110664,78.96756,100.0,45.748024,11.36941,0.2362329,17.8923555,True,False,0,False,False,False,0.0,2.4110664e-05
1950-06-12 00:00:00+00:00,162,13.462214469909668,-14.574554443359377,25.411366,28.651798,23.409672,2.1072466,2.2389436,15.262088,91.885056,100.0,68.748215,7.5026107,0.2730884,16.030735,True,False,0,False,False,True,0.0,1.5262088e-05
1950-06-13 00:00:00+00:00,163,13.462214469909668,-14.574554443359377,25.971819,30.272009,23.966215,2.1098714,2.2436435,16.431915,92.80255,100.0,62.748405,9.61894,0.2869439,17.119112,True,False,0,False,False,True,0.0,1.6431915e-05
1950-06-14 00:00:00+00:00,164,13.462214469909668,-14.574554443359377,26.082272,29.942217,24.27276,2.1125045,2.3982584,12.754194,92.72005,100.0,65.7486,11.738702,0.30579942,17.107488500000002,True,False,0,False,False,True,0.0,1.2754194e-05
1950-06-15 00:00:00+00:00,165,13.462214469909668,-14.574554443359377,27.342722,30.962431,24.229305,2.1151462,1.9526991,20.737783,86.63754,100.0,62.748787,5.2403913,0.31865492,17.595868,True,False,0,False,False,False,0.0,2.0737783e-05
1950-06-16 00:00:00+00:00,166,13.462214469909668,-14.574554443359377,26.603176,31.782644,24.785849,2.1177962,3.4620912,17.655182,92.55504,100.0,65.74898,15.818507,0.33051044,18.284246500000002,True,False,0,False,False,True,0.0,1.7655182e-05
1950-06-17 00:00:00+00:00,167,13.462214469909668,-14.574554443359377,26.613626,29.502853,24.242395,2.1204548,2.413526,11.821508,88.47253,100.0,65.749176,5.333373,0.34736595,16.872624000000002,True,False,0,False,False,False,0.0,1.1821508e-05
