date,Unnamed: 0,lat,lon,temperature_2m_mean,temperature_2m_max,temperature_2m_min,wind_speed_10m_mean,wind_speed_10m_max,shortwave_radiation_sum,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,precipitation_sum,soil_moisture_0_to_10cm_mean,gdd,is_precipitation_above_threshold,is_extreme_precipitation,consecutive_dry_days,is_heat_stress,is_wind_above_threshold,is_humidity_above_threshold,soil_moisture_deficit,solar_radiation_mj
1950-06-01 00:00:00+00:00,151,13.251317977905272,-14.12408447265625,32.80452,39.763935,25.815315,4.301798,6.541397,26.88607,40.549004,63.216373,22.113173,0.0,0.22798847,22.789625,False,False,1,False,False,False,0.0,26.88607
1950-06-02 00:00:00+00:00,152,13.251317977905272,-14.12408447265625,32.759926,39.631287,25.967365,3.9890027,6.5565276,25.85978,42.484398,68.063835,23.115728,0.0,0.22908111,22.799326,False,False,2,False,False,False,0.0,25.85978
1950-06-03 00:00:00+00:00,153,13.251317977905272,-14.12408447265625,33.365334,40.69864,26.56941,3.6752865,7.1691694,26.419086,40.419792,62.911293,20.11828,0.0,0.23017372,23.634025,False,False,3,False,False,False,0.0,26.419086
1950-06-04 00:00:00+00:00,154,13.251317977905272,-14.12408447265625,31.120745,35.615993,26.87146,4.3208294,5.539092,22.233465,42.35519,59.75875,29.12083,0.17867437,0.23126633,21.2437265,False,False,4,False,False,False,0.0,22.233465
1950-06-05 00:00:00+00:00,155,13.251317977905272,-14.12408447265625,31.426151,38.533348,25.873508,4.006677,8.102944,23.28898,52.290585,92.60621,27.123383,1.0738876,0.23335895,22.203428000000002,False,False,0,False,False,False,0.0,23.28898
1950-06-06 00:00:00+00:00,156,13.251317977905272,-14.12408447265625,26.031553,26.800701,24.225557,3.5310912,4.812984,10.643188,88.22598,100.0,77.125946,11.832041,0.25145155,15.513129,True,False,0,False,False,False,0.0,10.643188
1950-06-07 00:00:00+00:00,157,13.251317977905272,-14.12408447265625,24.936966,27.418055,23.677605,2.4111285,3.9197288,15.54928,97.161385,100.0,81.128494,15.890317,0.29954416,15.547829999999998,True,False,0,False,False,True,0.0,15.54928
1950-06-08 00:00:00+00:00,158,13.251317977905272,-14.12408447265625,26.64237,30.58541,23.52965,2.5756862,3.3245022,15.822679,79.09677,100.0,56.13105,0.179817,0.2986368,17.05753,False,False,1,False,False,False,0.0,15.822679
1950-06-09 00:00:00+00:00,159,13.251317977905272,-14.12408447265625,26.797777,29.902761,23.681702,3.5468302,5.30147,18.941216,75.03217,90.99605,59.133602,0.3601409,0.28372937,16.7922315,False,False,2,False,False,False,0.0,18.941216
1950-06-10 00:00:00+00:00,160,13.251317977905272,-14.12408447265625,26.903183,30.820112,23.483751,2.7448106,4.4030504,17.836678,72.96757,91.84351,54.136154,0.0,0.274822,17.151931500000003,False,False,3,False,False,False,0.0,17.836678
1950-06-11 00:00:00+00:00,161,13.251317977905272,-14.12408447265625,26.908588,33.587463,23.385796,2.263801,3.34818,21.726162,77.90296,100.0,45.13871,11.103487,0.28191462,18.4866295,True,False,0,False,False,False,0.0,21.726162
1950-06-12 00:00:00+00:00,162,13.251317977905272,-14.12408447265625,25.713997,28.00482,23.387848,2.1052382,2.2882888,13.388551,87.83836,100.0,69.141266,3.9768634,0.31700724,15.696334,False,False,0,False,False,False,0.0,13.388551
1950-06-13 00:00:00+00:00,163,13.251317977905272,-14.12408447265625,27.169403,30.722174,24.139894,2.108385,2.5995917,14.8332,81.77376,100.0,60.143818,0.7239174,0.30709985,17.431034,False,False,1,False,False,False,0.0,14.8332
1950-06-14 00:00:00+00:00,164,13.251317977905272,-14.12408447265625,26.37481,30.539526,24.54194,2.1115413,2.7591064,13.934807,92.70915,100.0,66.14637,13.679357,0.33119246,17.540733,True,False,0,False,False,True,0.0,13.934807
1950-06-15 00:00:00+00:00,165,13.251317977905272,-14.12408447265625,27.180216,31.056879,24.543991,2.114707,2.3047833,20.628597,89.64455,100.0,63.148922,6.8017354,0.34328508,17.800435,True,False,0,False,False,False,0.0,20.628597
1950-06-16 00:00:00+00:00,166,13.251317977905272,-14.12408447265625,26.535622,31.224234,24.646036,2.1178825,3.2344778,18.460846,93.57994,100.0,69.151474,17.430534,0.3583777,17.935135,True,False,0,False,False,True,0.0,18.460846
1950-06-17 00:00:00+00:00,167,13.251317977905272,-14.12408447265625,26.99103,30.44158,24.248085,2.2842264,2.62472,13.679696,86.51534,100.0,64.15403,5.179855,0.3744703,17.3448325,True,False,0,False,False,False,0.0,13.679696
1950-06-18 00:00:00+00:00,168,13.251317977905272,-14.12408447265625,27.746437,31.358934,24.550133,2.2876666,2.631088,19.278124,86.45074,100.0,68.156586,7.004063,0.3825629,17.9545335,True,False,0,False,False,False,0.0,19.278124
1950-06-19 00:00:00+00:00,169,13.251317977905272,-14.12408447265625,29.40184,34.426285,24.652182,2.4547684,4.1889563,25.439991,72.38613,98.470634,47.159138,0.091045894,0.37565553,19.5392335,False,False,1,False,False,False,0.0,25.439991
1950-06-20 00:00:00+00:00,170,13.251317977905272,-14.12408447265625,27.00725,31.593641,24.80423,3.1140707,4.043656,21.151922,89.321526,99.3181,64.1617,18.134245,0.38574815,18.1989355,True,False,0,False,False,False,0.0,21.151922
1950-06-21 00:00:00+00:00,171,13.251317977905272,-14.12408447265625,25.312656,27.560993,24.256277,2.462196,2.8063085,9.065108,91.25693,100.0,72.164246,16.052074,0.4368407,15.908635,True,False,0,False,False,True,0.0,9.065108
1950-06-22 00:00:00+00:00,172,13.251317977905272,-14.12408447265625,27.868063,32.528343,23.058327,2.301532,3.4383566,24.072405,75.19232,97.013016,53.166798,0.09128033,0.4189334,17.793335,False,False,1,False,False,False,0.0,24.072405
1950-06-23 00:00:00+00:00,173,13.251317977905272,-14.12408447265625,24.723467,25.245699,24.260374,2.4696696,3.6035006,7.3067155,98.127716,100.0,88.16935,13.885674,0.434026,14.7530365,True,False,0,False,False,True,0.0,7.3067155
