date,Unnamed: 0,lat,lon,temperature_2m_mean,temperature_2m_max,temperature_2m_min,wind_speed_10m_mean,wind_speed_10m_max,shortwave_radiation_sum,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,precipitation_sum,soil_moisture_0_to_10cm_mean,gdd,is_precipitation_above_threshold,is_extreme_precipitation,consecutive_dry_days,is_heat_stress,is_wind_above_threshold,is_humidity_above_threshold,soil_moisture_deficit,solar_radiation_mj
1950-06-01 00:00:00+00:00,151,13.391915321350098,-16.946990966796875,25.810709,28.331003,24.08266,5.545456,6.994922,27.755165,76.43931,86.79851,61.40645,0.0,0.0,16.2068315,False,False,1,False,False,False,0.2,2.7755165000000002e-05
1950-06-02 00:00:00+00:00,152,13.391915321350098,-16.946990966796875,26.040339,28.83829,23.848175,5.320145,7.293459,28.402111,76.19243,87.55433,59.18348,0.0,0.0,16.3432325,False,False,2,False,False,False,0.2,2.8402111e-05
1950-06-03 00:00:00+00:00,153,13.391915321350098,-16.946990966796875,25.919962,28.395578,23.61369,5.5381627,7.8880568,27.476892,74.94556,88.310165,56.960518,0.0,0.0,16.004634,False,False,3,False,False,False,0.2,2.7476892e-05
1950-06-04 00:00:00+00:00,154,13.391915321350098,-16.946990966796875,26.19959,27.902863,24.779202,6.087941,7.3981047,24.9764,74.69867,84.065994,60.737553,0.0,0.0,16.3410325,False,False,4,False,False,False,0.2,2.49764e-05
1950-06-05 00:00:00+00:00,155,13.391915321350098,-16.946990966796875,26.679218,29.110155,24.944717,5.3095737,7.598536,25.308022,74.45179,85.82182,58.51459,0.0,0.0,17.027436,False,False,5,False,False,False,0.2,2.5308022000000002e-05
1950-06-06 00:00:00+00:00,156,13.391915321350098,-16.946990966796875,26.908846,29.367441,25.21023,5.195475,8.292768,23.328352,79.20492,87.57767,65.291626,0.0,0.0,17.288835499999998,False,False,6,False,False,False,0.2,2.3328352e-05
1950-06-07 00:00:00+00:00,157,13.391915321350098,-16.946990966796875,25.98847,26.024729,25.475746,3.8663664,5.0370035,16.614214,85.95804,94.333496,78.068665,0.66008353,0.0,15.7502375,False,False,7,False,False,False,0.2,1.6614214e-05
1950-06-08 00:00:00+00:00,158,13.391915321350098,-16.946990966796875,25.418097,26.082016,24.991259,1.8766788,2.6677718,12.521689,90.71117,98.08934,80.845695,0.5285595,0.0,15.536637499999998,False,False,8,False,False,True,0.2,1.2521689e-05
1950-06-09 00:00:00+00:00,159,13.391915321350098,-16.946990966796875,23.997725,26.039305,23.756775,4.302394,5.634346,13.267268,97.46428,100.0,80.622734,10.117642,0.0,14.898040000000002,True,False,0,False,False,True,0.2,1.3267268e-05
1950-06-10 00:00:00+00:00,160,13.391915321350098,-16.946990966796875,23.07735,20.796593,24.022287,4.2994533,5.0434017,4.320077,100.0,100.0,100.0,8.008254,0.03245324,12.40944,True,False,0,False,False,True,0.16754676000000002,4.320077000000001e-06
1950-06-11 00:00:00+00:00,161,13.391915321350098,-16.946990966796875,23.906979,23.103878,23.537804,3.0846653,4.74876,16.132347,99.97052,100.0,97.1768,5.1002293,0.045716986,13.320841000000001,True,False,0,False,False,True,0.154283014,1.6132347e-05
1950-06-12 00:00:00+00:00,162,13.391915321350098,-16.946990966796875,24.436604,24.361168,24.153316,1.7614479,2.5733507,16.460041,97.72364,98.11267,96.95384,4.640095,0.045980737,14.257241999999998,False,False,0,False,False,True,0.15401926300000002,1.6460041e-05
1950-06-13 00:00:00+00:00,163,13.391915321350098,-16.946990966796875,24.916231,25.218454,24.118832,3.1904075,5.0499067,21.222878,96.47676,98.86851,93.73088,0.33167535,0.037244484,14.668643000000003,False,False,1,False,False,True,0.16275551600000002,2.1222878000000003e-05
1950-06-14 00:00:00+00:00,164,13.391915321350098,-16.946990966796875,25.645859,27.375746,23.884346,4.0676785,4.3586745,24.407537,90.22988,98.624344,78.50792,1.1948563,0.019508258,15.630046,False,False,0,False,False,True,0.180491742,2.4407537e-05
1950-06-15 00:00:00+00:00,165,13.391915321350098,-16.946990966796875,25.025484,26.283033,23.89986,3.295803,4.3605776,17.551958,89.98301,95.38017,82.28494,3.2548106,0.031772017,15.0914465,False,False,0,False,False,False,0.16822798300000003,1.7551958e-05
1950-06-16 00:00:00+00:00,166,13.391915321350098,-16.946990966796875,25.955112,27.44032,25.115374,2.6347823,5.056523,25.39429,88.73613,95.13601,84.06199,7.4442606,0.03003575,16.277847,True,False,0,False,False,False,0.16996425,2.539429e-05
1950-06-17 00:00:00+00:00,167,13.391915321350098,-16.946990966796875,25.934738,26.447607,25.130888,3.4008462,5.356327,20.647554,93.48924,95.891846,88.83902,1.9952021,0.045299515,15.789247500000002,False,False,0,False,False,True,0.154700485,2.0647554e-05
1950-06-18 00:00:00+00:00,168,13.391915321350098,-16.946990966796875,27.314365,28.354895,26.346401,4.05618,4.267115,25.32462,84.24237,89.647675,79.61606,0.0,0.021563277,17.350648,False,False,1,False,False,False,0.17843672300000002,2.532462e-05
