date,Unnamed: 0,lat,lon,temperature_2m_mean,temperature_2m_max,temperature_2m_min,wind_speed_10m_mean,wind_speed_10m_max,shortwave_radiation_sum,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,precipitation_sum,soil_moisture_0_to_10cm_mean,gdd,is_extreme_precipitation,consecutive_dry_days,is_heat_stress,is_wind_above_threshold,is_humidity_above_threshold,soil_moisture_deficit,solar_radiation_mj
1950-07-01 00:00:00+00:00,181,13.743409156799316,-14.95867919921875,26.004116,30.29956,23.332935,1.8223459,2.7727182,15.579387,75.77228,100.0,56.425163,2.0996828,0.29086947,16.8162475,False,0,False,False,False,0.0,15.579387
1950-07-02 00:00:00+00:00,182,13.743409156799316,-14.95867919921875,26.72232,31.32763,21.84446,2.1283467,3.0559082,25.25113,76.66433,100.0,54.40919,0.0,0.29663444,16.586045,False,1,False,False,False,0.0,25.25113
1950-07-03 00:00:00+00:00,183,13.743409156799316,-14.95867919921875,26.334097,29.596472,24.04958,3.3487134,4.317039,16.326742,80.586975,96.89236,64.41016,0.50457823,0.2872442,16.823026,False,2,False,False,False,0.0,16.326742
1950-07-04 00:00:00+00:00,184,13.743409156799316,-14.95867919921875,27.485144,31.199924,24.544033,2.8965316,3.074679,20.411627,73.56058,88.86147,54.439358,0.0,0.27959526,17.871978499999997,False,3,False,False,False,0.0,20.411627
1950-07-05 00:00:00+00:00,185,13.743409156799316,-14.95867919921875,26.636192,30.153381,23.038486,2.4429765,2.9455183,20.097637,76.534195,92.830605,59.468567,0.08428351,0.26994634,16.5959335,False,4,False,False,False,0.0,20.097637
1950-07-06 00:00:00+00:00,186,13.743409156799316,-14.95867919921875,25.787245,28.656832,23.182941,1.8351028,2.674694,13.936651,78.5078,92.799736,62.497765,0.0,0.26429743,15.9198865,False,5,False,False,False,0.0,13.936651
1950-07-07 00:00:00+00:00,187,13.743409156799316,-14.95867919921875,26.138292,31.210285,23.277393,1.9911667,3.2496698,23.268206,85.48141,99.76886,59.526966,5.996693,0.2686485,17.243839,False,0,False,False,False,0.0,23.268206
1950-07-08 00:00:00+00:00,188,13.743409156799316,-14.95867919921875,26.839344,32.013744,22.321848,2.4545667,3.5453188,22.75734,74.455025,99.73798,47.556168,1.521817,0.2849996,17.167796000000003,False,0,False,False,False,0.0,22.75734
1950-07-09 00:00:00+00:00,189,13.743409156799316,-14.95867919921875,26.440393,32.4172,22.166302,1.8438772,3.416202,23.60753,77.42862,100.0,52.585365,4.0621486,0.2743507,17.291751,False,0,False,False,False,0.0,23.60753
1950-07-10 00:00:00+00:00,190,13.743409156799316,-14.95867919921875,25.891441,28.770653,23.360754,1.8468573,2.4289117,15.527481,83.40224,100.0,65.61456,0.42354304,0.28170177,16.065703499999998,False,1,False,False,False,0.0,15.527481
1950-07-11 00:00:00+00:00,191,13.743409156799316,-14.95867919921875,26.44249,31.924107,22.905207,2.1581774,3.7288938,24.526539,80.37584,98.64536,52.643764,3.815418,0.27505285,17.414657,False,0,False,False,False,0.0,24.526539
1950-07-12 00:00:00+00:00,192,13.743409156799316,-14.95867919921875,25.693539,31.377556,22.54966,1.852904,3.167284,19.174044,87.34945,100.0,57.67297,6.789082,0.28540397,16.963608,False,0,False,False,False,0.0,19.174044
1950-07-13 00:00:00+00:00,193,13.743409156799316,-14.95867919921875,27.24459,32.081013,23.294113,1.855971,3.179498,21.184752,81.32306,100.0,55.702168,0.0,0.28475502,17.687562999999997,False,1,False,False,False,0.0,21.184752
1950-07-14 00:00:00+00:00,194,13.743409156799316,-14.95867919921875,27.74564,32.034466,23.838568,2.478757,3.1918626,20.582,75.29667,98.55274,55.73137,0.0,0.27110612,17.936517000000002,False,2,False,False,False,0.0,20.582
1950-07-15 00:00:00+00:00,195,13.743409156799316,-14.95867919921875,27.54669,32.03792,23.08302,3.1036577,3.7869952,25.289251,68.27028,93.52188,48.760574,0.0,0.25845718,17.560470000000002,False,3,False,False,False,0.0,25.289251
1950-07-16 00:00:00+00:00,196,13.743409156799316,-14.95867919921875,26.647738,30.841377,21.827473,2.3316898,2.924595,19.572908,69.24389,94.491,51.789776,0.17030178,0.24880826,16.334425000000003,False,4,False,False,False,0.0,19.572908
1950-07-17 00:00:00+00:00,197,13.743409156799316,-14.95867919921875,26.498787,30.544834,23.471924,2.3356752,3.229888,17.914091,73.21749,100.0,51.818974,4.0904856,0.24715933,17.008379,False,0,False,False,False,0.0,17.914091
1950-07-18 00:00:00+00:00,198,13.743409156799316,-14.95867919921875,24.649837,27.548286,23.016378,1.8717604,2.8006723,10.005428,87.19111,100.0,70.848175,1.0234128,0.27351046,15.282332,False,0,False,False,False,0.0,10.005428
1950-07-19 00:00:00+00:00,199,13.743409156799316,-14.95867919921875,27.000887,30.851738,22.560835,2.031263,3.1080425,22.487263,76.16471,96.398384,56.877377,0.0,0.2608615,16.7062865,False,1,False,False,False,0.0,22.487263
1950-07-20 00:00:00+00:00,200,13.743409156799316,-14.95867919921875,27.151936,30.855194,23.355288,2.6609204,3.4179823,20.06242,77.13833,97.36751,60.906574,0.0,0.24921261,17.105241,False,2,False,False,False,0.0,20.06242
1950-07-21 00:00:00+00:00,201,13.743409156799316,-14.95867919921875,26.352983,32.058647,23.899738,2.0384152,2.5367675,19.944105,85.11194,100.0,55.935776,10.598679,0.25556368,17.9791925,False,0,False,False,False,0.0,19.944105
1950-07-22 00:00:00+00:00,202,13.743409156799316,-14.95867919921875,24.354038,25.412104,23.194191,1.8849648,2.2476492,10.631297,94.08554,100.0,81.96498,8.211199,0.2939148,14.303147500000001,False,0,False,False,True,0.0,10.631297
1950-07-23 00:00:00+00:00,203,13.743409156799316,-14.95867919921875,25.455084,31.81556,21.888645,1.8883497,3.3104072,23.34334,88.05914,100.0,56.99418,3.5092757,0.29026586,16.8521025,False,0,False,False,False,0.0,23.34334
1950-07-24 00:00:00+00:00,204,13.743409156799316,-14.95867919921875,24.956133,28.169012,23.133097,1.8917686,2.2666664,13.282984,95.03276,100.0,72.02338,10.706195,0.30261695,15.6510545,False,0,False,False,True,0.0,13.282984
1950-07-25 00:00:00+00:00,205,13.743409156799316,-14.95867919921875,25.357183,28.572468,23.977552,1.7372875,2.4281213,18.613201,97.00637,100.0,80.05258,8.999107,0.317968,16.27501,False,0,False,False,True,0.0,18.613201
1950-07-26 00:00:00+00:00,206,13.743409156799316,-14.95867919921875,25.608232,29.82592,23.472004,2.2151644,3.0482533,20.022078,87.97998,100.0,65.08178,8.318795,0.3233191,16.648961999999997,False,0,False,False,False,0.0,20.022078
1950-07-27 00:00:00+00:00,207,13.743409156799316,-14.95867919921875,25.10928,29.129375,23.116459,1.5851985,1.8369186,16.665909,93.95358,100.0,69.110985,9.010534,0.3386702,16.122917,False,0,False,False,True,0.0,16.665909
1950-07-28 00:00:00+00:00,208,13.743409156799316,-14.95867919921875,27.160332,31.432827,23.41091,1.746984,2.3062408,19.97603,81.9272,100.0,60.140186,0.08586731,0.33902127,17.421868500000002,False,1,False,False,False,0.0,19.97603
1950-07-29 00:00:00+00:00,209,13.743409156799316,-14.95867919921875,26.611382,30.536285,24.455366,1.9094006,2.4709015,16.247356,87.9008,99.089645,65.16939,9.193322,0.34037235,17.495825500000002,False,0,False,False,False,0.0,16.247356
1950-07-30 00:00:00+00:00,210,13.743409156799316,-14.95867919921875,27.462431,30.539738,24.249817,2.3912973,3.7229438,19.64497,83.87442,100.0,67.198586,0.34387767,0.34672344,17.3947775,False,1,False,False,False,0.0,19.64497
1950-07-31 00:00:00+00:00,211,13.743409156799316,-14.95867919921875,26.913479,30.843193,24.244272,2.8750703,4.207234,16.778244,82.84802,95.0279,63.22779,0.51611346,0.3390745,17.543732499999997,False,2,False,False,False,0.0,16.778244
1950-08-01 00:00:00+00:00,212,13.743409156799316,-14.95867919921875,25.164528,27.396645,23.988726,2.080464,2.6610785,14.4862,92.82163,99.99703,78.25699,8.951009,0.3454256,15.6926855,False,0,False,False,True,0.0,14.4862
1950-08-02 00:00:00+00:00,213,13.743409156799316,-14.95867919921875,25.115578,28.1501,23.583178,1.924183,2.6733263,17.117064,94.795235,99.966156,76.28619,9.128181,0.35677665,15.866639,False,0,False,False,True,0.0,17.117064
1950-08-03 00:00:00+00:00,214,13.743409156799316,-14.95867919921875,27.266626,31.753555,22.627632,2.0886426,2.8437316,24.370008,74.768845,99.93528,53.315388,6.3759494,0.3571278,17.1905935,False,0,False,False,False,0.0,24.370008
1950-08-04 00:00:00+00:00,215,13.743409156799316,-14.95867919921875,23.76768,27.40701,22.622084,2.4147668,3.174521,11.510092,94.742455,99.90441,77.34459,29.913876,0.41847882,15.014547,False,0,False,False,True,0.0,11.510092
1950-08-05 00:00:00+00:00,216,13.743409156799316,-14.95867919921875,26.118727,29.410465,22.966537,2.2583058,3.6679835,21.390718,73.71606,88.873535,57.37379,0.0,0.4038299,16.188501,False,1,False,False,False,0.0,21.390718
1950-08-06 00:00:00+00:00,217,13.743409156799316,-14.95867919921875,25.319775,28.913918,22.710987,1.9396104,2.5638378,17.882627,88.689674,99.84266,70.402985,15.274359,0.399181,15.8124525,False,0,False,False,False,0.0,17.882627
1950-08-07 00:00:00+00:00,218,13.743409156799316,-14.95867919921875,25.470827,30.317371,23.605444,1.619644,2.7372248,19.835175,93.66328,99.81178,68.43219,5.871043,0.4135321,16.9614075,False,0,False,False,True,0.0,19.835175
