date,Unnamed: 0,lat,lon,temperature_2m_mean,temperature_2m_max,temperature_2m_min,wind_speed_10m_mean,wind_speed_10m_max,shortwave_radiation_sum,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,precipitation_sum,soil_moisture_0_to_10cm_mean,gdd,is_extreme_precipitation,consecutive_dry_days,is_heat_stress,is_wind_above_threshold,is_humidity_above_threshold,soil_moisture_deficit,solar_radiation_mj
1950-06-01 00:00:00+00:00,151,13.532513618469238,-14.75274658203125,32.141888,39.68782,25.046047,3.9766872,5.56005,27.191538,45.42187,70.92412,23.333767,0.0,0.1399297,22.366933500000002,False,1,False,False,False,0.06007030000000002,27.191538
1950-06-02 00:00:00+00:00,152,13.532513618469238,-14.75274658203125,32.15541,39.56093,24.855103,3.8216095,5.855901,26.761223,46.32732,75.73071,24.329517,0.0,0.1407498,22.2080165,False,2,False,False,False,0.0592502,26.761223
1950-06-03 00:00:00+00:00,153,13.532513618469238,-14.75274658203125,32.468933,40.58404,25.164162,3.6662123,6.4390345,26.531866,41.232773,68.53731,19.32527,0.0,0.1415699,22.874101000000003,False,3,False,False,False,0.05843010000000001,26.531866
1950-06-04 00:00:00+00:00,154,13.532513618469238,-14.75274658203125,31.48246,38.457146,25.623219,3.6700618,4.8740287,24.602604,45.138218,67.3439,25.321024,0.0,0.14239,22.0401825,False,4,False,False,False,0.05761000000000002,24.602604
1950-06-05 00:00:00+00:00,155,13.532513618469238,-14.75274658203125,31.995983,38.930256,26.232279,3.3544533,7.3245835,23.576473,48.04367,68.15048,27.316776,0.088300586,0.1432101,22.581267499999996,False,5,False,False,False,0.056789900000000004,23.576473
1950-06-06 00:00:00+00:00,156,13.532513618469238,-14.75274658203125,28.059504,33.453365,24.741335,3.6778016,5.755445,15.96631,74.94913,100.0,47.31253,3.8016195,0.1500302,19.09735,False,0,False,False,False,0.04996980000000001,15.96631
1950-06-07 00:00:00+00:00,157,13.532513618469238,-14.75274658203125,24.723026,25.126478,24.100393,2.2410295,2.8830872,11.761997,100.0,100.0,95.30829,21.508781,0.20385028,14.613435500000001,False,0,False,False,True,0.0,11.761997
1950-06-08 00:00:00+00:00,158,13.532513618469238,-14.75274658203125,26.136549,28.599586,23.659449,2.4036489,2.744055,13.939218,85.76002,100.0,66.30403,0.8861222,0.2106704,16.1295175,False,1,False,False,False,0.0,13.939218
1950-06-09 00:00:00+00:00,159,13.532513618469238,-14.75274658203125,26.100073,28.422697,23.718504,3.208271,4.485543,16.807575,80.66547,94.37686,69.29979,1.9515381,0.20149049,16.070600499999998,False,0,False,False,False,0.0,16.807575
1950-06-10 00:00:00+00:00,160,13.532513618469238,-14.75274658203125,26.513596,29.995806,23.727562,2.89052,5.073857,19.669271,77.57092,94.18345,58.29554,0.0,0.1953106,16.861684,False,1,False,False,False,0.00468940000000001,19.669271
1950-06-11 00:00:00+00:00,161,13.532513618469238,-14.75274658203125,26.927116,33.21891,22.93662,2.250583,4.502476,23.913408,79.476364,100.0,46.291294,10.66579,0.19213071,18.077765,False,0,False,False,False,0.007869290000000001,23.913408
1950-06-12 00:00:00+00:00,162,13.532513618469238,-14.75274658203125,25.490639,29.042025,23.54568,2.0920641,1.8917133,16.254225,93.38182,100.0,68.28705,9.785979,0.23095082,16.2938525,False,0,False,False,True,0.0,16.254225
1950-06-13 00:00:00+00:00,163,13.532513618469238,-14.75274658203125,26.054163,30.715136,24.104734,2.094309,2.041103,19.700176,94.28727,100.0,63.2828,12.0206375,0.24577089,17.409935,False,0,False,False,True,0.0,19.700176
1950-06-14 00:00:00+00:00,164,13.532513618469238,-14.75274658203125,26.417686,30.238241,24.313793,2.096562,2.337139,16.414072,91.19272,100.0,63.278553,12.030763,0.26559103,17.276017,False,0,False,False,True,0.0,16.414072
1950-06-15 00:00:00+00:00,165,13.532513618469238,-14.75274658203125,27.581207,31.161348,24.27285,2.0988226,2.0489106,20.54278,86.09817,100.0,63.274307,4.4594326,0.2774111,17.717098999999997,False,0,False,False,False,0.0,20.54278
1950-06-16 00:00:00+00:00,166,13.532513618469238,-14.75274658203125,26.644728,31.334463,24.931908,2.1010914,3.5191636,17.953598,93.00362,100.0,66.27006,17.137465,0.2872312,18.1331855,False,0,False,False,True,0.0,17.953598
1950-06-17 00:00:00+00:00,167,13.532513618469238,-14.75274658203125,26.758253,29.357569,24.590967,2.103368,2.35063,12.513085,87.90907,100.0,66.26581,5.448755,0.30505133,16.974268000000002,False,0,False,False,False,0.0,12.513085
