date,Unnamed: 0,lat,lon,temperature_2m_mean,temperature_2m_max,temperature_2m_min,wind_speed_10m_mean,wind_speed_10m_max,shortwave_radiation_sum,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,precipitation_sum,soil_moisture_0_to_10cm_mean,gdd,is_precipitation_above_threshold,is_extreme_precipitation,consecutive_dry_days,is_heat_stress,is_wind_above_threshold,is_humidity_above_threshold,soil_moisture_deficit,solar_radiation_mj
1950-06-01 00:00:00+00:00,151,13.532513618469238,-14.5054931640625,32.54153,39.63236,25.308016,3.993844,5.721792,27.194443,40.49922,65.688126,22.361952,0.0,0.17694493,22.470188,False,False,1,False,False,False,0.02305507000000001,2.7194443e-05
1950-06-02 00:00:00+00:00,152,13.532513618469238,-14.5054931640625,32.601357,39.70235,25.313974,3.838258,5.8799896,26.663424,43.419827,70.51787,23.360954,0.0,0.17778663,22.508162,False,False,2,False,False,False,0.02221337000000001,2.6663424e-05
1950-06-03 00:00:00+00:00,153,13.532513618469238,-14.5054931640625,33.01118,40.772358,25.769934,3.522234,6.922547,26.333603,38.340443,63.34762,19.359957,0.0,0.17862834,23.271146,False,False,3,False,False,False,0.021371660000000015,2.6333603e-05
1950-06-04 00:00:00+00:00,154,13.532513618469238,-14.5054931640625,31.421003,37.692356,26.02589,4.1671805,5.3128123,25.004122,42.261044,63.17736,26.358961,0.0,0.17947006,21.859122999999997,False,False,4,False,False,False,0.020529940000000024,2.5004122e-05
1950-06-05 00:00:00+00:00,155,13.532513618469238,-14.5054931640625,32.030827,38.912354,26.631847,3.6903799,7.393467,23.777294,46.18165,78.00711,27.357962,0.32992017,0.18031178,22.7721005,False,False,5,False,False,False,0.019688220000000006,2.3777294e-05
1950-06-06 00:00:00+00:00,156,13.532513618469238,-14.5054931640625,27.54065,31.08235,24.437807,3.8550472,5.185669,13.871101,75.10225,100.0,55.356968,4.378276,0.1881535,17.7600785,False,False,0,False,False,False,0.01184650000000001,1.3871101e-05
1950-06-07 00:00:00+00:00,157,13.532513618469238,-14.5054931640625,24.650475,25.752352,23.793764,2.2512436,3.562944,13.556337,100.0,100.0,91.35597,19.690126,0.24199522,14.773057999999999,True,False,0,False,False,True,0.0,1.3556336999999999e-05
1950-06-08 00:00:00+00:00,158,13.532513618469238,-14.5054931640625,26.1603,29.272352,23.599724,2.4146967,2.9750283,14.237822,82.94347,100.0,61.354973,0.33139375,0.24483691,16.436038,False,False,1,False,False,False,0.0,1.4237822e-05
1950-06-09 00:00:00+00:00,159,13.532513618469238,-14.5054931640625,26.220123,29.09235,23.50568,3.2231395,4.6204963,17.304434,77.864075,92.326096,63.353977,1.7421565,0.23667866,16.299015,False,False,0,False,False,False,0.0,1.7304434e-05
1950-06-10 00:00:00+00:00,160,13.532513618469238,-14.5054931640625,26.379948,29.962355,23.21164,2.7426894,4.480396,17.781094,75.784676,95.155846,57.352978,0.0,0.23052037,16.5869975,False,False,1,False,False,False,0.0,1.7781094e-05
1950-06-11 00:00:00+00:00,161,13.532513618469238,-14.5054931640625,26.939772,33.282345,22.7676,2.0996675,2.5439858,24.110464,78.705284,100.0,44.351982,8.815788,0.2273621,18.0249725,True,False,0,False,False,False,0.0,2.4110464e-05
1950-06-12 00:00:00+00:00,162,13.532513618469238,-14.5054931640625,25.399595,28.502352,23.323557,2.1019912,1.9493158,15.261963,91.625885,100.0,68.35098,6.910998,0.2632038,15.912954499999998,True,False,0,False,False,True,0.0,1.5261963e-05
1950-06-13 00:00:00+00:00,163,13.532513618469238,-14.5054931640625,26.20942,30.272348,23.879517,2.1043212,2.4039996,16.431784,90.54649,100.0,61.349983,4.6680546,0.26804554,17.0759325,False,False,0,False,False,True,0.0,1.6431784e-05
1950-06-14 00:00:00+00:00,164,13.532513618469238,-14.5054931640625,26.119242,30.092348,24.235472,2.1066587,2.7099729,12.754096,92.4671,100.0,67.34898,11.682626,0.28588724,17.16391,True,False,0,False,False,True,0.0,1.2754096000000001e-05
1950-06-15 00:00:00+00:00,165,13.532513618469238,-14.5054931640625,27.229065,30.962347,24.191431,2.109003,2.1120343,20.737629,88.3877,100.0,62.347996,5.0955076,0.29672897,17.576889,True,False,0,False,False,False,0.0,2.0737629e-05
1950-06-16 00:00:00+00:00,166,13.532513618469238,-14.5054931640625,26.438892,31.682344,24.64739,2.1113536,3.3256662,17.655052,93.30831,100.0,65.347,15.552404,0.30857068,18.164867,True,False,0,False,False,True,0.0,1.7655052000000002e-05
1950-06-17 00:00:00+00:00,167,13.532513618469238,-14.5054931640625,26.598715,29.602343,24.10335,2.1137118,2.5750778,11.821425,87.22892,100.0,65.346,4.519477,0.3254124,16.8528465,False,False,0,False,False,False,0.0,1.1821425e-05
1950-06-18 00:00:00+00:00,168,13.532513618469238,-14.5054931640625,28.808538,34.37234,24.709305,2.2788517,2.883919,24.204304,80.14952,100.0,50.344997,1.1727791,0.32425413,19.5408225,False,False,0,False,False,False,0.0,2.4204304e-05
1950-06-19 00:00:00+00:00,169,13.532513618469238,-14.5054931640625,29.468365,34.542336,24.665264,2.4443638,4.106613,25.943384,72.07013,97.62356,46.344006,0.08384299,0.3130958,19.6038,False,False,1,False,False,False,0.0,2.5943384e-05
1950-06-20 00:00:00+00:00,170,13.532513618469238,-14.5054931640625,27.128187,33.06234,24.721222,3.2628112,4.572297,21.78899,88.99074,100.0,58.343006,15.104401,0.31993753,18.891781,True,False,0,False,False,False,0.0,2.1788989999999997e-05
1950-06-21 00:00:00+00:00,171,13.532513618469238,-14.5054931640625,25.13801,26.582344,24.377182,2.6131856,3.2072155,8.626297,92.91134,100.0,75.34201,9.993754,0.36177927,15.479762999999998,True,False,0,False,False,True,0.0,8.626297e-06
1950-06-22 00:00:00+00:00,172,13.532513618469238,-14.5054931640625,27.697834,32.402336,22.93314,2.2891145,3.672978,24.769434,76.831955,99.112785,54.341015,0.08404653,0.34662098,17.667738,False,False,1,False,False,False,0.0,2.4769434e-05
1950-06-23 00:00:00+00:00,173,13.532513618469238,-14.5054931640625,24.90766,27.722338,23.8891,2.455392,3.5272455,9.777897,95.75255,100.0,74.34002,10.345483,0.3574627,15.805719,True,False,0,False,False,True,0.0,9.777897e-06
1950-06-24 00:00:00+00:00,174,13.532513618469238,-14.5054931640625,27.717482,32.342335,23.645056,2.9498036,3.8419464,22.167528,75.67316,100.0,54.33902,0.084170535,0.35130438,17.9936955,False,False,1,False,False,False,0.0,2.2167528e-05
1950-06-25 00:00:00+00:00,175,13.532513618469238,-14.5054931640625,28.577307,33.362335,24.051016,2.9531465,4.6199636,23.699528,68.593765,90.60203,46.33802,0.0,0.34014612,18.706675500000003,False,False,2,False,False,False,0.0,2.3699528000000002e-05
1950-06-26 00:00:00+00:00,176,13.532513618469238,-14.5054931640625,27.18713,31.73234,23.956972,3.1207495,5.401247,22.30524,83.51437,100.0,59.33702,6.658616,0.33598787,17.844656,True,False,0,False,False,False,0.0,2.230524e-05
1950-06-27 00:00:00+00:00,177,13.532513618469238,-14.5054931640625,24.996954,26.952335,23.312933,3.2887363,4.175429,12.159492,88.434975,100.0,71.33603,2.108533,0.3408296,15.132634000000003,False,False,0,False,False,False,0.0,1.2159492e-05
1950-06-28 00:00:00+00:00,178,13.532513618469238,-14.5054931640625,22.95678,22.872335,23.06889,2.3047388,2.7894828,3.3030424,99.35558,100.0,94.33503,6.4983826,0.3496713,12.970612500000001,True,False,0,False,False,True,0.0,3.3030423999999996e-06
1950-06-29 00:00:00+00:00,179,13.532513618469238,-14.5054931640625,26.266602,31.142328,22.574848,2.6369944,3.4165716,22.508629,76.27619,100.0,47.33403,0.16889231,0.344513,16.858587999999997,False,False,1,False,False,False,0.0,2.2508629e-05
1950-06-30 00:00:00+00:00,180,13.532513618469238,-14.5054931640625,25.826427,30.812334,21.480804,2.1450088,2.4900444,22.575556,76.19679,89.750755,53.33304,1.0139533,0.3353547,16.146569,False,False,0,False,False,False,0.0,2.2575555999999997e-05
1950-07-01 00:00:00+00:00,181,13.532513618469238,-14.5054931640625,24.986252,28.38233,23.086767,1.8170877,2.9632118,13.836807,88.11739,100.0,66.33203,8.538999,0.34019643,15.734548499999999,True,False,0,False,False,False,0.0,1.3836807e-05
