date,Unnamed: 0,lat,lon,temperature_2m_mean,temperature_2m_max,temperature_2m_min,wind_speed_10m_mean,wind_speed_10m_max,shortwave_radiation_sum,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,precipitation_sum,soil_moisture_0_to_10cm_mean,gdd,is_precipitation_above_threshold,is_extreme_precipitation,consecutive_dry_days,is_heat_stress,is_wind_above_threshold,is_humidity_above_threshold,soil_moisture_deficit,solar_radiation_mj
1950-06-01 00:00:00+00:00,151,13.04042148590088,-16.54229736328125,27.87941,34.116333,24.214615,3.2676644,4.8783607,27.739843,67.2655,89.76767,38.961033,0.0,0.2856853,19.165473999999996,False,False,1,False,False,False,0.0,2.7739843e-05
1950-06-02 00:00:00+00:00,152,13.04042148590088,-16.54229736328125,27.784637,34.49166,22.436155,3.075705,4.727204,28.167267,67.12904,93.66991,37.927944,0.0,0.28696895,18.4639075,False,False,2,False,False,False,0.0,2.8167267e-05
1950-06-03 00:00:00+00:00,153,13.04042148590088,-16.54229736328125,27.289864,34.166985,20.757698,3.075963,4.902157,26.090405,63.992584,91.57214,34.89485,0.0,0.28825253,17.4623415,False,False,3,False,False,False,0.0,2.6090405e-05
1950-06-04 00:00:00+00:00,154,13.04042148590088,-16.54229736328125,27.995089,33.542313,23.929237,3.0762222,4.750394,25.056087,65.856125,91.47439,39.861763,0.0,0.28953618,18.735775,False,False,4,False,False,False,0.0,2.5056087e-05
1950-06-05 00:00:00+00:00,155,13.04042148590088,-16.54229736328125,28.850319,35.21763,25.15078,2.8842025,5.2547646,24.647701,63.719666,88.37663,35.828674,0.0,0.29081976,20.184205,False,False,5,False,False,False,0.0,2.4647701e-05
1950-06-06 00:00:00+00:00,156,13.04042148590088,-16.54229736328125,28.455544,33.542957,25.272324,2.4998553,3.9508665,18.283789,70.583206,90.27887,45.79558,0.23181987,0.2931034,19.4076405,False,False,6,False,False,False,0.0,1.8283789e-05
1950-06-07 00:00:00+00:00,157,13.04042148590088,-16.54229736328125,25.610773,26.718285,25.793865,1.9231306,2.310432,8.466,90.44675,96.18111,72.7625,2.0872834,0.297387,16.256075000000003,False,False,0,False,False,True,0.0,8.466e-06
1950-06-08 00:00:00+00:00,158,13.04042148590088,-16.54229736328125,25.315996,28.043602,25.665403,1.538637,1.4890112,14.219963,95.31029,97.083336,68.7294,16.241102,0.32067063,16.854502500000002,True,False,0,False,False,True,0.0,1.4219963e-05
1950-06-09 00:00:00+00:00,159,13.04042148590088,-16.54229736328125,24.821224,27.518929,25.586946,2.500502,2.8196876,10.66909,94.173836,96.98557,71.69631,7.6595087,0.33695427,16.5529375,True,False,0,False,False,True,0.0,1.066909e-05
1950-06-10 00:00:00+00:00,160,13.04042148590088,-16.54229736328125,24.326452,22.944254,25.908487,2.1159942,2.328,5.7551813,99.03738,96.88782,98.66322,8.707217,0.34623784,14.4263705,True,False,0,False,False,True,0.0,5.7551813e-06
