date,Unnamed: 0,lat,lon,temperature_2m_mean,temperature_2m_max,temperature_2m_min,wind_speed_10m_mean,wind_speed_10m_max,shortwave_radiation_sum,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,precipitation_sum,soil_moisture_0_to_10cm_mean,gdd,is_extreme_precipitation,consecutive_dry_days,is_heat_stress,is_wind_above_threshold,is_humidity_above_threshold,soil_moisture_deficit,solar_radiation_mj
1950-07-01 00:00:00+00:00,181,13.462214469909668,-14.08050537109375,25.149387,27.352394,23.263962,1.8462797,3.066531,13.904175,88.52699,99.80513,72.58257,9.973102,0.3468933,15.308177999999998,False,0,False,False,False,0.0,13.904175
1950-07-02 00:00:00+00:00,182,13.462214469909668,-14.08050537109375,27.204876,32.269104,21.866415,2.3530457,3.3968482,25.085337,73.46565,99.665085,50.58378,0.0,0.34677058,17.0677595,False,1,False,False,False,0.0,25.085337
1950-07-03 00:00:00+00:00,183,13.462214469909668,-14.08050537109375,26.755968,29.376808,23.064322,3.7028081,4.5410275,17.020075,78.43021,98.57378,67.60919,6.918293,0.35044295,16.220565,False,0,False,False,False,0.0,17.020075
1950-07-04 00:00:00+00:00,184,13.462214469909668,-14.08050537109375,27.849735,31.319523,24.504644,3.20247,4.067935,19.391068,72.43794,87.56367,57.674946,0.08760408,0.34377393,17.9120835,False,1,False,False,False,0.0,19.391068
1950-07-05 00:00:00+00:00,185,13.462214469909668,-14.08050537109375,27.0935,30.112232,24.294968,2.8695145,3.591755,18.226421,78.44566,92.55356,63.740704,0.08763411,0.33610487,17.2036,False,2,False,False,False,0.0,18.226421
1950-07-06 00:00:00+00:00,186,13.462214469909668,-14.08050537109375,26.487267,30.85495,22.63529,2.366577,3.1124322,21.258541,71.45339,87.54346,50.80646,0.0,0.32743582,16.74512,False,3,False,False,False,0.0,21.258541
1950-07-07 00:00:00+00:00,187,13.462214469909668,-14.08050537109375,26.631031,31.09766,23.575617,2.200768,3.6161265,23.33208,84.46113,99.53334,62.872215,4.9107575,0.32476676,17.3366385,False,0,False,False,False,0.0,23.33208
1950-07-08 00:00:00+00:00,188,13.462214469909668,-14.08050537109375,27.574799,32.340374,23.165937,2.3735726,3.4635973,20.454208,74.46885,98.52325,49.937977,1.9298425,0.32709777,17.7531555,False,0,False,False,False,0.0,20.454208
1950-07-09 00:00:00+00:00,189,13.462214469909668,-14.08050537109375,27.718563,32.93309,22.906261,2.0375323,3.1445732,22.334032,68.47658,85.51313,51.00374,0.26324245,0.3164287,17.9196755,False,1,False,False,False,0.0,22.334032
1950-07-10 00:00:00+00:00,190,13.462214469909668,-14.08050537109375,26.862328,29.9758,23.996586,2.210654,2.4912212,15.570278,77.484314,92.50303,61.069492,0.0,0.30975968,16.986193,False,2,False,False,False,0.0,15.570278
