date,temperature_2m_mean,precipitation_sum,soil_moisture_deficit,solar_radiation_mj,gdd,cv_temperature,cv_precipitation,is_precipitation_above_threshold,is_extreme_precipitation,is_heat_days_above_threshold,is_humidity_days_above_threshold,is_wind_days_above_threshold,consecutive_dry_days
1979-12-31 00:00:00+00:00,27.3276551027957,592.20824292,0.7415976100000004,1.900215455617204e-05,2726.832869,4.960942645889641,142.526732216664,39,0,0,0,0,15.0
1980-12-31 00:00:00+00:00,27.680622485591396,365.314591455,0.9857531500000004,1.9888125501290326e-05,2785.9243465,3.8783476417627423,162.47245290981795,28,0,0,1,0,17.0
1981-12-31 00:00:00+00:00,28.58535012967742,377.753104374,1.7792051950000007,2.0971617789139784e-05,2905.7271815,5.3015045311930225,190.89968227962117,25,1,0,0,0,29.0
1982-12-31 00:00:00+00:00,27.997045703225808,439.92115887399996,0.9273320700000004,1.979765922655914e-05,2823.9550045,6.229258252423306,163.9648909647666,35,0,0,1,0,48.0
1983-12-31 00:00:00+00:00,28.518719685376347,397.027260529,1.2735948400000003,2.0724685426666668e-05,2897.5578745000003,6.166574903768681,155.57936800219372,31,0,0,0,0,41.0
1984-12-31 00:00:00+00:00,27.10055790387097,587.040124465,0.41053046000000015,1.9001780730989247e-05,2685.724333,2.5653341555962372,132.60783795827376,36,0,0,1,0,16.0
1985-12-31 00:00:00+00:00,27.41180157827957,566.802954427,1.2989134400000006,1.933742252423656e-05,2747.9021709999997,6.36396714815535,178.54435679810953,41,1,0,2,0,27.0
1986-12-31 00:00:00+00:00,28.07861556795699,387.75072940499996,1.5306574440000005,2.0495194456559138e-05,2826.030001,4.802089799993439,150.39618901316143,29,0,0,0,0,30.0
1987-12-31 00:00:00+00:00,28.536934646881726,524.550632853,1.1037891600000003,2.0221253330430108e-05,2894.157865,7.939614260976714,158.08561042927892,28,1,0,1,0,36.0
1988-12-31 00:00:00+00:00,28.685590162795698,316.764696646,2.2812050400000006,2.1243639800860217e-05,2923.0743185,6.10348157426197,149.8356742503802,16,0,0,0,0,19.0
1989-12-31 00:00:00+00:00,27.80615666064516,942.09312385,0.9374243500000002,1.963008916733333e-05,2784.0521715,6.9555816019796834,190.78443778477398,41,4,0,2,0,20.0
1990-12-31 00:00:00+00:00,27.600691000430107,553.638766027,0.8082517900000002,1.958400225107527e-05,2766.8549935,2.3412638193570725,143.59156937624726,39,0,0,1,0,13.0
1991-12-31 00:00:00+00:00,28.302418577849465,383.70763034799995,1.9003389600000005,2.1214357888172044e-05,2862.6578715,6.389274838469021,178.148263119703,26,0,0,0,0,39.0
1992-12-31 00:00:00+00:00,27.46668689655914,552.3982548070001,0.6924796700000003,1.910123670576344e-05,2741.624336,3.136643987291619,163.2011825534664,33,1,0,0,0,22.0
1993-12-31 00:00:00+00:00,28.930253218064518,290.536232401,1.9110963700000005,2.0978444658924734e-05,2969.777168,4.611205831101617,170.83843234979338,21,0,0,0,0,20.0
1994-12-31 00:00:00+00:00,28.11407809698925,628.32414278,1.1785883700000006,1.9051642596021507e-05,2850.9799995000003,6.4291537149593365,162.94691758749642,40,2,0,2,0,17.0
1995-12-31 00:00:00+00:00,28.552418669462366,540.855318998,1.0474263700000006,2.056794022064516e-05,2930.7578715,6.2276126793543805,176.3903512667697,42,0,0,2,0,12.0
1996-12-31 00:00:00+00:00,28.555708390322582,740.803381432,0.6322223700000003,2.0770507300645162e-05,2903.0243565,5.639298288889119,204.43306711905458,36,1,0,0,0,18.0
1997-12-31 00:00:00+00:00,29.109360830537632,307.050804794,1.4150950800000008,1.992597378187097e-05,2983.752184,3.4658895651813855,154.86748072033123,21,0,0,0,0,31.0
1998-12-31 00:00:00+00:00,28.969110336344084,377.163375165,1.5187673500000005,2.0739878768924733e-05,2960.5800085,5.560417927928305,150.54003002251198,25,0,0,0,0,16.0
1999-12-31 00:00:00+00:00,27.157235748602155,591.546812245,0.1931678100000001,1.8601812171913978e-05,2691.5328615,3.0084895089917176,134.37210567154943,43,0,0,1,0,15.0
2000-12-31 00:00:00+00:00,27.786504106881722,483.253545929,0.6160792800000002,1.983846404666667e-05,2791.574347,3.3346537871730004,140.43481008580792,37,0,0,1,0,17.0
2001-12-31 00:00:00+00:00,28.363769352903226,562.528073319,1.0962423300000004,1.9873208961612903e-05,2886.0521745,6.210379248157334,157.57894742217243,43,0,0,1,0,21.0
2002-12-31 00:00:00+00:00,28.408013481720435,449.83172117000004,1.2227776500000003,2.1343214148344086e-05,2855.6799845,3.8575259325309634,153.68345414243998,24,1,0,0,0,38.0
2003-12-31 00:00:00+00:00,28.552762701075267,434.22827733,1.1782335500000005,2.0501028407096776e-05,2911.2578585,5.810303827319021,174.39563580360144,20,2,0,1,0,39.0
2004-12-31 00:00:00+00:00,28.02062237419355,631.183116961,0.7988558000000003,1.9928741285225805e-05,2824.249339,5.098347762848164,163.1413047120622,32,1,0,1,0,21.0
2005-12-31 00:00:00+00:00,27.73869421569892,856.842110821,0.4304856700000002,1.8975784223698926e-05,2793.2021855000003,3.4866052092100817,155.9537027610284,46,3,0,1,0,15.0
2006-12-31 00:00:00+00:00,28.605357615053766,771.645201615,0.7550588400000005,1.9492147510537635e-05,2912.555003,5.51440948122718,211.68565977559183,33,3,0,1,0,27.0
2007-12-31 00:00:00+00:00,28.27995613247312,569.651794894,1.1352395100000006,2.013423885408602e-05,2866.5828605,5.1939824939311805,167.20049479680688,41,1,0,1,0,27.0
2008-12-31 00:00:00+00:00,28.039160048387096,736.88178045,1.0057686200000004,1.9674671198623653e-05,2841.1493535,6.779885059284934,153.15123586176995,50,1,0,1,0,15.0
2009-12-31 00:00:00+00:00,28.35482329225806,724.374352476,1.1449140100000004,1.936278617935484e-05,2884.0521820000004,5.981345583760212,176.9057764524283,40,1,0,2,0,44.0
2010-12-31 00:00:00+00:00,28.826260874193547,530.82218987,0.8960680600000004,2.016207497572043e-05,2944.930006,6.086096375483206,164.26242616263832,34,0,0,1,0,26.0
2011-12-31 00:00:00+00:00,27.686397019354835,696.95765428,1.0405208700000004,1.8402299933870967e-05,2793.357873,6.543744780897348,146.36338401769734,55,0,0,2,0,28.0
2012-12-31 00:00:00+00:00,27.76640729376344,444.95824098,0.7735747200000003,1.917127431075269e-05,2781.274335,4.7446670899582735,144.78253984730313,35,0,0,1,0,13.0
2013-12-31 00:00:00+00:00,28.157145809892473,694.729487306,0.8040197100000003,1.891384285354839e-05,2853.652169,5.9742281516803954,139.1440811355051,50,1,0,1,0,29.0
2014-12-31 00:00:00+00:00,28.71686302365591,600.235354816,1.0357386000000006,1.9980253819010753e-05,2922.054998,8.306137164875802,190.99252205476424,42,1,0,1,0,21.0
2015-12-31 00:00:00+00:00,27.85607449591398,901.477136928,0.7312222400000002,1.8883338311612904e-05,2820.357853,4.91954377778367,164.04193177637262,49,1,0,2,0,20.0
2016-12-31 00:00:00+00:00,28.511084766021504,641.725754305,1.1393571700000003,1.9362689858236557e-05,2898.624342,6.560759120838555,172.97381012689462,34,2,0,1,0,38.0
2017-12-31 00:00:00+00:00,28.182188780860212,605.41072247,0.6652910600000004,1.9224403493634406e-05,2851.052182,6.281456196981602,162.81141727544292,46,0,0,1,0,17.0
2018-12-31 00:00:00+00:00,28.17050814731183,529.028432666,0.8031248700000003,1.9740170134322582e-05,2861.1799995,4.677109248515123,136.7928747557998,47,0,0,1,0,22.0
2019-12-31 00:00:00+00:00,28.670988456559137,490.939030989,1.0196934400000004,1.9662580913763442e-05,2912.9078725,7.4775744361445176,159.5866502204956,34,0,0,1,0,34.0
2020-12-31 00:00:00+00:00,28.07457933892473,659.56052829,0.34565690000000004,1.9583320448387096e-05,2833.574345,4.08879992007042,146.56359283955263,43,0,0,0,0,22.0
2021-12-31 00:00:00+00:00,27.96675869268817,649.773844251,1.0860672900000004,1.8489296257935483e-05,2826.452181,7.111292941380515,174.53629004440003,37,2,0,1,0,29.0
2022-12-31 00:00:00+00:00,28.173250219569894,767.486290349,1.0488179300000005,1.9347782252107528e-05,2849.0550045,5.848671707437311,177.51391061365686,44,1,0,1,0,45.0
2023-12-31 00:00:00+00:00,29.24860115526882,523.6527002939999,0.8608196000000004,2.0681175087526882e-05,3002.7328825,4.830390773758206,146.4166766717721,32,1,0,0,0,8.0
2024-12-31 00:00:00+00:00,28.69074062172043,600.2761813,0.9328488800000004,2.017868101576344e-05,2930.1493419999997,6.467482784674462,170.69656392440706,34,1,0,0,0,27.0
2025-12-31 00:00:00+00:00,28.61835018064516,495.789016467,1.1361909900000005,1.947114443139785e-05,2917.777156,6.005380521613785,174.3322520329335,35,0,0,1,0,31.0
2026-12-31 00:00:00+00:00,27.860776950967743,717.313043338,0.7800029700000004,1.8270151070430108e-05,2807.080013,4.009732016332556,153.486199062475,51,0,0,1,0,18.0
2027-12-31 00:00:00+00:00,28.7426981483871,458.011425884,1.0705084500000002,1.9986916344731182e-05,2928.2828775,6.166111941104151,164.58821424445435,34,1,0,0,0,38.0
2028-12-31 00:00:00+00:00,28.45443945935484,409.072520174,1.2440917400000007,1.94114450464086e-05,2888.149354,4.336413204260933,161.91230030242778,29,0,0,0,0,31.0
2029-12-31 00:00:00+00:00,28.40211353591398,541.359598612,0.6611366000000003,1.984889167627957e-05,2890.0771675,5.140843832025303,171.2704714306144,39,0,0,1,0,27.0
2030-12-31 00:00:00+00:00,28.06613188795699,841.6034829,0.3374883900000001,1.844141231980645e-05,2844.529998,2.8662851337988333,146.25583048188443,52,1,0,2,0,30.0
2031-12-31 00:00:00+00:00,28.307461630107525,1199.728371375,0.7977987900000003,1.8121537636129035e-05,2890.4828625,7.627222622508115,146.80617919963902,61,3,0,2,0,20.0
2032-12-31 00:00:00+00:00,28.769858840645163,776.054721595,0.8535842000000003,1.984531540006452e-05,2935.799334,6.805942528721733,185.78485684251123,38,2,0,1,0,31.0
2033-12-31 00:00:00+00:00,29.52139310817204,364.702811816,1.4079685500000005,2.0383582718494623e-05,3042.0771839999998,3.8316954971102537,138.17268637564632,28,0,0,0,0,56.0
2034-12-31 00:00:00+00:00,29.750540608602147,439.751852995,1.4333364400000006,2.063211620387097e-05,3086.62999,5.9044531755785,160.0321586882216,31,1,0,1,0,19.0
2035-12-31 00:00:00+00:00,28.670440121290323,831.118347444,1.0153041300000005,1.8571130574150537e-05,2924.95788,6.630331549043375,201.849275334488,37,1,0,1,0,23.0
2036-12-31 00:00:00+00:00,28.870912670752688,612.968609864,0.8300581000000002,1.9881341778344085e-05,2954.649346,5.153691434207701,161.75129646894385,37,1,0,1,0,23.0
2037-12-31 00:00:00+00:00,28.98885551978494,813.17007729,0.8428037800000003,1.914492154632258e-05,2971.402188,6.293978680924265,163.14157666487313,53,1,0,1,0,33.0
2038-12-31 00:00:00+00:00,29.375228543870968,571.308134269,1.1158820100000004,2.021240554827957e-05,3028.5550035,7.1109834710085975,158.4561209870919,43,0,0,1,0,31.0
2039-12-31 00:00:00+00:00,28.881536825161287,604.3881680320001,0.6524400200000003,1.9103106224881718e-05,2972.357861,3.239710334450154,153.49555883536752,37,1,0,1,0,8.0
2040-12-31 00:00:00+00:00,29.00136431139785,706.59004101,0.6575861500000002,1.972814817060215e-05,2963.54933,4.369562882221978,171.72992843600926,39,1,0,0,0,24.0
2041-12-31 00:00:00+00:00,29.01550057569893,758.66235243,0.6902054500000003,1.908493119404301e-05,2970.8021635,4.989335111893068,170.17717781416556,47,2,0,1,0,24.0
2042-12-31 00:00:00+00:00,29.76271262494624,556.610601544,1.0381572300000004,1.942910438064516e-05,3094.505016,6.417839669941865,170.1920621226592,33,1,0,2,0,26.0
2043-12-31 00:00:00+00:00,29.296149741505378,528.868505509,1.1978279700000005,1.985493055972043e-05,3018.957886,6.04726852552994,164.52888859760574,32,1,0,1,0,19.0
2044-12-31 00:00:00+00:00,29.537353625591397,497.252015786,1.0317723600000004,1.9943946718946237e-05,3044.9243425,6.935578787890427,170.26260806461352,30,1,0,0,0,37.0
2045-12-31 00:00:00+00:00,29.245608097204304,667.7936273,1.0164563800000004,1.9505137466817203e-05,3008.602163,5.454859076654707,165.128830513879,41,1,0,0,0,40.0
2046-12-31 00:00:00+00:00,29.711357616129032,669.593110246,1.0280417700000004,1.9499072519569892e-05,3082.4549975,7.37999521742525,177.94231881305276,42,3,0,1,0,24.0
2047-12-31 00:00:00+00:00,28.978353981505375,915.269679364,0.5351482900000002,1.9050583289139786e-05,2974.1578755,4.219259059937564,156.02201525862017,50,4,0,0,0,10.0
2048-12-31 00:00:00+00:00,29.318020204301074,452.86220193800006,1.0688721700000006,1.891267457410753e-05,3017.22435,5.952595657167405,167.12631387424102,35,0,0,1,0,13.0
2049-12-31 00:00:00+00:00,29.86411347935484,573.6081817109999,1.0683046600000004,2.0206768251935483e-05,3117.7271645,6.485169448383611,166.95040152938768,37,1,0,1,0,25.0
2050-12-31 00:00:00+00:00,30.942690909677417,348.793344159,1.7553373100000007,2.0457819705376344e-05,3268.4300095,6.587038035358908,171.59241098085994,21,0,0,1,0,21.0
