date,temperature_2m_mean,precipitation_sum,soil_moisture_deficit,solar_radiation_mj,gdd,cv_temperature,cv_precipitation,is_precipitation_above_threshold,is_extreme_precipitation,is_heat_days_above_threshold,is_humidity_days_above_threshold,is_wind_days_above_threshold,consecutive_dry_days,season_start_shift,season_length
1950-12-31 00:00:00+00:00,26.538228171182794,736.06686016,0.8481278400000003,1.918037266230108e-05,2555.9546575,2.967185491206642,110.46036332589885,40,1,0,1,0,14.0,8,145
1951-12-31 00:00:00+00:00,26.509380470537632,1360.7430035,1.4565391500000004,1.849695426468817e-05,2549.1922645,1.9737176749458978,152.25975019955692,52,7,0,2,0,19.0,11,128
1952-12-31 00:00:00+00:00,26.102483332473117,1395.817201016,1.4728019300000006,1.7345790707419354e-05,2484.77947,2.7898028409225426,173.70552705914756,61,4,0,4,0,35.0,18,127
1953-12-31 00:00:00+00:00,26.59750632193548,453.25800818000005,2.4763629900000006,2.0311409641139785e-05,2568.567056,2.0225629008676553,158.5091298950974,28,1,0,1,0,27.0,32,131
1954-12-31 00:00:00+00:00,26.65289500301075,488.869749442,2.6941446400000006,1.9801817580322578e-05,2582.8296725,2.3302497192613782,170.96861023929077,31,0,0,1,0,21.0,12,137
1955-12-31 00:00:00+00:00,26.4594557855914,886.629914744,1.9421770600000006,1.9479508203440862e-05,2542.317261,4.108371917052897,182.5754655890986,47,1,0,3,0,24.0,7,123
1956-12-31 00:00:00+00:00,26.308687790537636,923.058140714,2.2325346200000005,2.031120078967742e-05,2534.2794755,1.380242545862871,159.77459431908778,49,2,0,1,0,34.0,11,141
1957-12-31 00:00:00+00:00,26.670839608387098,499.037901557,3.990410610000001,2.0166367370537633e-05,2593.6170730000003,3.4458299554572513,260.93013804224614,26,1,0,2,0,23.0,21,124
1958-12-31 00:00:00+00:00,26.59416375376344,750.7233092399999,1.7890476100000006,1.9067132184645163e-05,2563.0796715,1.7593984082837528,166.86809613952502,36,2,0,2,0,15.0,6,139
1959-12-31 00:00:00+00:00,26.768251497849462,390.905077905,3.404717495000001,2.026704759612903e-05,2605.292253,2.236169348146917,170.8671904069112,30,0,0,0,0,40.0,27,123
1960-12-31 00:00:00+00:00,26.357924315698927,661.0458325559999,1.9994948200000005,1.9597558318924732e-05,2540.954463,2.2403976824093013,206.71151204655098,34,1,0,2,0,34.0,33,103
1961-12-31 00:00:00+00:00,26.646581564086024,663.9054690749999,2.7430018000000005,1.9824543882903225e-05,2570.542066,3.4913243110109202,197.1416818984227,37,0,0,2,0,65.0,43,104
1962-12-31 00:00:00+00:00,26.45706699935484,321.735155219,4.9015353400000015,2.085173656172043e-05,2574.6546630000003,2.5228623471692786,156.93308863964876,19,0,0,2,0,24.0,13,139
1963-12-31 00:00:00+00:00,26.871014904086024,545.011579978,2.8896564000000007,2.0631386594193547e-05,2619.8922595000004,1.930143565011061,198.40177738679154,25,3,0,1,0,28.0,20,111
1964-12-31 00:00:00+00:00,26.617569433333337,350.971594994,4.715885522000001,2.0649985280645163e-05,2594.9794595,3.3378434640839623,197.45261517103265,23,0,0,0,0,43.0,17,124
1965-12-31 00:00:00+00:00,25.83373205075269,1005.418631566,1.5821404500000003,1.7991150609763438e-05,2446.4170625,3.8231585792615532,157.57140053518185,44,6,0,1,0,34.0,26,135
1966-12-31 00:00:00+00:00,26.949206736989247,520.117397756,2.67349401,2.0317316508817204e-05,2634.2796515,3.2632709101780253,180.80374561603966,29,1,0,1,0,28.0,18,134
1967-12-31 00:00:00+00:00,26.41657398580645,582.017600789,2.7294667800000005,2.0221414215913978e-05,2545.1672664999996,2.9440793003979295,167.83864855926745,33,2,0,1,0,14.0,15,137
1968-12-31 00:00:00+00:00,26.760806024946238,480.032735714,2.9777039200000006,2.1066868234731182e-05,2601.254456,2.745259549170209,179.1282320017723,21,2,0,0,0,55.0,50,102
1969-12-31 00:00:00+00:00,27.075011709892472,529.208723012,1.8844135000000002,1.9799573986021505e-05,2634.36707,2.3097189241643763,172.5661315247693,28,1,0,0,0,42.0,32,110
1970-12-31 00:00:00+00:00,26.95772278301075,355.304320599,4.193426690000001,2.075577993795699e-05,2634.0796600000003,2.973044546786875,163.20115265123002,20,0,0,0,0,40.0,30,105
1971-12-31 00:00:00+00:00,25.956832030537633,925.8192536,2.2648315900000004,1.8380929322430106e-05,2473.0922665,1.2382586757830516,153.36224091378995,53,2,0,3,0,39.0,14,139
1972-12-31 00:00:00+00:00,27.177451214193546,315.08344651,4.744136630000002,2.155499274107527e-05,2689.579468,3.0927844979372154,147.73254806785718,17,0,0,0,0,20.0,11,146
1973-12-31 00:00:00+00:00,27.22959230344086,333.949106831,5.110542098000002,2.06339772811828e-05,2698.8420615,3.189854165296175,185.79627411921805,18,1,0,0,0,26.0,22,128
1974-12-31 00:00:00+00:00,26.739314272258063,381.993458236,4.299856615000001,2.1150835902473117e-05,2607.2296795,4.582423674393181,214.73473931274188,22,0,0,0,0,24.0,31,121
1975-12-31 00:00:00+00:00,26.371595589032257,764.17381583,2.3933104000000007,2.020950769924731e-05,2536.8172640000003,3.882339496451158,191.77132653180584,33,3,0,2,0,51.0,28,101
1976-12-31 00:00:00+00:00,26.281892117849463,780.135665428,2.8766131800000005,2.007938476344086e-05,2528.729472,3.0834159614548633,174.99207545867156,39,3,0,1,0,36.0,10,132
1977-12-31 00:00:00+00:00,26.986603148172044,326.233559904,4.8956686660000015,2.080032384382796e-05,2652.5170625,1.9904256367517148,196.71257573570452,20,1,0,0,0,27.0,9,122
1978-12-31 00:00:00+00:00,26.239615374623657,1135.200185913,1.8935272600000004,1.843727798739785e-05,2504.254665,1.6262058507585542,150.8098469991761,48,3,0,2,0,42.0,30,122
1979-12-31 00:00:00+00:00,26.530294454193545,969.492304312,1.2411232800000005,1.917392406473118e-05,2558.5172595,2.784210357173413,171.42059104508294,44,3,0,4,0,17.0,16,136
1980-12-31 00:00:00+00:00,26.59174153354839,409.447534838,3.640905740000001,1.998033873204301e-05,2572.829473,2.278729043335941,184.78885027005686,24,0,0,1,0,24.0,18,121
1981-12-31 00:00:00+00:00,27.540646125161288,276.573783486,5.3328760430000015,2.096946980576344e-05,2737.5670765,2.7290948200993532,223.51893129800024,13,1,0,0,0,57.0,42,98
1982-12-31 00:00:00+00:00,26.892658416989246,419.612871498,3.4605932700000013,2.032355916204301e-05,2625.7296575,2.3204655000666614,181.76452986254358,28,0,0,1,0,48.0,28,128
1983-12-31 00:00:00+00:00,27.245509529032255,416.099417638,2.949084800000001,2.0835134499655912e-05,2680.417274,1.8199160923649709,149.8950300703851,19,1,0,0,0,39.0,33,117
1984-12-31 00:00:00+00:00,26.542881365806455,562.833041335,1.9167009000000006,1.9283543328924734e-05,2565.704465,2.1624034944726382,149.24130720998767,35,1,0,2,0,18.0,8,134
1985-12-31 00:00:00+00:00,26.012914870752688,1031.919274135,3.0459593000000007,1.9333882345010755e-05,2482.9420675,2.8242240522962114,201.34609524452506,43,5,0,3,0,62.0,47,100
1986-12-31 00:00:00+00:00,27.060550760860217,339.23033626100005,3.962788020000001,2.057664277043011e-05,2652.204661,3.547640514264515,165.35305427747582,19,1,0,0,0,35.0,18,125
1987-12-31 00:00:00+00:00,27.112789086021508,598.31572988,2.3171844500000005,2.041591494107527e-05,2657.092264,0.6837373939327215,200.61193267626444,29,2,0,1,0,51.0,37,114
1988-12-31 00:00:00+00:00,27.363031818494626,133.20970644,7.602586662000002,2.1925219415268816e-05,2746.754473,3.8048267979110633,194.3442800028905,6,0,0,0,0,24.0,17,120
1989-12-31 00:00:00+00:00,26.664656839139788,1230.337464842,2.3937190400000006,1.9606691976258068e-05,2577.942074,2.3866378226695417,194.52472282764418,37,6,0,2,0,53.0,39,94
1990-12-31 00:00:00+00:00,26.76428199483871,488.598953184,2.3399614600000005,2.0233547663311827e-05,2604.8296575,3.7856295221606917,132.39166979623505,31,0,0,1,0,36.0,11,134
1991-12-31 00:00:00+00:00,26.709842849247316,315.89444768100003,5.148734054000001,2.182914241655914e-05,2621.6172675,4.589245355512067,188.89119644721814,17,0,0,0,0,43.0,43,90
1992-12-31 00:00:00+00:00,26.59048343741936,602.943626724,3.7169590600000006,1.9932358677204303e-05,2592.029481,1.4257850731411172,209.5235502674108,28,2,0,2,0,45.0,9,139
1993-12-31 00:00:00+00:00,27.21776435956989,302.012023105,5.049520420000001,2.0967576480795698e-05,2686.142065,3.0055167114418784,182.66706630888663,18,0,0,0,0,29.0,12,135
1994-12-31 00:00:00+00:00,26.898260477419353,569.2498494189999,3.1248740000000006,1.9783351886236556e-05,2622.4796595,1.985587577195641,197.0394089632847,27,2,0,1,0,43.0,46,123
1995-12-31 00:00:00+00:00,27.411584856129032,648.563532464,2.8355859100000007,2.0175187680645164e-05,2692.8672615,2.362961778457128,205.3413794544879,31,1,0,2,0,30.0,27,122
1996-12-31 00:00:00+00:00,27.563773779784945,506.98422575,3.4702093000000005,2.0910174816129032e-05,2722.5044645,2.3650334281845744,243.30721972874304,22,2,0,0,0,26.0,12,136
1997-12-31 00:00:00+00:00,27.59528052688172,152.575466361,7.4058888660000015,2.0787249891827957e-05,2767.39207,4.121174946988366,153.77810600326725,13,0,0,0,0,49.0,35,117
1998-12-31 00:00:00+00:00,27.51503470924731,209.34527801200002,6.3208474200000015,2.1507763301827956e-05,2752.1796535000003,5.279028022067686,179.07817603596035,12,0,0,0,0,39.0,28,129
1999-12-31 00:00:00+00:00,26.832982739784946,483.602694602,3.150948120000001,2.011692489511828e-05,2614.7672654999997,2.1896029856348336,157.85816969837833,34,0,0,1,0,18.0,6,138
