date,temperature_2m_mean,precipitation_sum,soil_moisture_deficit,solar_radiation_mj,gdd,cv_temperature,cv_precipitation,is_precipitation_above_threshold,is_extreme_precipitation,is_heat_days_above_threshold,is_humidity_days_above_threshold,is_wind_days_above_threshold,consecutive_dry_days,season_start_shift,season_length
1950-12-31 00:00:00+00:00,26.134407247311827,931.370766741,24.05870129838,2952.9173514,2471.4578855,2.1394567041638965,113.48399905209257,46,0,0,3,0,11.0,8,144
1951-12-31 00:00:00+00:00,26.171486533548386,1843.341068316,18.4605670042,2744.7767044,2463.7971575,1.2174198163903243,155.2424884876651,66,8,0,4,0,16.0,11,135
1952-12-31 00:00:00+00:00,26.01933423075269,1495.768334477,20.212192282800004,2661.8726504,2449.5793869999998,1.9024212755111123,175.03452809855466,61,6,0,3,0,32.0,21,127
1953-12-31 00:00:00+00:00,26.422596530107523,544.341802639,27.7145993408,3110.1991138,2527.9186365,1.5436677486764616,160.9698750208488,36,0,0,2,0,34.0,32,115
1954-12-31 00:00:00+00:00,26.321869696774193,561.244260605,27.34922317315,2978.1449439,2509.607887,2.3123426968158793,171.08061539436235,35,1,0,2,0,23.0,12,133
1955-12-31 00:00:00+00:00,26.162669402580644,1051.570531578,21.270793871686003,2956.9014113,2482.9721345,4.059728444492383,172.72594869671033,55,2,0,3,0,20.0,7,136
1956-12-31 00:00:00+00:00,25.991861190322584,951.013008015,23.217230779540003,3152.9998703,2454.65439,1.2819988795026156,145.54892576383628,53,3,0,1,0,35.0,28,132
1957-12-31 00:00:00+00:00,26.32147822387097,562.373046725,27.3489907633,3119.0100974,2519.468637,2.681308720166117,191.01738928296245,31,1,0,2,0,23.0,22,126
1958-12-31 00:00:00+00:00,26.255729951612903,820.374563964,24.602938526100004,2931.1154322,2491.7328854999996,1.441908031425737,158.35847806814985,43,3,0,2,0,15.0,6,139
1959-12-31 00:00:00+00:00,26.559314476774194,474.90551912,29.60074383658,3097.635535,2550.8221535000002,2.2822693671866308,163.85258586199302,32,0,0,0,0,29.0,27,134
1960-12-31 00:00:00+00:00,26.195968631397854,664.354230511,24.177073916100003,3096.4351965,2505.2293815000003,1.962799472293469,215.84910622202722,32,3,0,2,0,32.0,33,105
1961-12-31 00:00:00+00:00,26.484424553978492,735.02960595,25.4016098286,3049.0726864,2535.8686395,3.0544546953675167,188.93907214631767,40,0,0,3,0,41.0,43,138
1962-12-31 00:00:00+00:00,26.220665448602155,443.464088521,29.48755534249,3217.7039078,2504.7828719999998,2.2907313650142926,156.43418090741804,28,1,0,1,0,14.0,30,143
1963-12-31 00:00:00+00:00,26.642561718494626,609.730479359,26.757503201200002,3202.0468781,2577.097141,1.7316450289784342,184.59169814757152,30,2,0,0,0,27.0,20,124
1964-12-31 00:00:00+00:00,26.200119300645163,477.203420892,28.842023546100002,3203.9301254,2507.9043675,3.022508190943285,174.6539420698414,27,1,0,0,0,42.0,17,137
1965-12-31 00:00:00+00:00,25.48208046107527,1170.105692863,19.679847797,2765.1552675000003,2368.8936315,2.8658351183690343,151.20750748704705,45,8,0,3,0,17.0,15,141
1966-12-31 00:00:00+00:00,26.725321165591396,613.990437145,26.251643848900002,3079.1136993,2576.3328815,2.5988583891973613,194.072269399893,37,1,0,2,0,29.0,26,126
1967-12-31 00:00:00+00:00,26.18143278408602,620.0577327650001,26.387069808600003,3130.9270293,2484.7221445,2.488099889720437,155.4327754634861,38,1,0,2,0,14.0,15,138
1968-12-31 00:00:00+00:00,26.579882668817202,522.072137806,26.6971040494,3295.3257626,2561.9543734999997,2.726225021799485,167.25466318406095,26,1,0,0,0,26.0,50,93
1969-12-31 00:00:00+00:00,26.69727389784946,554.6432461200001,27.026097032400003,3003.7950382,2561.2186444999998,2.6353096760904573,166.07956311682085,28,0,0,2,0,40.0,26,121
1970-12-31 00:00:00+00:00,26.877654615268817,367.788228625,30.405006370800002,3215.0629445,2615.5828725,3.615925795282264,160.10367666401825,23,0,0,0,0,26.0,34,104
1971-12-31 00:00:00+00:00,25.780142539139785,1018.7365034,21.0315145833,2804.1406764,2418.1971360000002,1.0742368663165596,146.81606841440734,58,1,0,2,0,39.0,13,139
1972-12-31 00:00:00+00:00,26.876667576989245,451.515833249,29.262929597670002,3373.3196912,2612.0293735,3.0204945606656772,161.29696411476232,19,2,0,0,0,17.0,6,146
1973-12-31 00:00:00+00:00,26.696929928387096,579.965654386,28.34754636694,3192.2522252,2576.0186439999998,2.584140540005293,167.16443741993146,28,1,0,0,0,18.0,20,130
1974-12-31 00:00:00+00:00,26.28522448215054,512.6471139,26.617273083,3290.3202723,2523.757887,4.0982888601576235,193.60360234630812,34,1,0,1,0,30.0,31,117
1975-12-31 00:00:00+00:00,26.2778628972043,846.049972465,25.40065861304,3133.5692531,2504.8721299999997,3.4492374386318168,204.3257407735679,42,2,0,1,0,58.0,28,117
1976-12-31 00:00:00+00:00,26.032990171182796,1018.8774133860001,22.962844319600002,3077.6581399,2471.7043945,2.6759521594963442,167.16849340338982,42,3,0,3,0,21.0,10,141
1977-12-31 00:00:00+00:00,26.914628807741934,354.62623764,30.132509823,3268.6134048000004,2628.3686335,1.9414498752608964,205.45664853623165,21,1,0,1,0,27.0,34,122
1978-12-31 00:00:00+00:00,26.023063317204297,1128.01242912,22.500019312400003,2766.7861547,2449.082894,1.529062575877205,158.63505594574448,51,3,0,3,0,42.0,21,137
1979-12-31 00:00:00+00:00,26.258153191827954,1100.709490784,20.65232210492,2903.3536266,2490.147152,2.3541768345359535,169.0937094530946,48,5,0,4,0,18.0,16,136
1980-12-31 00:00:00+00:00,26.560323561505374,428.307466464,29.7427897956,3057.1182215999997,2555.6043799999998,2.4305977663096554,179.45326741163868,29,0,0,1,0,23.0,18,121
1981-12-31 00:00:00+00:00,27.439456810322582,350.753772656,29.867019271300002,3287.4222276,2701.66863,2.8541617631387286,199.94920491400066,21,1,0,0,0,42.0,19,113
1982-12-31 00:00:00+00:00,26.67916005075269,485.935105055,29.700304248100004,3086.5072668000003,2569.6578835,2.4729710623235235,158.7811299500238,31,0,0,1,0,47.0,28,129
1983-12-31 00:00:00+00:00,26.811916659354843,591.866466606,27.060164638,3160.9122300999998,2580.922146,1.6542194651370072,155.7660807902559,29,2,0,1,0,39.0,33,118
1984-12-31 00:00:00+00:00,26.327205190537637,720.2680726240001,24.046149704450002,2932.315301,2513.479382,1.329689384901908,159.73871486414396,44,2,0,2,0,19.0,11,131
1985-12-31 00:00:00+00:00,25.917972879354842,905.02037908,24.8777371921,2935.8780999,2452.0436405,1.8745746775628167,196.511288450875,42,3,0,2,0,36.0,35,112
1986-12-31 00:00:00+00:00,26.736579381505372,488.810150856,28.74736150247,3135.504736,2577.832877,3.0534024514034868,156.48048200249875,26,1,0,0,0,30.0,18,124
1987-12-31 00:00:00+00:00,26.76613174709677,631.839454379,26.6891251801,3084.2079923,2578.447145,0.9010804164622405,188.26724819646253,35,2,0,1,0,34.0,34,121
1988-12-31 00:00:00+00:00,27.328463249032257,213.524379301,30.455650232,3400.2055388,2716.6043725,3.736202393165026,210.4602916502513,9,1,0,0,0,14.0,26,133
1989-12-31 00:00:00+00:00,26.49027407397849,1089.9253576199999,22.9742871172,2941.1832834,2537.99365,2.275732039127401,190.85528024767657,41,4,0,2,0,25.0,39,115
1990-12-31 00:00:00+00:00,26.48182670580645,570.324628835,27.350896170295,3054.9381847,2536.432882,3.2259300995937004,135.4288820531918,37,0,0,1,0,35.0,11,134
1991-12-31 00:00:00+00:00,26.497744584731187,407.29518499,29.555981056260002,3385.2668265,2563.172133,4.064648785921066,187.87343143213016,18,1,0,0,0,43.0,43,92
1992-12-31 00:00:00+00:00,26.11407624516129,765.0213148,24.274311124200004,3066.8442961,2479.429381,1.8087435968701857,182.37480469531567,28,4,0,1,0,22.0,9,137
1993-12-31 00:00:00+00:00,27.192134256559136,351.48610829899997,30.185591897600002,3212.905997,2662.0436305000003,2.547394332901045,195.33051906129626,20,0,0,0,0,54.0,42,102
1994-12-31 00:00:00+00:00,26.619697612903224,583.9354096689999,27.61510969786,3006.5123966,2556.7828815000003,1.7248447748048372,156.23007987764035,35,0,0,1,0,38.0,40,123
1995-12-31 00:00:00+00:00,27.16416399075269,728.782073576,26.0224455679,3102.6241006,2635.322133,1.6729983540663727,185.59038294884866,41,1,0,2,0,15.0,27,133
1996-12-31 00:00:00+00:00,27.372861183440858,676.749147206,27.016861243700003,3226.0082764,2687.554388,2.87394408485719,257.36839002844516,27,2,0,0,0,29.0,38,136
1997-12-31 00:00:00+00:00,27.4807685288172,277.920491686,30.5337158514,3200.3243098,2718.4936265,3.1855143201060785,167.5564928571474,16,1,0,1,0,33.0,35,117
1998-12-31 00:00:00+00:00,27.270095417634412,403.469081221,29.885955852800002,3360.3266477,2686.0828815,4.108959139394072,214.10416850658126,14,1,0,0,0,27.0,28,140
1999-12-31 00:00:00+00:00,26.676895103010754,478.8526334,29.985674264100002,2976.3899255,2576.1971355,2.7188395581213896,144.58077285447996,37,0,0,1,0,18.0,12,136
2000-12-31 00:00:00+00:00,26.853022376559142,823.9907924190001,25.506722368040002,3001.5188976,2596.6543764999997,1.818593564465468,186.7691294389965,39,3,0,3,0,28.0,13,129
2001-12-31 00:00:00+00:00,26.9369622,886.44369099,22.773589234600003,3033.768015,2602.4936365,3.0159601471283692,170.22499153968846,47,1,0,3,0,48.0,36,104
2002-12-31 00:00:00+00:00,27.12198790301075,340.929711294,30.2293634351,3406.9035823,2664.2578755,4.876169925907292,185.59537438407082,18,0,0,0,0,38.0,20,124
