date,temperature_2m_mean,precipitation_sum,soil_moisture_deficit,solar_radiation_mj,gdd,cv_temperature,cv_precipitation,is_extreme_precipitation,is_heat_days_above_threshold,is_humidity_days_above_threshold,is_wind_days_above_threshold,consecutive_dry_days,season_start_shift,season_length
1950-12-31 00:00:00+00:00,25.811606049247313,1048.605113145,0.0,2806.6736435000003,2462.160601,2.3212815829683207,91.70651624218947,1,0,5,0,6.0,7,146
1951-12-31 00:00:00+00:00,25.947401050322583,1573.06203479,0.0,2694.4026279,2474.8699045000003,1.6812006286944656,141.19875349850662,9,0,5,0,16.0,11,141
1952-12-31 00:00:00+00:00,25.88270390924731,1276.7487272530002,0.0,2554.8149283,2473.1419539999997,3.378434106762368,167.8700090532247,7,0,4,0,17.0,19,127
1953-12-31 00:00:00+00:00,26.42319796215054,719.6633535,0.0,2891.2154276,2579.976299,2.7287720755888443,147.75352413450545,2,0,3,0,23.0,13,138
1954-12-31 00:00:00+00:00,26.11674576817204,671.90385739,0.0,2799.359391,2531.0856165,2.856034301778994,146.79622119382395,2,0,4,0,17.0,9,145
1955-12-31 00:00:00+00:00,26.055164564731182,1028.385149953,0.0,2850.2028699,2517.0199355,4.589414080966033,161.18543161229994,3,0,3,0,12.0,7,140
1956-12-31 00:00:00+00:00,26.00889733354839,944.452944156,0.0,2969.6415314,2506.7919565,3.5626185997418194,134.04068971549665,2,0,4,0,19.0,20,143
1957-12-31 00:00:00+00:00,26.392767827741938,598.021062088,0.0,2907.4100641,2584.151279,1.421949035719978,160.9244674600069,2,0,3,0,18.0,19,131
1958-12-31 00:00:00+00:00,26.158584509247312,778.795553615,0.0,2750.0347453,2522.1355940000003,2.1956596570337386,158.700772074166,4,0,3,0,13.0,6,139
1959-12-31 00:00:00+00:00,26.475433349677417,611.837179705,0.0,2902.3216124,2595.6199315,2.7264800220124488,148.6126700021281,0,0,4,0,27.0,27,136
1960-12-31 00:00:00+00:00,26.259112385806453,836.590583445,0.0,2931.8634865,2575.066963,3.078866309805979,187.8611332550437,3,0,3,0,27.0,13,123
1961-12-31 00:00:00+00:00,26.527111965376342,751.654828915,0.0,2905.8573942,2597.501304,4.122280200547553,186.23672447455473,1,0,3,0,33.0,40,146
1962-12-31 00:00:00+00:00,26.1757458455914,595.80830248,0.0,2957.771937,2544.735616,2.579975749768615,143.96466716998583,1,0,2,0,11.0,9,145
1963-12-31 00:00:00+00:00,26.657820504516128,747.444279161,0.0,3023.7980065,2634.8199385,2.409937066154971,159.83647533452543,6,0,2,0,24.0,20,128
1964-12-31 00:00:00+00:00,26.264112355053765,540.352671164,0.0,3027.2069603,2580.891982,4.409587494907147,155.63373917307194,1,0,2,0,38.0,15,137
1965-12-31 00:00:00+00:00,25.466079492903226,1122.6765859900001,0.0,2634.6656285,2417.4762705000003,2.6194154643345864,147.18636437019535,7,0,4,0,13.0,13,141
1966-12-31 00:00:00+00:00,26.70751990924731,673.39279363,0.0,2959.0563727,2627.035629,3.064451744136725,166.8007178565208,0,0,3,0,28.0,27,126
1967-12-31 00:00:00+00:00,26.16034738494624,785.034402062,0.0,2944.1615544,2542.394918,1.6409003872269718,151.21017472698077,1,0,2,0,14.0,14,138
