date,precipitation_sum,soil_moisture_deficit,solar_radiation_mj,gdd,cv_temperature,cv_precipitation,is_extreme_precipitation,is_heat_stress,is_humidity_above_threshold,is_wind_above_threshold,consecutive_dry_days,season_start_shift,season_length,temperature_2m_mean
1981-12-31 00:00:00+00:00,508.557152309,0.23850834000000012,2465.4258306,2245.0104460000002,3.9020487894763023,191.0588960606041,2,13,21,0,27.0,0,96,27.839575105691058
1982-12-31 00:00:00+00:00,543.037360886,0.0,2231.2427795000003,2173.1836835,4.103543330260592,174.82857354798503,0,1,43,0,28.0,0,115,27.150993642276422
1983-12-31 00:00:00+00:00,437.22054706299997,0.41065843000000024,2299.0258997,2226.706808,3.192000764042635,156.53188659799045,0,11,36,0,10.0,0,115,27.62054231707317
1984-12-31 00:00:00+00:00,600.1753929629999,0.0,2153.3060011000002,2119.9123425,2.8020463722045963,157.02634990884485,1,2,39,0,15.0,0,107,26.772871674796747
1985-12-31 00:00:00+00:00,700.98510136,0.4000764200000002,2146.9929349,2125.7604929999998,4.099517200284596,192.63232631215064,2,6,43,0,18.0,0,115,26.64038813821138
1986-12-31 00:00:00+00:00,517.28350112,0.06951686000000012,2342.7474682,2187.0836645,3.014147158015163,170.49059676011845,1,5,24,0,20.0,0,103,27.36318881300813
1987-12-31 00:00:00+00:00,685.287463184,0.12876640000000006,2232.772507,2204.4318224999997,2.6369245336943115,165.0168370950146,1,3,41,0,22.0,0,116,27.362005642276422
1988-12-31 00:00:00+00:00,313.63756107899997,2.3937429690000003,2375.5794722,2278.487314,5.6179469344972786,174.93077094320506,1,34,13,0,13.0,0,115,28.13669293495935
1989-12-31 00:00:00+00:00,973.683112695,0.05739807000000005,2157.24935167,2135.3854695,5.00605516908332,195.30587661337233,5,5,38,0,20.0,0,117,26.927786520325203
1990-12-31 00:00:00+00:00,652.527051775,0.08534902000000011,2186.6446402,2178.2836660000003,2.005667515187612,166.1821702537774,2,6,38,0,8.0,0,110,27.244083032520326
1991-12-31 00:00:00+00:00,540.527988086,0.3097882900000002,2349.8737305,2186.8067945000003,3.5399638272881297,180.83267025778503,2,10,19,0,18.0,0,109,27.38517645528455
1992-12-31 00:00:00+00:00,503.43414725699995,0.1416903900000001,2162.2478939000002,2132.262347,3.272447467105957,157.30238984441465,1,2,35,0,16.0,1,113,26.953359609756095
1993-12-31 00:00:00+00:00,394.031634628,0.9822044560000003,2389.574617,2277.4604655000003,4.005375602208646,176.66517643021982,0,20,19,0,15.0,0,108,27.998924747967482
1994-12-31 00:00:00+00:00,823.042448186,0.21898331000000007,2082.6157394,2167.2086855000002,2.443334988665873,174.4964864352418,2,6,51,0,22.0,1,116,27.174164365853656
1995-12-31 00:00:00+00:00,585.8227834639999,0.2748007600000002,2311.7646707000004,2272.306798,4.8509173962098995,188.45349070478605,0,17,44,0,11.0,0,112,27.835176333333333
1996-12-31 00:00:00+00:00,772.49321765,0.24113037000000012,2315.9180269,2250.062321,4.589709820553117,193.78033391265714,3,10,26,0,15.0,1,110,27.81514819512195
1997-12-31 00:00:00+00:00,438.05422263500003,0.24492000000000022,2210.7637219,2288.8104625,1.143605776680234,152.36266754763085,1,15,30,0,8.0,0,117,28.229412650406505
1998-12-31 00:00:00+00:00,410.270176366,0.8729084700000005,2316.375311,2291.48364,3.445899420308739,179.04780083646475,0,26,26,0,16.0,0,107,28.141237495934963
1999-12-31 00:00:00+00:00,520.042443269,0.0,2121.3571395,2128.4318224999997,3.30954477552507,159.37677091885968,0,3,35,0,17.0,2,109,26.861599162601628
2000-12-31 00:00:00+00:00,598.835084495,0.014057250000000021,2246.4032174,2190.5123495,2.5185259757038057,161.17240612532524,0,11,32,0,13.0,0,110,27.298481414634146
2001-12-31 00:00:00+00:00,748.176796229,0.09085472000000006,2219.6971092000003,2224.9854735,4.86208252548082,164.29685902981035,1,18,46,0,19.0,0,104,27.488355552845526
2002-12-31 00:00:00+00:00,397.194924096,1.0028166240000003,2448.9707092999997,2245.1086535,3.634027968419067,184.0313531240282,1,18,16,0,15.0,0,108,27.97213181300813
2003-12-31 00:00:00+00:00,504.342099338,0.30930714000000015,2302.327898,2253.0318079999997,4.565179480433781,167.60438034847346,1,24,33,0,16.0,0,108,27.83802201626016
2004-12-31 00:00:00+00:00,594.424240612,0.0529729600000001,2246.1093466,2207.312334,3.6242065039316187,175.16744980282002,1,15,40,0,7.0,0,116,27.47083918699187
2005-12-31 00:00:00+00:00,837.374364304,0.0,2151.6395487,2202.2105005000003,3.564508480025611,172.5520800478022,4,7,38,1,13.0,0,110,27.434697105691058
2006-12-31 00:00:00+00:00,710.656845223,0.2354211400000002,2143.7034998,2267.4336585,5.405979106311491,217.0845124877352,4,19,27,0,18.0,0,109,27.949774203252034
2007-12-31 00:00:00+00:00,562.866649585,0.5074525600000003,2242.5597477,2237.3818085,4.575474464979217,175.49893138265597,1,27,35,0,17.0,0,109,27.674607284552845
2008-12-31 00:00:00+00:00,822.3982120400001,0.11198557000000006,2201.8159555,2184.0623594999997,3.48952768870623,160.61961033438868,2,17,45,0,15.0,0,110,27.186286382113824
2009-12-31 00:00:00+00:00,794.351230406,0.12783316000000017,2120.54189,2224.0354725,4.149651287298325,157.12965137014376,3,7,53,0,14.0,0,113,27.57250205691057
2010-12-31 00:00:00+00:00,603.876134189,0.002254970000000023,2256.0413258,2272.658669,4.7586273867483,176.93086787002485,2,16,31,0,17.0,0,106,28.102213211382114
2011-12-31 00:00:00+00:00,880.761612494,0.15453965000000008,1977.9940657,2131.231843,1.3506574444913089,151.49591562137215,2,2,61,0,18.0,0,117,26.731111357723577
2012-12-31 00:00:00+00:00,513.957846284,0.0,2116.6116092,2146.887335,1.8914256881465914,163.9622185147821,0,1,41,0,11.0,0,112,27.038318861788618
2013-12-31 00:00:00+00:00,825.049007569,0.07735038000000002,2116.5836643000002,2209.2104910000003,3.068196151225322,164.4092129107655,1,6,46,0,12.0,0,117,27.374940967479674
2014-12-31 00:00:00+00:00,801.4357892310001,0.0,2202.5968966,2223.3086635,6.247683034661606,190.29550204498426,2,24,39,0,16.0,0,107,27.66481481300813
2015-12-31 00:00:00+00:00,862.94102216,0.0,2101.1865435,2203.6068139999998,3.781861529495196,180.1616957143614,2,12,43,0,12.0,0,111,27.32054230894309
2016-12-31 00:00:00+00:00,718.01970623,0.21034339000000016,2101.418497,2208.1123435,2.5357169142010125,177.51620981028745,2,10,39,0,6.0,0,117,27.548074902439023
2017-12-31 00:00:00+00:00,598.474172386,0.002641850000000001,2167.1213248,2221.0104885,6.1960143138936585,172.6986228062094,0,24,45,0,17.0,0,106,27.57575404878049
2018-12-31 00:00:00+00:00,574.7505383079999,0.0,2212.8446712,2229.1086765,3.6939366214591245,160.3964523626167,0,6,42,0,19.0,0,115,27.594489609756096
2019-12-31 00:00:00+00:00,651.505023935,0.049841580000000024,2148.012062,2230.506819,5.163910253782116,171.026311511176,1,21,36,0,17.0,0,105,27.736395910569104
2020-12-31 00:00:00+00:00,660.8146888709999,0.0,2247.2161978,2247.4873185,4.484088667195437,168.3831678933408,1,12,33,0,18.0,0,105,27.75417258536585
2021-12-31 00:00:00+00:00,1064.19649141,0.20745809000000012,1982.1355923,2164.6604965,5.518403694154354,172.0499557457904,7,14,49,0,22.0,0,106,27.139168544715446
2022-12-31 00:00:00+00:00,858.076487815,0.0014672700000000205,2108.2233797999997,2178.6336815,2.3786494739419553,172.51115135643113,2,1,43,1,6.0,0,117,27.310343235772358
2023-12-31 00:00:00+00:00,566.1751933200001,0.21553958000000006,2307.6451818,2338.3317885,3.8415624152508516,157.9586224490533,2,22,27,0,9.0,0,115,28.618916186991868
2024-12-31 00:00:00+00:00,616.3092447199999,0.13001668000000008,2298.2629491,2260.1873244999997,4.55176063762479,179.18116226597013,1,23,31,0,27.0,0,96,27.894822926829267
2025-12-31 00:00:00+00:00,517.34335423,0.13619900000000007,2175.5563598,2245.660472,2.5258310658684,161.2505455962357,0,14,36,0,31.0,0,114,27.808274203252033
2026-12-31 00:00:00+00:00,805.8102855310001,0.0,2064.7653357,2203.133679,3.387332703180699,159.58977926406865,1,15,46,0,12.0,0,110,27.42131879674797
2027-12-31 00:00:00+00:00,537.733845282,0.028943789999999997,2229.288413,2257.206804,3.48969453898257,166.09581634890355,2,20,31,0,18.0,0,104,27.911192707317074
2028-12-31 00:00:00+00:00,519.305035527,0.11187767000000007,2200.7811462,2242.3623365,4.078163580487043,181.09464832392777,0,21,31,0,25.0,0,98,27.77978237398374
2029-12-31 00:00:00+00:00,602.984219301,0.024283000000000027,2234.6558606,2255.635464,4.81736967033435,183.90995954806598,1,25,32,0,27.0,0,96,27.84567269105691
2030-12-31 00:00:00+00:00,976.60685956,0.0,2055.642546,2226.6586795000003,1.8499032677299792,168.24416604210043,2,3,52,1,29.0,0,117,27.558310674796747
2031-12-31 00:00:00+00:00,1000.251657004,0.004672300000000018,1975.9628119,2204.281821,3.5202261112764126,159.1503623752544,2,10,60,0,6.0,0,116,27.361599178861788
2032-12-31 00:00:00+00:00,798.539869105,0.09796271000000006,2257.6687854,2262.6623465,3.899708421007889,190.71163934273986,3,27,32,0,30.0,0,92,27.915148170731705
2033-12-31 00:00:00+00:00,396.27376227499997,0.6465037900000004,2284.4833697,2383.4854305,2.4381179907584745,152.60124055435747,0,32,22,0,34.0,0,117,29.018843479674796
2034-12-31 00:00:00+00:00,502.835579396,0.6201363900000003,2295.3532012,2387.8336645,5.274858280861392,170.92502001146855,0,47,33,0,18.0,8,102,29.030261886178863
2035-12-31 00:00:00+00:00,903.739265791,0.22983851000000022,2098.8712370000003,2258.281796,5.849262966832472,193.15917712306955,3,19,43,0,19.0,1,117,27.92054212195122
2036-12-31 00:00:00+00:00,784.690080535,0.008890620000000016,2191.6241246,2282.8123375,3.349112350124354,163.49713932935776,2,20,37,1,12.0,0,110,28.089538382113822
2037-12-31 00:00:00+00:00,926.41656698,0.04033555000000008,2088.4788138,2284.485455,3.9228984323564564,167.20005386256932,5,16,42,0,15.0,0,117,28.092420650406506
2038-12-31 00:00:00+00:00,657.142631625,0.11338598000000014,2262.0285352,2314.758655,3.1352129013410486,157.69394548733794,1,24,41,0,10.0,0,112,28.34652211382114
2039-12-31 00:00:00+00:00,674.92045878,0.2495965500000002,2100.4560207,2333.4817895,3.3025885627616787,166.8892136830158,3,24,41,0,8.0,0,115,28.437208910569105
2040-12-31 00:00:00+00:00,798.3796274700001,0.0,2163.9127485999998,2310.362314,3.7835027643823502,182.5465761713326,5,18,30,0,12.0,0,117,28.364335211382116
2041-12-31 00:00:00+00:00,806.044511666,0.001886600000000016,2097.9164448,2294.0104745,2.888953588354717,178.7926785494793,3,14,43,0,12.0,0,111,28.262339333333333
2042-12-31 00:00:00+00:00,685.187080296,0.06089563000000006,2150.5132184999998,2367.333655,1.8525157701993002,163.65195969210154,0,16,39,0,13.0,0,117,28.69774163414634
2043-12-31 00:00:00+00:00,656.01711814,0.31315098000000025,2175.5425375,2322.981802,2.732902063158266,169.3655550053702,4,25,36,0,18.0,0,105,28.437615504065043
2044-12-31 00:00:00+00:00,579.690222809,0.08730137000000013,2182.267422,2338.13733,5.1874005162441055,172.9691258919952,1,32,27,0,12.0,0,111,28.545229349593495
2045-12-31 00:00:00+00:00,896.396300171,0.00726226000000002,2118.16889445,2332.7854565,2.8142902565769305,176.64656160247193,4,18,36,0,11.0,0,117,28.464778414634146
2046-12-31 00:00:00+00:00,794.713352224,0.08277897000000009,2125.4717061,2347.7836585,3.945089759595239,180.295081117384,3,30,36,0,24.0,0,100,28.65505867479675
2047-12-31 00:00:00+00:00,858.71320891,0.0,2136.811524,2338.106796,3.4586438827740564,174.0291951118951,2,21,36,0,5.0,0,117,28.535989430894308
2048-12-31 00:00:00+00:00,573.941001802,0.10553356000000003,2055.4625892,2317.9873285,4.78569660829753,167.7583776857241,1,31,34,0,10.0,0,113,28.478156276422766
2049-12-31 00:00:00+00:00,889.753928346,0.3218520800000001,2228.3492987,2398.0104605,4.48992211308562,166.75896426601696,2,38,36,1,15.0,0,117,28.965997772357724
2050-12-31 00:00:00+00:00,384.03644903500003,0.9919154500000004,2272.8993725,2490.5336295,5.5443734034491365,173.92830254229006,2,56,23,0,17.0,0,114,29.818473300813007
