date,temperature_2m_mean,precipitation_sum,soil_moisture_deficit,solar_radiation_mj,gdd,cv_temperature,cv_precipitation,is_extreme_precipitation,is_heat_days_above_threshold,is_humidity_days_above_threshold,is_wind_days_above_threshold,consecutive_dry_days,season_start_shift,season_length
1972-12-31 00:00:00+00:00,26.85584998301075,849.639433797,0.0,3117.6726164,2684.887537,2.0387061434288736,148.4708704041471,2,0,0,0,16.0,6,146
1973-12-31 00:00:00+00:00,26.88226664387097,852.941810375,0.0,2933.0053403,2684.032327,3.779440016065662,151.56120941911016,3,0,1,0,14.0,10,139
1974-12-31 00:00:00+00:00,26.465382010752688,894.569441636,0.0,3105.0184572,2624.8521475,3.551182880061891,177.9692517724484,1,0,2,0,19.0,12,129
1975-12-31 00:00:00+00:00,26.5429060255914,986.04113498,0.0,2931.3445114,2626.9719915,3.8959173247594645,173.12047249190792,1,0,1,0,26.0,28,135
1976-12-31 00:00:00+00:00,26.253527507526883,1106.747508602,0.0,2827.440434,2592.862534,3.2342044358415123,146.1387893682842,3,0,2,0,18.0,6,144
1977-12-31 00:00:00+00:00,26.920707557634408,648.56141797,0.0,2987.6502819999996,2712.157336,2.053037037185943,164.7262785929212,1,0,0,0,17.0,9,143
1978-12-31 00:00:00+00:00,26.26156475827957,1184.877045326,0.0,2513.4235313,2582.1771675,2.6846663969339635,150.1691213335083,3,0,3,0,12.0,13,139
1979-12-31 00:00:00+00:00,26.636820030967744,1536.22006273,0.0,2659.1084283,2635.5219835,3.6690429707662298,178.15706567665487,5,0,1,0,18.0,16,136
1980-12-31 00:00:00+00:00,26.989215717849458,614.954938889,0.0,2803.6975079,2703.3625144999996,3.289270791407438,160.97594867620825,0,0,0,0,19.0,14,135
1981-12-31 00:00:00+00:00,27.55418056580645,551.554928924,0.0,3012.1618888000003,2784.0573215000004,4.1369148460380885,161.816446151964,1,0,0,0,13.0,19,144
1982-12-31 00:00:00+00:00,27.23504863806452,801.9501570110001,0.0,2830.7986659,2742.702144,4.3755235321185975,160.58835799169765,1,0,1,0,24.0,24,131
1983-12-31 00:00:00+00:00,27.31738990924731,756.78496296,0.0,2914.3487498,2738.1469715,4.1333677808573395,149.51627759523328,2,0,0,0,30.0,32,127
1984-12-31 00:00:00+00:00,26.553624254838713,1031.6444372639999,0.0,2715.7411493,2631.337533,2.1963912442202105,142.56331358995027,1,0,1,0,14.0,10,135
1985-12-31 00:00:00+00:00,26.576169852043012,1100.86862324,0.0,2712.9848159,2642.557332,3.02739631543149,189.3353664720547,2,0,2,0,26.0,33,132
1986-12-31 00:00:00+00:00,26.951102362580645,681.8613159299999,0.0,2859.7385120999998,2686.277161,2.0141245898523117,153.2211878516466,1,0,0,0,25.0,13,131
1987-12-31 00:00:00+00:00,27.401776928172048,999.12268597,0.0,2839.7395527999997,2774.7469765,4.277382239044293,164.62593085025915,3,0,1,0,30.0,34,136
1988-12-31 00:00:00+00:00,27.397753339999998,539.033527116,0.0,3170.9870935999998,2777.1375235,3.9871864671955546,150.1783179164495,1,0,0,0,10.0,6,145
1989-12-31 00:00:00+00:00,26.95657840795699,1102.652305005,0.0,2744.3495497,2701.807339,4.22291923779229,173.18043181330134,3,0,2,0,25.0,18,141
1990-12-31 00:00:00+00:00,26.82847877139785,909.38598585,0.0,2808.1068029999997,2681.9021629999997,2.5387687781832313,131.47868057730432,1,0,1,0,10.0,7,141
1991-12-31 00:00:00+00:00,26.90783072301075,635.482838013,0.0,3137.7455319,2696.021969,2.194946373174354,177.6300527800482,2,0,0,0,26.0,30,120
1992-12-31 00:00:00+00:00,26.4194199944086,937.6241887369999,0.0,2728.094368,2605.3375244999997,2.880581211600711,143.63346236357742,3,0,0,0,17.0,9,141
1993-12-31 00:00:00+00:00,27.48254620172043,562.4945614349999,0.0,2962.5982214,2779.5573345000003,3.561709006097311,155.27805539306715,0,0,0,0,20.0,36,135
1994-12-31 00:00:00+00:00,27.337360445161288,846.983737829,0.0,2681.1262619,2753.8771619999998,3.9498754841347634,151.87638575604302,0,0,0,0,13.0,6,146
1995-12-31 00:00:00+00:00,27.591798558494624,1003.57900274,0.0,2877.3806988,2800.5219835,3.9774248542951667,156.98491091661114,3,0,1,0,8.0,22,140
1996-12-31 00:00:00+00:00,27.697860806666665,932.762794349,0.0,3022.4946818,2822.5125255000003,4.650941599457601,186.7211957516008,4,0,0,0,9.0,9,141
1997-12-31 00:00:00+00:00,27.796169753978496,644.819416747,0.0,2883.438806,2836.6823235,3.132704728039238,149.81567133741126,1,0,0,0,20.0,34,143
1998-12-31 00:00:00+00:00,28.039328199569894,633.67179415,0.0,3015.3948424,2874.7021729999997,2.140271996446477,173.92116451354255,1,0,0,0,27.0,13,134
1999-12-31 00:00:00+00:00,26.499981228387092,854.886412535,0.0,2661.5050351,2629.7219715,2.2601467748005923,128.39723523111323,1,0,1,0,13.0,6,139
2000-12-31 00:00:00+00:00,26.935710373978498,911.955872985,0.0,2757.0222243999997,2706.162521,2.612272601775591,142.08337270606523,1,0,2,0,16.0,6,140
2001-12-31 00:00:00+00:00,27.553782715698922,1079.920020684,0.0,2836.5759867,2795.3073445,4.060005766201704,156.7985484927098,3,0,1,0,18.0,6,146
2002-12-31 00:00:00+00:00,27.162994841935483,675.846974016,0.0,3149.6938599,2737.2521605,2.149733194532027,162.71424412841887,1,0,0,0,19.0,20,134
2003-12-31 00:00:00+00:00,27.443690951182795,719.607966581,0.0,2912.6935025000002,2772.5969875,3.28257133497508,148.49695860211796,2,0,0,0,33.0,27,125
2004-12-31 00:00:00+00:00,27.07991462473118,1033.3651232319999,0.0,2859.3028188999997,2723.5875324999997,3.1401603876989737,164.63729314094488,2,0,0,0,16.0,16,141
2005-12-31 00:00:00+00:00,27.164212868602153,1290.55365261,0.0,2672.7812177,2719.0323200000003,2.8812446307677497,145.27606834414243,5,0,3,0,15.0,9,140
2006-12-31 00:00:00+00:00,27.583424981290324,1286.814197701,0.0,2792.0672997,2790.6271585,4.056249390691211,180.16363940200952,3,0,0,0,12.0,15,146
2007-12-31 00:00:00+00:00,27.363981237204303,898.004500835,0.0,2862.2715976,2769.3719675,3.2367247641634393,159.70998706645952,2,0,0,0,16.0,14,133
2008-12-31 00:00:00+00:00,27.30805438365591,1060.747053825,0.0,2852.2707935,2768.362525,3.891521940024288,157.0554599474538,3,0,1,0,13.0,15,140
2009-12-31 00:00:00+00:00,27.546610698709678,1032.962058945,0.0,2802.5446493,2794.5073295,3.463921699761394,171.62309855070717,5,0,1,0,33.0,32,131
2010-12-31 00:00:00+00:00,27.866037877419352,994.318741336,0.0,2851.0661001999997,2845.252161,3.878935728756737,174.27997261712142,3,0,1,0,16.0,6,146
2011-12-31 00:00:00+00:00,27.171228592258064,1136.0559974789999,0.0,2445.9120476,2724.221985,3.0511010915380576,141.36001442714334,2,0,3,0,9.0,13,144
2012-12-31 00:00:00+00:00,26.972473862150537,1247.45319708,0.0,2659.9354906999997,2682.9625315,2.4282087591893564,151.24598972455885,6,0,2,0,10.0,10,142
2013-12-31 00:00:00+00:00,27.555481694623655,1193.958704144,0.0,2637.5439518000003,2787.4573275000002,4.025563718815533,147.999586409802,2,0,1,0,11.0,18,134
2014-12-31 00:00:00+00:00,27.581855096129033,1058.878681379,0.0,2866.4642705,2787.602156,4.900799134776916,157.21940359568825,4,0,0,0,11.0,21,139
2015-12-31 00:00:00+00:00,27.211712510967743,1112.06423106,0.0,2626.5541411000004,2737.321974,3.2056796174130056,148.16271567138944,5,0,2,0,11.0,6,141
2016-12-31 00:00:00+00:00,27.580086679569895,1200.02611933,0.0,2755.2966439,2793.537518,4.081218347622035,166.56977576752936,6,0,1,0,29.0,20,134
2017-12-31 00:00:00+00:00,27.589298818709675,822.3529299649999,0.0,2732.775298,2799.207334,4.883770298054168,156.61918444536022,0,0,1,0,11.0,7,142
2018-12-31 00:00:00+00:00,27.32601645827957,1446.55279845,0.0,2731.7026224,2749.4271505,3.4033457222357835,192.42234222050124,3,0,1,0,16.0,23,128
2019-12-31 00:00:00+00:00,27.72580926,998.338997417,0.0,2753.7800877,2799.7969805000002,4.363380599237904,158.35360426185716,5,0,2,0,29.0,25,127
2020-12-31 00:00:00+00:00,27.327785636989244,1044.245392315,0.0,2802.5531109,2751.987515,3.3339319237221745,140.6697039196837,2,0,1,0,10.0,6,144
2021-12-31 00:00:00+00:00,27.231524584731183,1662.381265836,0.0,2604.3570211,2736.032353,4.654062651721555,171.20129252390473,9,0,2,0,19.0,11,141
2022-12-31 00:00:00+00:00,27.298360483870965,1190.7033545250001,0.0,2616.7986765,2741.1021570000003,3.3229600061415128,155.25738643531332,6,0,3,0,32.0,26,126
2023-12-31 00:00:00+00:00,28.224153361290327,814.567590761,0.0,2863.927242,2889.2219685,3.634909533122715,141.2310056455619,1,0,1,0,10.0,7,144
2024-12-31 00:00:00+00:00,27.723323303225804,952.2428866839999,0.0,2899.4315890999997,2820.137526,4.0481390394483725,172.70457919102236,4,0,1,0,17.0,10,135
2025-12-31 00:00:00+00:00,27.78886879548387,725.300723071,0.0,2828.5017743999997,2820.332323,3.975522301969336,153.26559879600956,0,0,2,0,37.0,34,125
2026-12-31 00:00:00+00:00,27.387769041075266,1504.5122062159999,0.0,2518.0991726,2757.452152,3.12189541388948,160.41012502477057,7,0,1,0,17.0,8,143
2027-12-31 00:00:00+00:00,27.668819971397852,902.746842215,0.0,2940.2965935,2807.8469775000003,3.6870330055923453,162.2057706737982,2,0,0,0,27.0,29,122
2028-12-31 00:00:00+00:00,27.55293609698925,846.866421055,0.0,2776.3935388,2782.2375165,3.079403381423029,165.46013981657052,0,0,2,0,31.0,20,129
2029-12-31 00:00:00+00:00,27.482460096129028,1373.83746995,0.0,2744.4124272,2778.4823385,3.1428311342628614,178.2003611985443,3,0,3,0,21.0,6,130
2030-12-31 00:00:00+00:00,27.723145412258067,1313.53044152,0.0,2432.3132047999998,2814.2021605,3.329039517348377,161.87213683746302,4,0,1,0,24.0,13,146
2031-12-31 00:00:00+00:00,27.97328242817205,1391.427906804,0.0,2474.1304604,2842.3219719999997,5.095075929408814,158.52026037217803,4,0,3,0,10.0,19,140
2032-12-31 00:00:00+00:00,27.865807181505375,1108.3300882259998,0.0,2906.1325826,2821.9375225,3.3825220440353037,167.01215938135127,3,0,2,0,16.0,7,134
2033-12-31 00:00:00+00:00,28.612245035698926,634.25091477,0.0,2955.8157257000003,2955.232344,3.112025591902673,147.81102827852243,1,0,0,0,26.0,34,126
2034-12-31 00:00:00+00:00,28.65343575204301,705.346159066,0.0,3004.0097189999997,2977.127154,3.5558325894298037,185.59162450910927,1,0,0,0,22.0,25,129
2035-12-31 00:00:00+00:00,27.99663715526882,941.170840721,0.0,2667.7979024,2859.521986,4.195631436101344,163.38830483906887,4,0,2,0,11.0,6,146
2036-12-31 00:00:00+00:00,28.038764125376343,1065.444196506,0.0,2814.8995356,2865.787515,3.3892266586287385,144.0078584586752,1,0,2,0,16.0,10,142
2037-12-31 00:00:00+00:00,28.390363453118276,1537.1627015590002,0.0,2622.5659176999998,2907.007321,4.054883303909796,178.4107315489417,6,0,2,0,31.0,25,127
2038-12-31 00:00:00+00:00,28.366188401505376,1040.59853864,0.0,2921.9746001,2914.452167,3.8182079551731536,176.29945411499318,4,0,1,0,31.0,28,121
2039-12-31 00:00:00+00:00,28.31406730365591,1339.289713941,0.0,2627.9864626,2913.19697,3.5195507441623337,160.1307512921917,4,0,2,0,10.0,6,144
2040-12-31 00:00:00+00:00,28.11819425182796,954.5882700100001,0.0,2748.899997,2889.012535,2.731246546556387,144.0234018785481,3,0,1,0,24.0,16,136
2041-12-31 00:00:00+00:00,28.332815032903227,1120.971827085,0.0,2671.2854764,2900.45733,3.5904451551047827,156.03089726937768,5,0,2,0,8.0,8,144
2042-12-31 00:00:00+00:00,28.898123918494626,928.1784885149999,0.0,2772.818294,3004.2271565,4.228195013569024,148.44338559549405,1,0,1,0,13.0,28,145
2043-12-31 00:00:00+00:00,28.324443686666665,736.231611557,0.0,2803.387574,2898.8219915,3.279546587139935,147.4037615253779,0,0,1,0,27.0,25,120
2044-12-31 00:00:00+00:00,28.325850224086018,1578.035750925,0.0,2815.9506184700003,2906.312524,3.824071865894999,190.8597193336665,7,0,1,0,17.0,22,143
2045-12-31 00:00:00+00:00,28.253288110752685,1140.96896343,0.0,2752.5696229,2892.1823165,2.609010717693232,171.1323484008129,6,0,1,0,36.0,28,117
2046-12-31 00:00:00+00:00,28.86856474129032,855.685425545,0.0,2732.6677944,2994.1521595,4.199464237504432,175.83240261637093,5,0,0,0,18.0,6,134
2047-12-31 00:00:00+00:00,28.356637228602153,1450.622325558,0.0,2702.9311682,2918.646988,3.5304328581579028,154.9401213180313,4,0,1,0,10.0,12,141
2048-12-31 00:00:00+00:00,28.427979140860213,1057.955572676,0.0,2689.0536985,2928.0375249999997,3.8303024674838313,161.92649946389523,4,0,2,0,15.0,6,142
2049-12-31 00:00:00+00:00,28.890750529677415,1091.293437314,0.0,2902.9265147,2997.4573445,3.9855151520948504,152.81058077067598,4,0,1,0,25.0,15,137
2050-12-31 00:00:00+00:00,29.47161845892473,551.3512564609999,0.0,2912.5076084,3092.6771645,4.397300418250385,165.61024866504596,2,0,0,0,22.0,28,132
