date,temperature_2m_mean,precipitation_sum,soil_moisture_deficit,solar_radiation_mj,gdd,cv_temperature,cv_precipitation,is_extreme_precipitation,is_heat_days_above_threshold,is_humidity_days_above_threshold,is_wind_days_above_threshold,consecutive_dry_days,season_start_shift,season_length
1950-12-31 00:00:00+00:00,25.86782074924731,939.7218970949999,0.3439701500000001,2881.4957173000003,2462.962985,2.1275617326245477,101.3841517077539,1,0,5,0,9.0,7,145
1951-12-31 00:00:00+00:00,25.959526090537633,1584.9867162700002,0.48016948000000015,2764.975906,2464.8757585,1.3837598592439972,146.9504336949468,9,0,4,0,16.0,11,135
1952-12-31 00:00:00+00:00,25.87342092172043,1269.509033739,0.9743186200000004,2620.1030336000003,2462.6374995,2.6649998314726373,175.31090497090213,7,0,4,0,27.0,20,125
1953-12-31 00:00:00+00:00,26.330341285376345,652.9368891940001,1.2800231100000006,2967.3264475,2552.700249,2.0050044563690417,151.41731101479706,2,0,3,0,27.0,32,134
1954-12-31 00:00:00+00:00,26.14039063591398,596.056871441,1.0265316100000006,2873.2231184,2522.6629780000003,2.5322277740753645,157.76509457446912,2,0,4,0,20.0,12,136
1955-12-31 00:00:00+00:00,26.013934797419353,946.608978606,0.8503336800000003,2925.1824138,2500.0007514999998,4.293947332753818,162.07236429711304,3,0,3,0,20.0,7,136
1956-12-31 00:00:00+00:00,25.901582344731185,932.18866857,0.9736194800000002,3049.4604035,2479.337492,2.6247901259855446,138.82647439669176,3,0,4,0,11.0,6,146
1957-12-31 00:00:00+00:00,26.298921872688176,551.438474082,1.3341805900000006,2984.1545732,2553.47526,1.6136406299047377,171.14659707319774,1,0,2,0,18.0,19,130
1958-12-31 00:00:00+00:00,26.105594923870967,763.415048674,0.7382117500000003,2822.7904297,2501.9879935,1.7992029547440602,159.06607241680987,3,0,2,0,13.0,6,139
1959-12-31 00:00:00+00:00,26.467848802150534,514.447672778,1.1509451800000003,2979.018021,2576.8257519999997,2.2477790803085353,153.01814280210507,0,0,4,0,27.0,27,136
1960-12-31 00:00:00+00:00,26.18061442021505,728.008107408,1.0999576800000004,3009.422647,2548.3124725,2.5344771931015373,200.7687690412262,3,0,3,0,27.0,13,123
1961-12-31 00:00:00+00:00,26.41027670451613,731.36827465,1.4869523000000004,2981.9086951,2562.650259,3.5960188200809142,186.290324096533,2,0,3,0,41.0,40,136
1962-12-31 00:00:00+00:00,26.147551971612906,492.55786828,1.3241007000000007,3037.5220807,2529.48798,2.037681593898281,149.58174684961455,1,0,2,0,15.0,30,144
1963-12-31 00:00:00+00:00,26.639214328387094,630.686965231,1.2387857300000005,3103.976969,2618.9507325,1.8965873017628654,169.03950526919144,3,0,2,0,27.0,20,125
1964-12-31 00:00:00+00:00,26.20831350107527,464.15071013700003,1.1618141100000003,3106.4268484,2556.912472,3.84853015650785,155.21637891557646,2,0,2,0,42.0,16,137
1965-12-31 00:00:00+00:00,25.38900802451613,1083.095101405,0.8767205200000003,2703.1535673999997,2392.70027,2.4075993677599405,145.62730591472746,6,0,3,0,13.0,14,141
