date,temperature_2m_mean,precipitation_sum,soil_moisture_deficit,solar_radiation_mj,gdd,cv_temperature,cv_precipitation,is_extreme_precipitation,is_heat_days_above_threshold,is_humidity_days_above_threshold,is_wind_days_above_threshold,consecutive_dry_days,season_start_shift,season_length
1950-12-31 00:00:00+00:00,25.988863243225808,996.608123775,0.0,2781.9266342,2511.2685650000003,1.9001198039914537,100.14134523156186,1,0,5,0,8.0,6,145
1951-12-31 00:00:00+00:00,25.99836742301075,1406.52190828,0.0,2729.4137005,2498.517034,1.3077018593378869,144.34455812292904,9,0,4,0,17.0,11,135
1952-12-31 00:00:00+00:00,25.838199148387098,1480.37106277,0.0,2546.9763485000003,2474.696681,3.9605860432987487,159.65430110100917,8,0,4,0,15.0,16,137
1953-12-31 00:00:00+00:00,26.66505806344086,681.868962771,0.0,2885.5462827,2630.4701255,3.0845734703736056,148.78550530489488,1,0,3,0,27.0,13,135
1954-12-31 00:00:00+00:00,26.49851911892473,658.17470897,0.0,2803.7288692,2609.2185605,3.222541537925492,155.2393464550939,1,0,1,0,17.0,8,138
1955-12-31 00:00:00+00:00,26.21770075548387,1076.77690153,0.0,2829.7754448,2552.9920335,4.430199752947226,158.17590194243485,2,0,3,0,24.0,7,127
1956-12-31 00:00:00+00:00,26.1326614344086,1004.508989356,0.0,2914.8598799,2539.046692,4.527936090636031,138.38493224456985,2,0,4,0,8.0,6,146
1957-12-31 00:00:00+00:00,26.856434374408604,595.5081314399999,0.0,2867.0710807,2676.395141,1.419604571109024,172.06920853226234,0,0,2,0,21.0,19,130
1958-12-31 00:00:00+00:00,26.40531497354839,781.699483565,0.0,2737.4365420000004,2569.5185619999997,2.971578465899064,163.86603686364728,3,0,2,0,14.0,6,139
1959-12-31 00:00:00+00:00,26.730636324516134,719.94300807,0.0,2928.7845989,2652.3920525,3.36377789703643,154.80935337881573,0,0,3,0,27.0,27,125
1960-12-31 00:00:00+00:00,26.38017755139785,813.0529463109999,0.0,2837.8214117,2598.896687,3.695410047473041,178.99856298233706,4,0,3,0,27.0,13,119
