date,temperature_2m_mean,precipitation_sum,soil_moisture_deficit,solar_radiation_mj,gdd,cv_temperature,cv_precipitation,is_precipitation_above_threshold,is_extreme_precipitation,is_heat_days_above_threshold,is_humidity_days_above_threshold,is_wind_days_above_threshold,consecutive_dry_days,season_start_shift,season_length
1950-12-31 00:00:00+00:00,27.00038633526882,811.74780677,0.12846870000000005,0.0027514220058,2651.5388395,4.565534594665759,99.7756410439193,53,1,0,1,0,10.0,6,141
1951-12-31 00:00:00+00:00,27.51805391075269,769.0679948449999,0.3399917200000002,0.0027773548977,2743.2892795,6.972144293077894,154.70492407264751,44,2,0,1,0,20.0,11,136
1952-12-31 00:00:00+00:00,27.008470338709675,1420.130645956,0.29752500000000015,0.0025762312455,2656.1630480000003,7.568975667276931,157.66823050851133,53,5,0,3,0,16.0,6,136
1953-12-31 00:00:00+00:00,27.53811646860215,631.987797897,0.1896802900000001,0.0028603038695,2735.5884905,5.351644236350448,137.6144030986233,47,0,0,1,0,16.0,6,136
1954-12-31 00:00:00+00:00,27.149794819569895,672.136614625,0.07446872000000007,0.00278683272,2681.638857,4.757652558805988,145.17748729821557,41,2,0,0,0,19.0,6,146
1955-12-31 00:00:00+00:00,26.987634480215053,799.24948945,0.1780860200000001,0.0029006223056,2673.8392965,5.749666206209014,158.3332570463049,61,0,0,2,0,16.0,7,135
1956-12-31 00:00:00+00:00,27.456298396989247,765.257737485,0.23850874000000027,0.0029321055039,2731.113073,7.143800944043893,124.9769325431251,51,1,0,3,0,8.0,6,145
1957-12-31 00:00:00+00:00,28.005009101290323,574.9893484009999,0.3699508800000002,0.00290499378,2810.4884970000003,8.032551462279935,153.32976307632208,42,1,0,1,0,22.0,16,131
1958-12-31 00:00:00+00:00,26.89224655569892,660.646266456,0.010749470000000011,0.0027225955853,2639.9888425,3.8758454573783485,161.30000484125077,41,1,0,1,0,13.0,6,137
1959-12-31 00:00:00+00:00,27.96200010688172,529.288001565,0.36523184000000025,0.0029082743575000003,2806.9642814999997,8.212123058776362,139.62488746841234,43,0,0,1,0,15.0,14,139
1960-12-31 00:00:00+00:00,27.087642458924734,912.096762014,0.044895480000000015,0.0027300132909,2673.238069,4.910763883354472,148.78468482075914,47,3,0,2,0,15.0,6,137
1961-12-31 00:00:00+00:00,27.48796600967742,642.6985820499999,0.14658772000000012,0.002918220868,2736.2134895,7.2725099440974,161.45165900733454,44,0,0,2,0,23.0,6,129
1962-12-31 00:00:00+00:00,27.38364437655914,630.925000972,0.21828812000000022,0.0027929172158,2707.438849,6.402674440240584,147.9894485255089,43,1,0,2,0,7.0,6,146
1963-12-31 00:00:00+00:00,27.98864533354839,770.807107506,0.32776435000000015,0.0028788682138,2793.2393105,7.286347315258379,168.13548650968391,49,1,0,2,0,24.0,15,139
1964-12-31 00:00:00+00:00,27.72628766473118,428.143230954,0.7984231700000004,0.0029759249565000003,2761.2130865,7.635266384479768,144.88544268710942,28,0,0,0,0,14.0,14,138
1965-12-31 00:00:00+00:00,27.147127238494626,712.61177044,0.27805926000000014,0.0027065210754,2672.0884914999997,6.919334594300696,151.48417666700894,38,1,0,0,0,10.0,9,141
1966-12-31 00:00:00+00:00,27.93467664043011,587.404453434,0.2944862100000002,0.002947315317,2797.8138799999997,6.62612558227742,156.452239826207,45,0,0,2,0,15.0,9,137
1967-12-31 00:00:00+00:00,27.306849567311826,651.8739977710001,0.28758644000000017,0.0028403750333,2702.964282,5.577807635653088,136.03638610090556,46,0,0,2,0,22.0,13,145
1968-12-31 00:00:00+00:00,28.20096501634409,673.0544894249999,0.32161596000000026,0.0030044826971,2841.313103,7.38135302030278,168.97622036083357,36,1,0,1,0,15.0,10,136
