date,precipitation_sum,soil_moisture_deficit,solar_radiation_mj,gdd,cv_temperature,cv_precipitation,is_extreme_precipitation,is_heat_stress,is_humidity_above_threshold,is_wind_above_threshold,consecutive_dry_days,season_start_shift,season_length,temperature_2m_mean
1977-12-31 00:00:00+00:00,417.903987195,0.11333085000000001,2359.4558512,2174.3445309999997,3.838758341547178,174.61456216122755,0,6,15,0,20.0,0,103,27.317635682926827
1978-12-31 00:00:00+00:00,664.023520724,0.0,2054.2564108,2074.385442,3.105058033329407,164.62101908885185,2,0,37,0,11.0,0,112,26.4085748699187
1979-12-31 00:00:00+00:00,610.277106337,0.0,2124.2606039,2141.051454,3.770636557753203,154.07918692911534,1,5,39,0,13.0,0,117,26.923904260162605
1980-12-31 00:00:00+00:00,424.01010545,0.0035124700000000175,2226.1191642,2160.8535325000003,3.2740749895623913,169.82264831185057,0,7,24,0,10.0,0,113,27.141737365853658
1981-12-31 00:00:00+00:00,446.727547658,0.22625118000000013,2423.209086,2249.3195225,3.7444101937784224,199.9819902977794,1,18,15,0,31.0,0,92,27.92048131707317
1982-12-31 00:00:00+00:00,476.241303741,0.0,2200.605386,2170.385452,4.094789820602552,167.99726867520675,0,1,26,0,32.0,0,116,27.287030170731708
1983-12-31 00:00:00+00:00,485.267489986,0.0,2292.103161,2239.5514565000003,3.199928462840097,159.77110917081964,1,11,25,0,9.0,0,115,27.789757894308945
1984-12-31 00:00:00+00:00,659.094355307,0.0,2161.1878485,2123.9285295,2.767334551459354,165.42558544836615,1,2,33,0,15.0,0,108,26.85677802439024
1985-12-31 00:00:00+00:00,606.8666775300001,0.0,2127.0001002999998,2112.6945175,4.4071060811385925,176.2493361151272,0,8,42,0,17.0,1,115,26.634708967479675
1986-12-31 00:00:00+00:00,439.00508008599996,0.15084619000000005,2308.9230534,2190.4104415,3.02311210418195,178.10194908278254,1,13,17,0,20.0,0,103,27.43499762601626
1987-12-31 00:00:00+00:00,791.486972383,0.0,2202.2207866999997,2212.576445,3.129820716523891,192.58408119188962,3,6,33,0,21.0,0,116,27.55764407317073
1988-12-31 00:00:00+00:00,318.013833456,1.0189420200000003,2368.5560591000003,2279.1285415,5.830635648051952,177.1381886018236,0,37,15,0,16.0,0,115,28.226696609756097
1989-12-31 00:00:00+00:00,973.613186717,0.0,2113.4821610999998,2134.244519,5.3469426782174,195.16121161349486,6,9,30,0,20.0,0,98,26.998123658536585
1990-12-31 00:00:00+00:00,617.281400096,0.0,2186.36211,2189.285441,2.1752386073386107,159.64023100864836,1,11,35,0,8.0,0,115,27.302070788617886
1991-12-31 00:00:00+00:00,436.565083884,0.1388319300000001,2347.6654503,2195.57645,3.604451142094138,178.18428997722788,1,19,14,0,18.0,0,114,27.51618061788618
1992-12-31 00:00:00+00:00,542.803697061,0.0,2141.0736501,2131.903539,3.426003661599793,157.29799701266396,3,4,31,0,9.0,0,117,27.072225154471546
1993-12-31 00:00:00+00:00,396.08487052400005,0.11633083000000002,2362.9910024,2289.1695170000003,4.011760202835749,192.8855669372998,1,29,10,0,15.0,0,108,28.159505634146342
1994-12-31 00:00:00+00:00,716.751097489,0.0,2065.8543348000003,2162.3854435000003,3.0205773564078426,170.93859427228003,2,5,45,0,18.0,1,117,27.203696780487807
1995-12-31 00:00:00+00:00,479.468397163,0.0,2279.7173775,2279.5264485,4.847754920122167,184.79869590892596,0,24,33,0,13.0,0,112,28.076749715447153
1996-12-31 00:00:00+00:00,618.944578407,0.0,2289.4751683,2258.6785345,5.020973233510404,194.11308837927353,1,17,25,0,17.0,1,106,27.92954217886179
1997-12-31 00:00:00+00:00,377.578825395,0.0,2194.2533888000003,2309.219517,1.0002596917944644,150.12068926007316,0,19,23,0,22.0,0,117,28.423733284552846
1998-12-31 00:00:00+00:00,420.852307315,0.10281690000000004,2294.6823347,2302.3604375,4.0779532381852475,180.76976908835755,1,33,22,0,16.0,0,107,28.34759923577236
1999-12-31 00:00:00+00:00,536.825586056,0.0,2085.3723455,2126.1764455,3.7178482660101175,159.02295123413577,0,3,26,0,18.0,0,108,26.960083040650407
2000-12-31 00:00:00+00:00,531.779947085,0.0,2224.7471506,2199.57854,2.629187613606108,156.99808340175386,1,12,29,0,12.0,0,111,27.44986756910569
2001-12-31 00:00:00+00:00,764.588638456,0.0,2196.5030417,2228.0945145,4.958000516950028,167.5843569869079,1,23,37,0,19.0,0,104,27.652188601626015
2002-12-31 00:00:00+00:00,404.408419092,0.12408137000000005,2424.2355606,2247.060456,2.644770221748962,209.32393704687308,2,13,12,0,16.0,0,107,27.986217146341463
2003-12-31 00:00:00+00:00,516.538841248,0.0,2266.2121022,2267.626459,4.9621234510386945,174.6858806031886,1,29,25,0,17.0,0,108,27.999920528455284
2004-12-31 00:00:00+00:00,644.282657396,0.0,2207.2095293,2205.3535385,3.8336017267752194,175.12213982936248,2,15,30,0,7.0,0,116,27.52954218699187
2005-12-31 00:00:00+00:00,731.7278175399999,0.0,2167.6262999,2206.3195185,4.156177566738647,174.47800763907665,3,12,40,1,13.0,0,110,27.537147975609756
2006-12-31 00:00:00+00:00,593.690698729,0.0,2120.2799425,2253.7354525,5.957115837489119,187.40786166226727,2,25,25,0,15.0,1,109,27.936217113821137
2007-12-31 00:00:00+00:00,500.5544367,0.0,2268.9250878000003,2221.4514520000002,4.681811578212639,182.43446913922904,1,23,33,0,20.0,1,106,27.69788795121951
2008-12-31 00:00:00+00:00,773.702389016,0.0,2175.1493627,2173.378534,3.7728002169984243,171.47256096138224,2,22,41,0,14.0,0,109,27.22303819512195
2009-12-31 00:00:00+00:00,688.2190848949999,0.0,2083.908182,2230.594535,4.266456026046215,161.4760068830844,1,11,47,0,9.0,0,114,27.640806463414634
2010-12-31 00:00:00+00:00,537.81774218,0.0,2253.1502375,2278.535455,4.773087321037212,169.74824821962505,0,21,31,0,12.0,0,107,28.22890005691057
2011-12-31 00:00:00+00:00,799.189526492,0.0,1974.9343264,2141.851446,1.7404847426851882,154.41450181731543,0,5,52,0,14.0,0,117,26.822684642276425
2012-12-31 00:00:00+00:00,470.218528285,0.0,2106.0298500999997,2150.3535229999998,2.007957052118427,161.87626307219,0,1,35,0,11.0,0,112,27.152306373983738
2013-12-31 00:00:00+00:00,747.29771815,0.0,2091.5554389999998,2214.994529,3.58181132260725,160.87673219534355,1,9,39,0,12.0,0,117,27.503001601626018
2014-12-31 00:00:00+00:00,773.120907898,0.0,2152.5308063,2228.035447,6.556919644758623,192.59250971953463,1,25,34,0,16.0,0,107,27.779306577235772
2015-12-31 00:00:00+00:00,871.16176208,0.0,2077.4698235,2200.751457,3.9635995145338896,166.10450121159107,4,13,40,0,12.0,0,111,27.377156219512194
2016-12-31 00:00:00+00:00,513.899625543,0.0,2085.6116782,2204.978545,3.2780501260913923,155.44852251873692,1,11,34,0,8.0,0,117,27.595802365853658
2017-12-31 00:00:00+00:00,561.532045242,0.0,2130.7068395,2217.6945215,6.316858779775829,171.4011877331928,1,26,32,0,17.0,0,106,27.663570731707317
2018-12-31 00:00:00+00:00,515.046442841,0.0,2202.96892,2235.21044,3.802040157342416,161.58081767301164,0,10,33,0,20.0,0,117,27.68133907317073
2019-12-31 00:00:00+00:00,561.994971498,0.0,2094.7771589000004,2228.226448,5.296153446965734,166.22655019787769,0,23,28,0,21.0,0,102,27.797074959349594
2020-12-31 00:00:00+00:00,606.021245144,0.0,2260.0980402,2255.403536,4.4676383848093675,168.49532261029842,0,14,27,0,18.0,0,105,27.87181862601626
2021-12-31 00:00:00+00:00,838.280390509,0.0,1984.0586149,2158.069519,5.728858163492997,169.1915869220939,5,15,37,0,19.0,0,104,27.158692707317073
2022-12-31 00:00:00+00:00,733.560983104,0.0,2107.4811135,2183.88544,2.429186796617707,173.90071487083688,2,5,35,0,20.0,0,117,27.43052604878049
2023-12-31 00:00:00+00:00,537.768360045,0.0,2281.0655199,2351.3014625,4.2352436527760435,169.1241049491046,1,27,24,0,9.0,1,115,28.752765983739838
2024-12-31 00:00:00+00:00,570.97301697,0.025038500000000047,2273.6119762999997,2268.3535285000003,4.637057178591446,190.07224194184312,2,27,23,0,27.0,0,96,28.025883609756097
2025-12-31 00:00:00+00:00,598.935560011,0.0,2161.727151,2233.4445225,2.337599755904169,159.86670105169122,1,14,30,0,30.0,0,114,27.830237422764228
2026-12-31 00:00:00+00:00,739.652959674,0.0,2082.7420181,2210.9104495,3.619931080093321,160.40309613321472,1,16,41,0,12.0,0,109,27.526867422764226
2027-12-31 00:00:00+00:00,499.37797563,0.0,2206.4743909999997,2253.476455,3.597697793345029,165.01550461523067,0,20,29,0,19.0,0,104,27.947888008130082
2028-12-31 00:00:00+00:00,524.160802451,0.0,2195.465453,2240.3035295,4.438592849066867,181.44623222124903,1,20,27,0,20.0,0,98,27.85230651219512
2029-12-31 00:00:00+00:00,552.9690091250001,0.0,2231.2777472,2254.9695175,5.080068039144859,186.2741946167498,1,27,23,0,27.0,0,96,27.94934293495935
2030-12-31 00:00:00+00:00,871.075005016,0.0,2018.3470989,2227.58545,2.0485627958565606,163.37647330621968,4,4,41,1,29.0,0,117,27.655322845528456
2031-12-31 00:00:00+00:00,1063.582302935,0.0,2006.5960414,2210.9514495000003,3.8937750426009567,166.03551437519678,3,11,46,0,6.0,0,117,27.507643975609756
2032-12-31 00:00:00+00:00,715.296540134,0.0025124700000000166,2238.7690965,2257.2535374999998,3.879405553923279,208.02294395800666,3,32,26,0,30.0,0,92,27.983607211382115
2033-12-31 00:00:00+00:00,430.82596039400005,0.04591380000000006,2276.0755961,2388.1195205,2.540768223489388,158.99856534902204,0,32,17,0,34.0,1,116,29.13755454471545
2034-12-31 00:00:00+00:00,551.14885997,0.0,2266.9141452999997,2393.935449,5.532071944229661,201.57679437865798,2,51,27,0,19.0,8,104,29.197599195121953
2035-12-31 00:00:00+00:00,857.056523662,0.0,2110.4865812,2240.2014555,5.361785145640458,182.5131085590737,5,16,34,0,20.0,0,117,27.88975782113821
2036-12-31 00:00:00+00:00,1020.31250924,0.0,2185.0668843000003,2287.403534,3.24853469098928,186.46135014625875,4,21,32,3,12.0,0,111,28.22100562601626
2037-12-31 00:00:00+00:00,878.499711933,0.0,2099.5566753,2287.6445105000003,4.59026875295308,174.22846703409877,4,23,33,0,15.0,0,117,28.254627552845527
2038-12-31 00:00:00+00:00,618.526348887,0.0,2245.9888985,2317.335435,3.5089008605430316,160.97564806808896,1,26,30,0,12.0,0,110,28.483371658536583
2039-12-31 00:00:00+00:00,632.2390091530001,0.0,2104.98221986,2332.3764459999998,3.5459418019372073,175.4436320178477,3,21,26,0,8.0,0,115,28.528782170731706
2040-12-31 00:00:00+00:00,926.975924015,0.0,2133.6356852,2312.00355,3.5810723386357055,183.01024615281486,5,17,29,0,6.0,0,117,28.470599130081304
2041-12-31 00:00:00+00:00,905.750815265,0.0,2098.5678106,2303.9195215,3.299789642217579,168.97688789151803,4,18,37,1,12.0,0,110,28.37373336585366
2042-12-31 00:00:00+00:00,744.1135029740001,0.0,2119.9576992,2360.3104470000003,1.935474629984979,160.70183254261596,3,17,37,0,14.0,0,117,28.772395886178863
2043-12-31 00:00:00+00:00,658.382028008,0.0,2166.7735961999997,2309.9264585,3.077632193586536,168.58587870041185,2,25,31,0,19.0,3,104,28.392603349593497
2044-12-31 00:00:00+00:00,591.73005312,0.0,2173.6627512,2337.0535365,5.453898597752503,173.87319305847936,3,35,24,0,9.0,0,113,28.63035513821138
2045-12-31 00:00:00+00:00,725.941993549,0.0,2082.0184584,2326.569519,2.874017071380185,180.33529154129454,2,19,35,0,11.0,0,117,28.539993585365853
2046-12-31 00:00:00+00:00,898.823343746,0.0,2139.7726293,2346.210457,3.906960075378341,186.3403724910294,4,32,32,0,24.0,0,100,28.694347162601627
2047-12-31 00:00:00+00:00,808.806116155,0.0,2112.8635482,2327.4014435,3.545517927935519,171.99111301460314,3,21,28,0,5.0,0,117,28.616993617886177
2048-12-31 00:00:00+00:00,575.653299561,0.0,2091.7155135,2314.70353,4.711556344313454,162.63649734291238,1,26,30,0,10.0,0,113,28.477509707317072
2049-12-31 00:00:00+00:00,817.391358589,0.0,2224.7003307,2403.269526,4.471527864201889,170.58402382483783,2,35,31,1,15.0,0,117,29.113977203252034
2050-12-31 00:00:00+00:00,389.883970229,0.12708138000000005,2264.0320964000002,2482.6104515,5.726098684827726,174.7178730963289,0,60,14,0,9.0,0,113,29.85572923577236
