date,temperature_2m_mean,precipitation_sum,soil_moisture_deficit,solar_radiation_mj,gdd,cv_temperature,cv_precipitation,is_precipitation_above_threshold,is_extreme_precipitation,is_heat_days_above_threshold,is_humidity_days_above_threshold,is_wind_days_above_threshold,consecutive_dry_days,season_start_shift,season_length
1950-12-31 00:00:00+00:00,26.493213193333332,890.4405081369999,0.0,1.8404999584688173e-05,2604.1955485,3.620218826050908,95.7941435230858,58,2,0,1,0,11.0,6,141
1951-12-31 00:00:00+00:00,26.706479402795697,1147.15483776,0.0,1.825756839204301e-05,2634.1501025,4.464921312214524,143.2071367766567,68,4,0,3,0,21.0,10,136
1952-12-31 00:00:00+00:00,26.289670020860218,1491.0527304,0.0,1.702713685604301e-05,2574.4614275,6.02167880136259,152.5338604291285,70,8,0,4,0,15.0,6,137
1953-12-31 00:00:00+00:00,26.916452514193548,796.8667581259999,0.0,1.8979784593870968e-05,2684.7660069999997,4.2044701271059255,140.7817976358735,58,1,0,2,0,19.0,8,141
1954-12-31 00:00:00+00:00,26.66019171913978,782.566050826,0.0,1.8740560056903225e-05,2634.195577,3.7785148199303635,150.59758915770806,57,1,0,2,0,15.0,6,146
1955-12-31 00:00:00+00:00,26.455242811397852,1074.523669571,0.0,1.888973315483871e-05,2605.100107,5.177111026007352,175.97887372417463,69,2,0,3,0,24.0,7,127
1956-12-31 00:00:00+00:00,26.700584155053765,961.916248425,0.0,1.9215106676989248e-05,2640.9114325,5.176283025163935,125.22632858919094,64,1,0,3,0,6.0,9,146
1957-12-31 00:00:00+00:00,27.15975360860215,542.849405445,0.0,1.9229339769784948e-05,2713.716002,4.395199617704412,158.53527553447182,42,0,0,2,0,20.0,17,131
1958-12-31 00:00:00+00:00,26.562740226021504,848.090562783,0.0,1.8112102407763444e-05,2618.0955595,3.509680698963354,168.02155612819595,54,2,0,2,0,18.0,6,131
1959-12-31 00:00:00+00:00,27.25584507913978,721.542365224,0.0,1.9362815873548387e-05,2737.425117,6.073741485213959,149.01113451318716,54,0,0,2,0,16.0,26,138
1960-12-31 00:00:00+00:00,26.78071316064516,963.7896678740001,0.0,1.874504127726882e-05,2653.5864545,4.685203363329369,163.18276574555685,67,1,0,3,0,15.0,6,137
1961-12-31 00:00:00+00:00,26.976699922580643,724.631631394,0.0,1.913329124688172e-05,2697.991015,6.4121491493460425,166.09419909024385,51,0,0,2,0,20.0,6,146
1962-12-31 00:00:00+00:00,26.777761731182796,656.636486364,0.0,1.906829802827957e-05,2643.845554,4.403600752735072,141.8727631896262,50,0,0,2,0,12.0,7,145
1963-12-31 00:00:00+00:00,27.37361930688172,955.8001102100001,0.0,1.9664953776903227e-05,2748.700111,5.104704044505555,165.994652079676,57,2,0,2,0,26.0,16,137
1964-12-31 00:00:00+00:00,26.999412100430106,528.42808421,0.0,1.9831435495161292e-05,2679.5614525,5.93332083063844,146.98351483637114,43,0,0,0,0,15.0,14,138
1965-12-31 00:00:00+00:00,26.475312767741933,1005.286511256,0.0,1.7433701898645163e-05,2587.7160015,5.777248294525399,148.4657015447792,52,4,0,2,0,13.0,13,137
1966-12-31 00:00:00+00:00,27.320030432043012,730.88984553,0.0,1.9267433796344085e-05,2743.620583,5.752409745733455,175.7091579290645,55,1,0,2,0,19.0,17,143
1967-12-31 00:00:00+00:00,26.686543879569893,755.83226696,0.0,1.9304515506236558e-05,2644.7501135,3.4863493133388115,141.80021000960267,56,1,0,2,0,14.0,13,139
1968-12-31 00:00:00+00:00,27.594498049247314,633.457353246,0.0,2.0371128936064518e-05,2788.76149,5.45078107179621,171.68523488770438,43,1,0,2,0,27.0,24,132
1969-12-31 00:00:00+00:00,27.428936376344087,772.0620334,0.0,1.8655004118387096e-05,2747.8660095,5.205082405329411,154.8681368468263,50,2,0,2,0,13.0,6,139
1970-12-31 00:00:00+00:00,26.96524556989247,615.7081032899999,0.0,1.9768355819999998e-05,2683.6955989999997,3.762521953937599,150.49846046137333,50,0,0,1,0,26.0,6,126
1971-12-31 00:00:00+00:00,26.318812744731183,928.009624606,0.0,1.774122618655914e-05,2586.750105,4.721025067935606,141.77452873692488,65,1,0,3,0,28.0,6,146
1972-12-31 00:00:00+00:00,27.487455058494625,548.750144296,0.035154000000000046,2.059004806032258e-05,2753.7114905,3.6004915565481266,140.41448663587752,36,0,0,1,0,9.0,6,146
1973-12-31 00:00:00+00:00,27.39839880860215,697.949367152,0.0,1.9756085091612903e-05,2728.441028,5.013978741405134,148.5800282463013,45,0,0,1,0,18.0,10,134
1974-12-31 00:00:00+00:00,27.1558154227957,756.062986656,0.0,2.0570523684946236e-05,2718.92058,6.203190370313865,182.7236934975352,45,1,0,1,0,27.0,11,125
1975-12-31 00:00:00+00:00,27.12692030064516,913.232448166,0.0,1.982276897311828e-05,2712.0001105,6.29750272562572,178.274281542891,49,4,0,2,0,34.0,27,132
1976-12-31 00:00:00+00:00,26.612605568602152,810.073626021,0.0,1.8742907289354836e-05,2627.486458,4.595720012467046,156.18586087204753,57,1,0,2,0,19.0,6,139
1977-12-31 00:00:00+00:00,27.197044040430107,611.481284327,0.0,2.0051934163096773e-05,2719.1160099999997,3.3055339920191984,154.46601754254442,46,1,0,1,0,21.0,9,128
1978-12-31 00:00:00+00:00,26.420181027311827,964.878657654,0.0,1.806602785643011e-05,2605.6705460000003,4.144946103346868,149.85956356910123,71,1,0,3,0,30.0,10,137
1979-12-31 00:00:00+00:00,26.836920323440857,858.964368565,0.0,1.831542457473118e-05,2664.9751185,4.833951636020468,146.5657771863335,53,2,0,4,0,15.0,18,136
1980-12-31 00:00:00+00:00,27.032519687311826,552.739947518,0.0,1.9067022016774192e-05,2689.061468,3.7315705901377654,151.25162491608256,45,0,0,1,0,17.0,12,136
1981-12-31 00:00:00+00:00,27.83500093892473,580.9124379579999,0.0,2.0300168224301075e-05,2807.716037,4.520819506870008,172.19859787768135,40,1,0,1,0,27.0,17,123
1982-12-31 00:00:00+00:00,27.330331572043015,671.17554234,0.0,1.908683258107527e-05,2743.345571,6.103819937277161,151.38691443451597,55,0,0,2,0,48.0,21,128
