date,temperature_2m_mean,precipitation_sum,soil_moisture_deficit,solar_radiation_mj,gdd,cv_temperature,cv_precipitation,is_precipitation_above_threshold,is_extreme_precipitation,is_heat_days_above_threshold,is_humidity_days_above_threshold,is_wind_days_above_threshold,consecutive_dry_days,season_start_shift,season_length
1950-12-31 00:00:00+00:00,26.25750110623656,934.882816732,23.6640685503,2897.5994941999998,2499.4578469999997,4.323862654583036,103.38835992964603,56,1,0,1,0,6.0,7,145
1951-12-31 00:00:00+00:00,26.484686539569896,1474.687484511,18.8855670384,2711.006867,2527.417216,2.687933469032105,155.274780534314,71,6,0,2,0,15.0,18,138
1952-12-31 00:00:00+00:00,26.335505650537634,1384.1919659989999,20.155545092500002,2664.4463969,2516.1390775,2.703944818902757,163.14454760411778,67,5,0,1,0,14.0,21,138
1953-12-31 00:00:00+00:00,26.697691563010757,650.845046837,27.461225886930002,3060.3327062,2578.0484355,2.033680746509735,159.02060999624197,44,0,0,0,0,15.0,32,133
1954-12-31 00:00:00+00:00,26.45999573397849,688.064088405,26.1832513222,2896.0773451,2540.532838,3.5382645728813817,165.71823937407302,42,1,0,2,0,18.0,8,144
1955-12-31 00:00:00+00:00,26.11156826623656,1034.924512168,20.865635375700002,2915.5938383,2489.0922075,4.336551902310499,163.71648632269546,63,1,0,2,0,12.0,7,141
1956-12-31 00:00:00+00:00,26.44358082688172,856.764148586,24.99360132174,3120.4714071,2534.014065,2.529792523957216,146.70966607739103,59,0,0,2,0,27.0,28,146
1957-12-31 00:00:00+00:00,26.54575598623656,577.7742281840001,28.4554603124,3092.6457422000003,2557.6984395,3.440821238419113,177.76223590229765,40,0,0,0,0,23.0,22,127
1958-12-31 00:00:00+00:00,26.375189225591395,803.984277681,25.870276748200002,2892.0869811000002,2528.1578375,2.83842670694735,154.17119009943826,53,2,0,1,0,13.0,6,139
1959-12-31 00:00:00+00:00,26.71433159806452,529.590691486,29.564658453280003,3053.1789002,2581.067212,3.09969180403588,156.96030571453633,38,0,0,2,0,29.0,27,136
1960-12-31 00:00:00+00:00,26.420376501935483,615.820683403,25.3040598483,3069.5881523,2553.1890685,2.550972509196281,185.54102570072868,45,0,0,1,0,15.0,27,135
1961-12-31 00:00:00+00:00,26.586497928387097,723.8842545580001,25.824108736,3009.1617355,2550.3484515,2.7133186731657433,179.07245043475623,50,0,0,1,0,30.0,37,146
1962-12-31 00:00:00+00:00,26.24868386903226,594.366682294,28.2102519359,3129.5454527,2510.8078434999998,3.1092949426466654,151.04772916274723,45,1,0,0,0,10.0,12,146
1963-12-31 00:00:00+00:00,26.87251434107527,630.007627576,27.21104166266,3198.3992694999997,2606.917211,2.9510265187717777,186.14456310177945,35,1,0,0,0,18.0,20,146
1964-12-31 00:00:00+00:00,26.33982821139785,557.053510778,28.283506343190002,3171.2653342000003,2526.7640755,3.2782489566652924,165.69538679411255,31,0,0,0,0,20.0,16,137
1965-12-31 00:00:00+00:00,26.058799024301074,958.441087274,21.384624459500003,2762.022723,2479.2234515,4.564896720245247,152.35047620807424,51,2,0,1,0,17.0,26,139
1966-12-31 00:00:00+00:00,26.86700650817204,657.728769968,26.947913456600002,3058.1804552,2599.907833,3.5153168965441792,164.94158102422475,43,0,0,1,0,21.0,26,133
1967-12-31 00:00:00+00:00,26.48047146,660.634417154,27.518513999612,3082.3100922000003,2549.6922145,3.297325614552015,146.89467309056477,48,0,0,0,0,14.0,19,138
1968-12-31 00:00:00+00:00,26.809139986881718,508.014559558,28.982041377138003,3300.1286996999997,2597.514075,2.63646484847005,167.25097593698803,32,0,0,0,0,26.0,50,119
1969-12-31 00:00:00+00:00,26.991508643010754,583.958241551,27.8480425684,2983.1699571,2615.8484515,3.4017545546352514,155.00015219454502,40,0,0,1,0,21.0,26,145
1970-12-31 00:00:00+00:00,26.71554404451613,479.790645726,29.87669164674,3196.2475114999997,2594.282838,2.56827251095139,160.72365310985808,43,0,0,0,0,32.0,25,111
1971-12-31 00:00:00+00:00,26.177525268387097,988.7071173050001,22.27526607213,2769.3383731,2497.0422145000002,3.337581432905711,145.35612237969534,63,0,0,1,0,39.0,13,139
