date,temperature_2m_mean,precipitation_sum,soil_moisture_deficit,solar_radiation_mj,gdd,cv_temperature,cv_precipitation,is_extreme_precipitation,is_heat_days_above_threshold,is_humidity_days_above_threshold,is_wind_days_above_threshold,consecutive_dry_days,season_start_shift,season_length
1950-12-31 00:00:00+00:00,26.704603133548385,870.039564287,0.0,2733.2634972,2614.9293015,4.167927969163755,101.2052109444228,2,0,2,0,10.0,6,142
1951-12-31 00:00:00+00:00,27.193335495053766,867.208882487,0.0,2740.4449600999997,2695.7571115,6.481493864305748,145.12454945506823,3,0,1,0,20.0,11,136
1952-12-31 00:00:00+00:00,26.710322078064518,1590.683372154,0.0,2570.2826480000003,2613.6736815,7.221020815616462,156.152626355393,8,0,3,0,15.0,6,136
1953-12-31 00:00:00+00:00,27.213301582150535,660.029268028,0.0,2810.4073617,2698.1265160000003,5.008537019320017,136.51501505869322,1,0,2,0,16.0,8,136
1954-12-31 00:00:00+00:00,26.899280591397847,698.011529678,0.0,2765.703024,2647.0042915000004,4.81429734945609,135.8011110697245,1,0,1,0,20.0,6,146
1955-12-31 00:00:00+00:00,26.727281719139786,855.28580119,0.0,2866.4559936,2638.007102,5.643641507050404,158.01863711692974,2,0,2,0,16.0,7,135
1956-12-31 00:00:00+00:00,27.13971988688172,860.243953771,0.0,2899.6352065,2687.7486934999997,6.664824448370619,124.91401398741408,1,0,3,0,15.0,6,146
1957-12-31 00:00:00+00:00,27.625495163010754,641.326350984,0.0,2897.4398495,2761.2015315,7.3635127626481,150.04092637355186,1,0,1,0,22.0,16,132
1958-12-31 00:00:00+00:00,26.66781831204301,763.1971912839999,0.0,2702.8585193,2616.9793005,3.7879457692776786,160.42572408282356,3,0,1,0,13.0,6,146
1959-12-31 00:00:00+00:00,27.63428171311828,610.98872241,0.0,2881.98977,2768.832123,7.767554409495617,140.02248169118423,0,0,2,0,15.0,14,139
1960-12-31 00:00:00+00:00,26.855171546666668,1153.79260847,0.0,2727.5103592,2641.7736735,4.8382494503749,146.8980900521474,5,0,2,0,15.0,6,137
1961-12-31 00:00:00+00:00,27.20917262129032,652.0389550240001,0.0,2891.6458962,2707.4015234999997,6.974466502000479,154.18281281898442,0,0,1,0,22.0,6,130
1962-12-31 00:00:00+00:00,27.1066033083871,773.184771722,0.0,2773.8416884,2669.129309,5.963102979611532,153.8898298356698,1,0,1,0,8.0,6,146
1963-12-31 00:00:00+00:00,27.71309881075269,821.560099551,0.0,2860.4632947,2760.382098,6.743645712819828,164.01359293434695,2,0,2,0,21.0,15,146
1964-12-31 00:00:00+00:00,27.36156934387097,516.311465751,0.0,2973.6271844,2711.298689,7.41345514141359,146.82417902963925,0,0,0,0,14.0,14,138
1965-12-31 00:00:00+00:00,26.89409730731183,856.3838416860001,0.0,2649.2074547,2635.801523,6.986832601416914,147.6228438731331,2,0,1,0,11.0,10,139
1966-12-31 00:00:00+00:00,27.61736676516129,640.3408704450001,0.0,2917.2056024,2752.0043084999998,6.407362049675858,158.45169687808072,0,0,2,0,15.0,6,137
1967-12-31 00:00:00+00:00,27.018862312043012,699.734543885,0.0,2803.4442695,2667.957106,5.285795112319404,135.0042451275411,1,0,2,0,22.0,13,145
1968-12-31 00:00:00+00:00,27.912085545376346,686.958903739,0.0,2988.7131047000003,2807.1986825,7.194411360271591,165.17127256396137,1,0,2,0,15.0,10,133
1969-12-31 00:00:00+00:00,27.675978962365594,765.1139245300001,0.0,2805.9243438,2755.1515225000003,5.838900158594442,158.78104384942236,1,0,0,0,22.0,6,130
1970-12-31 00:00:00+00:00,27.26174302129032,561.924183274,0.0,2981.3869901,2712.0043109999997,5.467355168744191,152.21826074726735,1,0,0,0,27.0,6,126
1971-12-31 00:00:00+00:00,26.64812053870968,811.31427416,0.0,2658.2880555,2611.432112,6.334885010802857,145.45474163469405,1,0,3,0,28.0,6,146
1972-12-31 00:00:00+00:00,27.905236050322582,610.253746716,0.0,3051.9016319,2781.7737015000002,4.333585648683588,149.0317111272789,1,0,1,0,14.0,6,143
1973-12-31 00:00:00+00:00,27.770032730537633,735.126264875,0.0,2919.1510469,2771.7765195,5.572121321086565,148.7505567739699,3,0,0,0,11.0,6,146
1974-12-31 00:00:00+00:00,27.492312941935484,633.6740570750001,0.0,3038.9749225,2737.754305,7.651981826810997,174.2944052583447,2,0,1,0,24.0,10,126
1975-12-31 00:00:00+00:00,27.45072247483871,636.456077865,0.0,2912.5294247,2732.5071070000004,8.04403578169881,164.61459840768114,2,0,2,0,34.0,13,135
1976-12-31 00:00:00+00:00,26.777472536774194,994.664278051,0.0,2787.8631219999997,2624.473682,6.142077236551667,165.06554450358442,1,0,1,0,19.0,7,138
