date,temperature_2m_mean,precipitation_sum,soil_moisture_deficit,solar_radiation_mj,gdd,cv_temperature,cv_precipitation,is_precipitation_above_threshold,is_extreme_precipitation,is_heat_days_above_threshold,is_humidity_days_above_threshold,is_wind_days_above_threshold,consecutive_dry_days,season_start_shift,season_length
1950-12-31 00:00:00+00:00,26.207235597419356,904.144232111,0.0,0.0027587877834,2565.3741760000003,3.297069516248522,93.59110188323302,64,1,0,3,0,7.0,6,145
1951-12-31 00:00:00+00:00,26.46170200408602,1311.77996416,0.0,0.0027441935377499997,2591.9224535,3.681184306480905,142.56162953477602,68,5,0,4,0,17.0,11,137
1952-12-31 00:00:00+00:00,26.177313959784946,1345.313487114,0.0,0.0025696177408,2555.3025835,5.820807408643284,149.9555846932304,69,6,0,4,0,15.0,16,137
1953-12-31 00:00:00+00:00,26.6695972883871,810.135673097,0.0,0.0028722423516,2662.250875,3.8219132644728795,140.4899888037748,58,1,0,2,0,11.0,8,141
1954-12-31 00:00:00+00:00,26.454418387096773,709.309813331,0.0,0.0027981296084,2603.0741669999998,3.688647084340259,146.33247699368138,50,1,0,2,0,15.0,6,146
1955-12-31 00:00:00+00:00,26.274723483225806,1092.482343969,0.0,0.0028302217211,2577.6724495,5.027597426784857,162.37131267229572,68,2,0,3,0,12.0,7,127
1956-12-31 00:00:00+00:00,26.43428176666667,959.030800096,0.0,0.0028925180492,2601.427576,4.704427705717994,128.68053531156593,66,1,0,3,0,8.0,10,146
1957-12-31 00:00:00+00:00,26.82571557311828,578.099599671,0.0,0.002867283248,2667.275866,3.5854436010090125,151.84086572012953,47,0,0,2,0,18.0,18,131
1958-12-31 00:00:00+00:00,26.351052729462367,833.82597229,0.0,0.0027353063075,2579.3241645,3.3025480787880603,160.1480085986641,56,1,0,2,0,13.0,6,138
1959-12-31 00:00:00+00:00,26.894347203225806,779.735424961,0.0,0.0029007208104,2690.822477,5.2165582204769,146.6780364738871,60,0,0,3,0,11.0,26,137
1960-12-31 00:00:00+00:00,26.615582841290326,942.30261693,0.0,0.0028531364607999998,2628.7525795,4.532700655763138,166.6192125860907,63,3,0,3,0,15.0,8,137
1961-12-31 00:00:00+00:00,26.769919842580645,727.6971852739999,0.0,0.00288953991,2665.075855,6.195245445844887,170.31792195903347,56,0,0,2,0,21.0,6,146
1962-12-31 00:00:00+00:00,26.494805462580644,695.226485657,0.0,0.0028739268206,2607.599178,4.006823076103115,143.59550175393122,52,0,0,2,0,12.0,7,145
1963-12-31 00:00:00+00:00,27.102185836344084,899.76694286,0.0,0.0029869542112,2714.8474555,4.460410528225692,157.94116008041627,58,0,0,2,0,22.0,17,146
1964-12-31 00:00:00+00:00,26.666486147956988,575.485842435,0.0,0.0030139051105,2637.6025785,5.175766965032634,148.5891415692654,44,0,0,1,0,15.0,14,138
1965-12-31 00:00:00+00:00,26.134446783225805,1041.16895081,0.0,0.0026160343431,2539.5258755,5.158365871894261,148.84279579514137,51,5,0,3,0,13.0,14,141
1966-12-31 00:00:00+00:00,26.98233233698925,761.49446933,0.0,0.0028985707314,2697.849182,5.261230329912885,171.40305688663304,61,1,0,2,0,13.0,10,143
1967-12-31 00:00:00+00:00,26.412207361075268,820.872243499,0.0,0.0029193662522,2610.8474635000002,2.9377624906193263,144.8875242376002,65,0,0,3,0,14.0,14,139
1968-12-31 00:00:00+00:00,27.17180854408602,620.825166288,0.0,0.0030804467779,2737.277582,4.334296629324855,159.50208916389963,48,0,0,1,0,15.0,15,133
1969-12-31 00:00:00+00:00,27.161823068172044,821.088481885,0.0,0.0028316702656,2710.1758575000003,4.852495010784179,161.03121339260693,51,2,0,3,0,13.0,6,138
1970-12-31 00:00:00+00:00,26.777450571612906,601.607565661,0.0,0.002985904585,2669.5741749999997,3.918406129284501,153.3593744505628,50,0,0,2,0,26.0,6,127
1971-12-31 00:00:00+00:00,26.011594464731182,911.7882642300001,0.0,0.0026753922298,2537.3724685,3.93831746672859,141.5976378666229,74,0,0,3,0,28.0,6,146
1972-12-31 00:00:00+00:00,27.168271007741936,603.018894575,0.0,0.0031285577791,2714.4775675,2.9120070551108506,141.92662750791305,42,0,0,1,0,10.0,6,146
1973-12-31 00:00:00+00:00,27.117618799139784,656.11583539,0.0,0.0029737490742999997,2691.6258669999997,4.663837360116917,155.9388183742885,42,1,0,1,0,18.0,10,130
1974-12-31 00:00:00+00:00,26.879041995268818,790.410004395,0.0,0.0031420092686,2685.999167,5.518280815142005,178.86789855177503,48,1,0,1,0,27.0,11,125
1975-12-31 00:00:00+00:00,26.797218186451612,842.124954005,0.0,0.0029917949538,2664.6974585,5.650396138929726,172.4158015775258,47,3,0,2,0,37.0,27,132
1976-12-31 00:00:00+00:00,26.304636585376347,851.090001776,0.0,0.0028397996947,2585.3525600000003,3.8680571375405712,153.41547031104935,55,2,0,3,0,19.0,7,143
1977-12-31 00:00:00+00:00,26.95191985655914,593.287313802,0.0,0.0030155145955,2692.4008665,3.155702246749262,148.4041188842897,47,0,0,1,0,20.0,9,129
1978-12-31 00:00:00+00:00,26.157267710752688,947.276656808,0.0,0.0027150242271,2570.499169,3.699791536396193,146.22821498058389,70,1,0,3,0,33.0,15,135
1979-12-31 00:00:00+00:00,26.526218107096774,993.233539054,0.0,0.0027436964053,2619.272463,4.226301677554793,148.4691611090793,68,1,0,4,0,25.0,16,136
1980-12-31 00:00:00+00:00,26.786572049462364,596.150639295,0.0,0.0028734803839999996,2651.9275765,3.7426714439428443,150.84189820450874,48,0,0,1,0,18.0,12,136
1981-12-31 00:00:00+00:00,27.5369414655914,614.803288295,0.0,0.0030492138104,2776.9758695,4.316450254170405,165.591549694201,45,1,0,1,0,27.0,13,123
1982-12-31 00:00:00+00:00,27.01786992580645,710.126457694,0.0,0.0028533194971,2703.524162,5.421503504004139,151.58646369614758,60,0,0,3,0,48.0,21,130
1983-12-31 00:00:00+00:00,27.495089035268812,532.142221858,0.0,0.003016473216,2777.8724725,5.003890523156959,153.11398637764762,37,1,0,2,0,22.0,32,125
1984-12-31 00:00:00+00:00,26.399819375913978,765.6579141020001,0.0,0.0027318441985,2596.152576,2.545830415465919,133.6039932672391,59,0,0,3,0,14.0,9,137
1985-12-31 00:00:00+00:00,26.571500447311827,988.872071611,0.0,0.0028000158845,2635.4758585,4.9619242186824355,194.07273159784225,58,5,0,3,0,25.0,14,134
1986-12-31 00:00:00+00:00,27.079407671612906,570.924719235,0.0,0.0029058679404,2700.824182,3.3467434050956477,160.47617356918556,41,0,0,2,0,25.0,13,130
1987-12-31 00:00:00+00:00,27.573304161720433,907.4374315599999,0.0,0.0029374014043,2791.2474695,6.325633693694808,158.1191140766181,58,1,0,2,0,30.0,16,136
1988-12-31 00:00:00+00:00,27.588184999569894,407.748733885,0.0,0.0031073327375,2802.527586,5.006585639677433,146.68026372259172,32,0,0,0,0,10.0,6,145
1989-12-31 00:00:00+00:00,26.96399513032258,1025.508745955,0.0,0.0028304175318,2686.5508605,5.5027105812587065,175.79405812482005,53,2,0,2,0,15.0,18,145
1990-12-31 00:00:00+00:00,26.744783965161293,891.529246314,0.0,0.0028839380694,2648.399151,1.7636027454831515,132.7825040430616,67,1,0,3,0,14.0,7,137
1991-12-31 00:00:00+00:00,27.27191708817204,592.793068431,0.0,0.0030940204922,2741.3724585,4.447185400831547,177.19559424401754,37,2,0,1,0,43.0,29,122
1992-12-31 00:00:00+00:00,26.547658019354838,847.970671137,0.0,0.00281117463388,2615.5275705,2.9476682107346313,145.27597187156056,56,2,0,2,0,17.0,8,140
1993-12-31 00:00:00+00:00,27.746253175268816,381.17927789099997,0.0,0.0030213373036,2808.075875,4.65788252999306,158.57191530778584,27,0,0,0,0,18.0,21,137
